epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.856,428.0,0.715062141418457,0.7150420440000005,250.703125,2.87109375,500
0.5,0.856,428.0,0.7066912651062012,0.7066719570000011,250.5234375,2.74609375,500
0.5,0.856,428.0,0.7599682807922363,0.7599493339999999,250.546875,1.921875,500
0.5,0.856,428.0,0.7345025539398193,0.7344890080000006,250.44921875,1.921875,500
0.5,0.856,428.0,0.7116422653198242,0.7116229900000004,250.12890625,2.6796875,500
0.5,0.856,428.0,0.7490694522857666,0.7490546239999993,251.08984375,2.28125,500
0.5,0.856,428.0,0.7200305461883545,0.7199923229999996,250.37890625,2.7421875,500
