epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.82,328.0,0.4772379398345947,0.4771913320000003,249.75,1.81640625,400
0.5,0.82,328.0,0.4510984420776367,0.4510795200000004,249.2421875,1.79296875,400
0.5,0.82,328.0,0.4681274890899658,0.4681187710000003,249.41796875,1.91796875,400
0.5,0.82,328.0,0.4670865535736084,0.4669772329999997,249.6171875,1.2265625,400
0.5,0.82,328.0,0.4670746326446533,0.46706554999999916,249.71875,1.8828125,400
0.5,0.82,328.0,0.46620631217956543,0.4661870359999991,249.875,1.23046875,400
0.5,0.82,328.0,0.4591050148010254,0.45908391100000046,249.890625,1.234375,400
