epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.964,3856.0,26.85050106048584,26.850142149,373.40625,124.24609375,4000
0.5,0.964,3856.0,26.86096501350403,26.860652813,373.25,124.24609375,4000
0.5,0.964,3856.0,26.490317821502686,26.489631486,375.62890625,124.5078125,4000
0.5,0.964,3856.0,26.57736086845398,26.577033797,373.16015625,124.24609375,4000
0.5,0.964,3856.0,26.520787477493286,26.520462972,373.25390625,124.24609375,4000
0.5,0.964,3856.0,26.515228033065796,26.515012856000002,373.0390625,124.24609375,4000
0.5,0.964,3856.0,26.513433694839478,26.51320012,373.09375,124.24609375,4000
