epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.952,2856.0,16.957998275756836,16.957756287,318.70703125,70.29296875,3000
0.5,0.952,2856.0,16.9990713596344,16.998263122,319.50390625,70.30078125,3000
0.5,0.952,2856.0,16.636327028274536,16.636172746,318.87890625,70.296875,3000
0.5,0.952,2856.0,16.88781452178955,16.887598077,319.0859375,70.296875,3000
0.5,0.952,2856.0,17.204120874404907,17.203931582000003,319.21875,70.296875,3000
0.5,0.952,2856.0,16.87820816040039,16.877450769,319.18359375,70.296875,3000
0.5,0.952,2856.0,16.653578519821167,16.652950493,319.2890625,70.30078125,3000
