epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.985,197.0,0.03187274932861328,0.03186107699999852,248.2890625,0.3828125,200
0.5,0.985,197.0,0.03176164627075195,0.03173567600000027,248.1171875,0.3828125,200
0.5,0.985,197.0,0.0318293571472168,0.03181664800000128,248.15234375,0.36328125,200
0.5,0.985,197.0,0.03267836570739746,0.03266359799999918,248.734375,0.67578125,200
0.5,0.985,197.0,0.032145023345947266,0.0321317960000016,248.34765625,0.37109375,200
0.5,0.985,197.0,0.0317838191986084,0.03176910799999888,248.23046875,0.4296875,200
0.5,0.985,197.0,0.03164529800415039,0.0316323090000008,248.546875,0.421875,200
