epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.964,9640.0,168.95194959640503,168.949847667,1018.64453125,768.75390625,10000
0.5,0.964,9640.0,170.8885440826416,170.88661724600001,1018.828125,768.75390625,10000
0.5,0.964,9640.0,170.16939496994019,170.15386258,1018.703125,768.75390625,10000
0.5,0.964,9640.0,171.62773823738098,171.625580556,1018.23046875,768.75390625,10000
0.5,0.964,9640.0,168.52994394302368,168.527669716,1018.44140625,768.75390625,10000
0.5,0.964,9640.0,170.7202332019806,170.717754332,1018.59375,768.75390625,10000
0.5,0.964,9640.0,167.1307408809662,167.128180048,1018.47265625,768.75390625,10000
