epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.952,4284.0,38.229572057724,38.228971207,405.71875,156.99609375,4500
0.5,0.952,4284.0,37.87183427810669,37.866050169999994,405.875,156.99609375,4500
0.5,0.952,4284.0,37.94110035896301,37.940744718,405.8203125,156.99609375,4500
0.5,0.952,4284.0,40.26245331764221,40.261789632,405.69921875,156.99609375,4500
0.5,0.952,4284.0,38.16067171096802,38.160746534,405.79296875,156.99609375,4500
0.5,0.952,4284.0,37.82163429260254,37.820925337,406.265625,156.99609375,4500
0.5,0.952,4284.0,37.86699986457825,37.866251285999994,405.890625,156.99609375,4500
