epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.9568,4784.0,44.04334115982056,44.042692005,443.09375,193.453125,5000
0.5,0.9568,4784.0,44.39876699447632,44.398429636,442.90234375,193.45703125,5000
0.5,0.9568,4784.0,44.02279567718506,44.022330647,443.03125,193.45703125,5000
0.5,0.9568,4784.0,44.390939235687256,44.390441625,442.9609375,193.453125,5000
0.5,0.9568,4784.0,44.30977749824524,44.308789699,443.57421875,193.453125,5000
0.5,0.9568,4784.0,44.078810691833496,44.078234336,442.890625,193.453125,5000
0.5,0.9568,4784.0,44.88729524612427,44.885344499,442.796875,193.453125,5000
