epsilon,normalized_score,score,execution_time,process_time,mem_usage,mem_dif,trace_length
0.5,0.964,5784.0,61.0556263923645,61.054721452,527.359375,278.15234375,6000
0.5,0.964,5784.0,60.522486448287964,60.513088325,527.35546875,278.15234375,6000
0.5,0.964,5784.0,61.21075773239136,61.209593068000004,527.77734375,278.15234375,6000
0.5,0.964,5784.0,60.7782142162323,60.77736889799999,527.15234375,278.15234375,6000
0.5,0.964,5784.0,60.12091517448425,60.119776519000006,527.01953125,278.15234375,6000
0.5,0.964,5784.0,59.698482275009155,59.695240175,527.1015625,278.15234375,6000
0.5,0.964,5784.0,61.2698700428009,61.269156292,527.83984375,278.15234375,6000
