init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.025876998901367188,0.025865028000000123,248.23828125,0.2578125,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.025911331176757812,0.025897193000000485,248.37109375,0.0,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.025725841522216797,0.025715016000001256,248.06640625,0.375,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.02592015266418457,0.025907529999999568,248.71484375,0.5078125,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.026362180709838867,0.026350653999999807,248.45703125,0.0,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.02651238441467285,0.026498136999999033,248.1015625,0.4296875,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.02629566192626953,0.02628262899999889,248.53515625,0.42578125,100
-1.0,-0.1,200,0.15,0.048069,0.048069,0,0,0,0,0,0,0.01230174,0.008490519579648822,0.048069,0.01230174,0.008490519579648822,0.048069,0,0,0,0,0,0,0.0,100,100.0,0,0.0,0,0.027755260467529297,0.02774237299999882,248.16796875,0.50390625,100
