init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,198.29382061958313,198.263092481,1492.6015625,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,203.45824217796326,203.45380595,1492.58984375,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,202.30667281150818,202.304428146,1492.265625,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,196.5068235397339,196.503681049,1491.92578125,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,202.98785996437073,202.98551463,1492.3203125,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,198.61879086494446,198.60756612199998,1493.734375,1242.65234375,9000
-1.0,-0.1,200,0.15,0.10981,0.10981,0.101043,0.101043,2.4730290456431536,5.488605582460835,596,241,0.01791095983889528,0.016236175444718802,0.139302,0.01791095983889528,0.016236175444718802,0.139302,0.03135236849607982,0.023682383323999256,0.139302,0.03135236849607982,0.023682383323999256,0.139302,3.3111111111111238,3.7896893137589567,96.55555555555554,95.80061454421305,0.13333333333333333,0.40969614202799587,196.05501008033752,196.05100775900002,1492.33984375,1242.65234375,9000
