trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
3500,29.769594192504883,29.769214952,438.42578125,189.48828125,3500
3500,29.58663058280945,29.584341085,438.4140625,189.48828125,3500
3500,29.752212285995483,29.751837009,438.97265625,189.4921875,3500
3500,29.74239420890808,29.742077812,438.55859375,189.48828125,3500
3500,29.644927978515625,29.644629655,438.61328125,189.48828125,3500
3500,29.506129264831543,29.505772559,438.8203125,189.48828125,3500
3500,31.107014179229736,31.106591972,438.453125,189.48828125,3500
3500,29.609978199005127,29.609541221,438.4296875,189.48828125,3500
4000,41.527374267578125,41.523797221,497.68359375,247.2421875,4000
4000,41.31142282485962,41.310937798000005,496.2578125,246.98046875,4000
4000,38.89937925338745,38.898725579,495.65234375,246.98046875,4000
4000,39.10357475280762,39.103027964,496.3828125,247.2421875,4000
4000,38.84462308883667,38.843458708,497.8828125,247.2421875,4000
4000,38.99235415458679,38.992021786,495.59375,246.98046875,4000
4000,40.44926953315735,40.448811005,495.87890625,246.98046875,4000
400,0.4123258590698242,0.4122454810000011,251.01953125,3.40625,400
400,0.388169527053833,0.388159894000001,250.58984375,2.578125,400
400,0.4035162925720215,0.4035075070000005,251.02734375,2.578125,400
400,0.3873786926269531,0.3873667650000012,250.93359375,2.578125,400
400,0.3904199600219726,0.3903909309999989,250.9921875,3.4140625,400
400,0.3832399845123291,0.3832291390000009,250.921875,2.578125,400
400,0.397916316986084,0.3978912550000011,250.953125,2.578125,400
400,0.4050908088684082,0.4050807069999997,250.8671875,2.578125,400
4500,50.75247550010681,50.751757968,560.94921875,312.20703125,4500
4500,50.73286533355713,50.732352933,560.9921875,312.20703125,4500
4500,48.62995624542236,48.629430996,561.453125,312.2109375,4500
4500,51.00763702392578,51.00682737,561.5234375,312.20703125,4500
4500,49.1939218044281,49.193236633,560.97265625,312.20703125,4500
4500,48.47796726226807,48.477532832,561.65234375,312.20703125,4500
4500,49.1183660030365,49.117716975,562.80078125,312.2109375,4500
5000,60.715415477752686,60.714660994000006,635.62109375,385.16796875,5000
5000,61.167797327041626,61.166775966,634.83984375,385.16796875,5000
5000,60.88189101219177,60.881230091,634.46484375,385.16796875,5000
5000,60.36136031150818,60.360714613000006,634.71484375,385.16796875,5000
5000,60.441059827804565,60.440242318,634.66015625,385.16796875,5000
5000,60.63907074928284,60.63792166099999,634.3515625,385.16796875,5000
5000,60.91224312782288,60.911355035,634.86328125,385.16796875,5000
500,0.6070318222045898,0.6070150840000004,252.73828125,4.125,500
500,0.6257214546203613,0.62569607,252.5625,5.05859375,500
500,0.6162943840026855,0.6162873610000013,252.51171875,4.125,500
500,0.5947742462158203,0.5947601939999991,252.69140625,4.125,500
500,0.6370160579681396,0.6370098510000002,252.58984375,4.125,500
500,0.6164426803588867,0.6164245319999999,252.20703125,4.125,500
500,0.6016180515289307,0.601597141000001,252.4296875,4.125,500
500,0.6276581287384033,0.6276495610000001,252.484375,4.125,500
6000,91.94809794425964,91.946486013,802.7578125,553.77734375,6000
6000,88.01105761528015,87.996645594,803.21484375,553.77734375,6000
6000,87.8891191482544,87.88679434699999,803.046875,553.77734375,6000
6000,87.874027967453,87.872999517,803.0546875,553.77734375,6000
6000,88.74873971939087,88.746771837,803.125,553.77734375,6000
