init_gap,cont_gap,low,mad,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.10526315789474,78.49766656729165,1313,19,0.01768364624505929,0.02220743977443892,0.143226,0.01768364624505929,0.02220743977443892,0.143226,0.03222947058823529,0.025871447799001416,0.143226,0.03222947058823529,0.025871447799001416,0.143226,71.82713347921225,-1.25,27.680525164113785,95.625,0.4923413566739606,5.625,4.472327947616577,4.472113749000073,1828
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.10526315789474,78.49766656729165,1313,19,0.01768364624505929,0.02220743977443892,0.143226,0.01768364624505929,0.02220743977443892,0.143226,0.03222947058823529,0.025871447799001416,0.143226,0.03222947058823529,0.025871447799001416,0.143226,71.82713347921225,-1.25,27.680525164113785,95.625,0.4923413566739606,5.625,4.5294029712677,4.52916600399999,1828
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.10526315789474,78.49766656729165,1313,19,0.01768364624505929,0.02220743977443892,0.143226,0.01768364624505929,0.02220743977443892,0.143226,0.03222947058823529,0.025871447799001416,0.143226,0.03222947058823529,0.025871447799001416,0.143226,71.82713347921225,-1.25,27.680525164113785,95.625,0.4923413566739606,5.625,4.499842882156372,4.499647694000032,1828
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.10526315789474,78.49766656729165,1313,19,0.01768364624505929,0.02220743977443892,0.143226,0.01768364624505929,0.02220743977443892,0.143226,0.03222947058823529,0.025871447799001416,0.143226,0.03222947058823529,0.025871447799001416,0.143226,71.82713347921225,-1.25,27.680525164113785,95.625,0.4923413566739606,5.625,4.538175344467163,4.5379883900000095,1828
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.10526315789474,78.49766656729165,1313,19,0.01768364624505929,0.02220743977443892,0.143226,0.01768364624505929,0.02220743977443892,0.143226,0.03222947058823529,0.025871447799001416,0.143226,0.03222947058823529,0.025871447799001416,0.143226,71.82713347921225,-1.25,27.680525164113785,95.625,0.4923413566739606,5.625,4.52508544921875,4.524858849000111,1828
