init_gap,cont_gap,low,mad,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.27272727272727,79.41577307924481,2286,33,0.017763721293199555,0.02263134703981362,0.143226,0.017763721293199555,0.02263134703981362,0.143226,0.03275439179104477,0.026681026333211302,0.143226,0.03275439179104477,0.026681026333211302,0.143226,71.40625,-2.1428571428571503,28.031250000000004,95.71428571428572,0.5625,6.428571428571428,14.116328239440918,14.115488365999909,3200
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.27272727272727,79.41577307924481,2286,33,0.017763721293199555,0.02263134703981362,0.143226,0.017763721293199555,0.02263134703981362,0.143226,0.03275439179104477,0.026681026333211302,0.143226,0.03275439179104477,0.026681026333211302,0.143226,71.40625,-2.1428571428571503,28.031250000000004,95.71428571428572,0.5625,6.428571428571428,14.126623153686523,14.125837878000084,3200
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.27272727272727,79.41577307924481,2286,33,0.017763721293199555,0.02263134703981362,0.143226,0.017763721293199555,0.02263134703981362,0.143226,0.03275439179104477,0.026681026333211302,0.143226,0.03275439179104477,0.026681026333211302,0.143226,71.40625,-2.1428571428571503,28.031250000000004,95.71428571428572,0.5625,6.428571428571428,14.390245199203491,14.389101586999914,3200
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.27272727272727,79.41577307924481,2286,33,0.017763721293199555,0.02263134703981362,0.143226,0.017763721293199555,0.02263134703981362,0.143226,0.03275439179104477,0.026681026333211302,0.143226,0.03275439179104477,0.026681026333211302,0.143226,71.40625,-2.1428571428571503,28.031250000000004,95.71428571428572,0.5625,6.428571428571428,14.248457431793213,14.24767876299984,3200
-1.0,-0.1,200,0.15,0.108571,0.108571,0.114777,0.114777,69.27272727272727,79.41577307924481,2286,33,0.017763721293199555,0.02263134703981362,0.143226,0.017763721293199555,0.02263134703981362,0.143226,0.03275439179104477,0.026681026333211302,0.143226,0.03275439179104477,0.026681026333211302,0.143226,71.40625,-2.1428571428571503,28.031250000000004,95.71428571428572,0.5625,6.428571428571428,14.062564134597778,14.061835815999984,3200
