dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
49,64,14.765625,16.399518176720054,4138,879,250,50,83.78,100.51851083461275,27.189042000000114,19.506678581237793,19.505792708,4572
49,64,14.765625,16.399518176720054,4138,879,250,50,83.78,100.51851083461275,27.189042000000114,19.342437744140625,19.341607498999963,4572
49,64,14.765625,16.399518176720054,4138,879,250,50,83.78,100.51851083461275,27.189042000000114,19.59942603111267,19.59842755599999,4572
49,64,14.765625,16.399518176720054,4138,879,250,50,83.78,100.51851083461275,27.189042000000114,19.5281081199646,19.52722353300004,4572
49,64,14.765625,16.399518176720054,4138,879,250,50,83.78,100.51851083461275,27.189042000000114,19.66846203804016,19.66751273600005,4572
