dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
49,58,14.362068965517242,16.02815316528692,3722,773,250,44,85.61363636363636,101.46994420599145,23.7877910000001,15.611403942108154,15.610780717000011,4114
49,58,14.362068965517242,16.02815316528692,3722,773,250,44,85.61363636363636,101.46994420599145,23.7877910000001,15.476689577102661,15.475995756000003,4114
49,58,14.362068965517242,16.02815316528692,3722,773,250,44,85.61363636363636,101.46994420599145,23.7877910000001,15.72759199142456,15.727026788000018,4114
49,58,14.362068965517242,16.02815316528692,3722,773,250,44,85.61363636363636,101.46994420599145,23.7877910000001,15.429086446762085,15.428484088000005,4114
49,58,14.362068965517242,16.02815316528692,3722,773,250,44,85.61363636363636,101.46994420599145,23.7877910000001,15.594672679901123,15.594093003000012,4114
