dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
49,105,14.095238095238095,15.925018904422911,6617,1371,250,77,86.94805194805195,100.13121603070016,41.28001800000028,49.50545358657837,49.502604464,7312
49,105,14.095238095238095,15.925018904422911,6617,1371,250,77,86.94805194805195,100.13121603070016,41.28001800000028,48.99227571487427,48.989517514,7312
49,105,14.095238095238095,15.925018904422911,6617,1371,250,77,86.94805194805195,100.13121603070016,41.28001800000028,49.500510931015015,49.497665074999986,7312
49,105,14.095238095238095,15.925018904422911,6617,1371,250,77,86.94805194805195,100.13121603070016,41.28001800000028,50.04904365539551,50.046048068000005,7312
49,105,14.095238095238095,15.925018904422911,6617,1371,250,77,86.94805194805195,100.13121603070016,41.28001800000028,48.14788007736206,48.144976033000034,7312
