dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
44,6,17.0,16.97056274847714,424,95,225,3,142.66666666666666,122.41051153121342,12.992284,0.18500924110412598,0.18499434199999953,458
44,6,17.0,16.97056274847714,424,95,225,3,142.66666666666666,122.41051153121342,12.992284,0.1898648738861084,0.18984996399999865,458
44,6,17.0,16.97056274847714,424,95,225,3,142.66666666666666,122.41051153121342,12.992284,0.1839287281036377,0.18391327900000043,458
44,6,17.0,16.97056274847714,424,95,225,3,142.66666666666666,122.41051153121342,12.992284,0.18864679336547852,0.18863180700000015,458
44,6,17.0,16.97056274847714,424,95,225,3,142.66666666666666,122.41051153121342,12.992284,0.18903422355651855,0.1890174059999996,458
