dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
49,90,14.61111111111111,16.282405506823594,5793,1222,250,69,84.97101449275362,100.45660037672877,37.50659400000028,37.46548342704773,37.46355931300002,6400
49,90,14.61111111111111,16.282405506823594,5793,1222,250,69,84.97101449275362,100.45660037672877,37.50659400000028,37.70077633857727,37.69876289000001,6400
49,90,14.61111111111111,16.282405506823594,5793,1222,250,69,84.97101449275362,100.45660037672877,37.50659400000028,38.49513339996338,38.492975931000046,6400
49,90,14.61111111111111,16.282405506823594,5793,1222,250,69,84.97101449275362,100.45660037672877,37.50659400000028,37.787704944610596,37.78565557000002,6400
49,90,14.61111111111111,16.282405506823594,5793,1222,250,69,84.97101449275362,100.45660037672877,37.50659400000028,37.55125141143799,37.54907218699998,6400
