dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,trace_length
44,1,44.0,,197,43,199,1,199.0,,9.551016,0.030992746353149414,0.03098558699999998,200
44,1,44.0,,197,43,199,1,199.0,,9.551016,0.030486106872558594,0.030478948999999922,200
44,1,44.0,,197,43,199,1,199.0,,9.551016,0.030665874481201172,0.03063284899999985,200
44,1,44.0,,197,43,199,1,199.0,,9.551016,0.030307292938232422,0.03029925500000008,200
44,1,44.0,,197,43,199,1,199.0,,9.551016,0.030022621154785156,0.030012093999999934,200
