mad_timestamp(s),mad_temperature(degrees),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
0.1,0.1,1,-1.0,-0.1,0.09934773999999891,0.09934773999999891,1.9195402298850575,2.721639088645173,167,87,0.02377561576881117,0.020174077099173453,0.09934773999999891,0.02377561576881117,0.020174077099173453,0.09934773999999891,7.850133809099011,81.80196253345228,10.347903657448706
0.15000000000000002,0.15000000000000002,1,-1.0,-0.1,0.14883472999999725,0.14883472999999725,1.8488372093023255,2.594795514909964,159,86,0.030142672530864043,0.029713351053096363,0.14894685000000152,0.030142672530864043,0.029713351053096363,0.14894685000000152,7.493309545049055,86.70829616413917,5.798394290811775
0.20000000000000004,0.20000000000000004,1,-1.0,-0.1,0.19561483999999751,0.19561483999999751,1.8068181818181819,2.606189985336722,159,88,0.03521079233830837,0.03635810701247965,0.19883451999999835,0.03521079233830837,0.03635810701247965,0.19883451999999835,7.493309545049067,89.65209634255129,2.8545941123996434
0.25000000000000006,0.25000000000000006,1,-1.0,-0.1,0.22368243999999748,0.22368243999999748,1.75,2.4537386440559095,147,84,0.0398703383921568,0.04320775959074059,0.2486612899999976,0.0398703383921568,0.04320775959074059,0.2486612899999976,6.958073148974128,90.99018733273863,2.0517395182872438
0.30000000000000004,0.30000000000000004,1,-1.0,-0.1,0.2702004299999956,0.2702004299999956,1.7866666666666666,2.4835100608256497,134,75,0.04701177437258682,0.052987167577446107,0.29649836000000107,0.04701177437258682,0.052987167577446107,0.29649836000000107,6.333630686886709,92.41748438893845,1.2488849241748439
0.3500000000000001,0.3500000000000001,1,-1.0,-0.1,0.3469898299999983,0.3469898299999983,1.7681159420289856,2.396524824184857,122,69,0.05337124813575522,0.05988648567313757,0.3493494100000021,0.05337124813575522,0.05988648567313757,0.3493494100000021,5.79839429081178,93.30954504906333,0.8920606601248885
0.40000000000000013,0.40000000000000013,1,-1.0,-0.1,0.3469898299999983,0.3469898299999983,1.8064516129032258,2.4285845451249948,112,62,0.05847880784220537,0.0635962631955034,0.37262991000000056,0.05847880784220537,0.0635962631955034,0.37262991000000056,5.352363960749333,93.84478144513827,0.8028545941123997
0.45000000000000007,0.45000000000000007,1,-1.0,-0.1,0.4080082300000001,0.4080082300000001,1.819672131147541,2.4461960882844376,111,61,0.06062219308056876,0.06591053434534762,0.4158159899999987,0.06062219308056876,0.06591053434534762,0.4158159899999987,5.263157894736843,94.11239964317573,0.6244424620874219
0.5000000000000001,0.5000000000000001,1,-1.0,-0.1,0.4705082300000001,0.4705082300000001,1.8035714285714286,2.371103140321149,101,56,0.06637549975494819,0.07410510698798155,0.47710275000000024,0.06637549975494819,0.07410510698798155,0.47710275000000024,4.817127564674396,94.64763603925067,0.535236396074933
0.5500000000000002,0.5500000000000002,1,-1.0,-0.1,0.5020082300000013,0.5020082300000013,1.8936170212765957,2.460185450138257,89,47,0.07466040015902728,0.08210970563018867,0.5176165399999988,0.07466040015902728,0.08210970563018867,0.5176165399999988,4.281891168599464,95.36128456735058,0.35682426404995543
0.6000000000000002,0.6000000000000002,1,-1.0,-0.1,0.5645082300000013,0.5645082300000013,1.8888888888888888,2.396499504807629,85,45,0.07758157336439904,0.08821051781130368,0.5964083699999989,0.07758157336439904,0.08821051781130368,0.5964083699999989,4.10347903657448,95.71810883140054,0.17841213202497772
0.6500000000000001,0.6500000000000001,1,-1.0,-0.1,0.5960082300000025,0.5960082300000025,1.8780487804878048,2.411305910236694,77,41,0.08422120760889729,0.09531562899838218,0.6324389600000018,0.08422120760889729,0.09531562899838218,0.6324389600000018,3.746654772524522,96.25334522747548,0.0
0.7000000000000002,0.7000000000000002,1,-1.0,-0.1,0.5960082300000025,0.5960082300000025,1.85,2.308137777516758,74,40,0.08759105534690116,0.09823192622588652,0.6589083699999989,0.08759105534690116,0.09823192622588652,0.6589083699999989,3.568242640499548,96.43175735950045,0.0
0.7500000000000002,0.7500000000000002,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8461538461538463,2.2134607030674083,72,39,0.08886160027726447,0.10021501152639546,0.6753232899999944,0.08886160027726447,0.10021501152639546,0.6753232899999944,3.479036574487054,96.52096342551295,0.0
0.8000000000000002,0.8000000000000002,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8461538461538463,2.2134607030674083,72,39,0.0889960613678375,0.10015152980316352,0.6753232899999944,0.0889960613678375,0.10015152980316352,0.6753232899999944,3.479036574487054,96.52096342551295,0.0
0.8500000000000002,0.8500000000000002,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8285714285714285,2.171052599030042,64,35,0.09586479539594855,0.10623521748730855,0.6753232899999944,0.09586479539594855,0.10623521748730855,0.6753232899999944,3.1222123104371065,96.8777876895629,0.0
0.9000000000000002,0.9000000000000002,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8529411764705883,2.1980252225333388,63,34,0.09795787485740583,0.10665461318272688,0.6753232899999944,0.09795787485740583,0.10665461318272688,0.6753232899999944,3.0330062444246124,96.96699375557539,0.0
0.9500000000000003,0.9500000000000003,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8484848484848484,2.217304015748693,61,33,0.10060902827205895,0.10975385187327405,0.6753232899999944,0.10060902827205895,0.10975385187327405,0.6753232899999944,2.9438001784121326,97.05619982158787,0.0
1.0000000000000004,1.0000000000000004,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8484848484848484,2.217304015748693,61,33,0.10060902827205895,0.10975385187327405,0.6753232899999944,0.10060902827205895,0.10975385187327405,0.6753232899999944,2.9438001784121326,97.05619982158787,0.0
1.0500000000000003,1.0500000000000003,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8333333333333333,2.1460558137093164,55,30,0.10632068105407894,0.11260760028323882,0.6753232899999944,0.10632068105407894,0.11260760028323882,0.6753232899999944,2.6761819803746647,97.32381801962534,0.0
1.1000000000000005,1.1000000000000005,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8275862068965518,2.1345913849023668,53,29,0.10869169152930411,0.1134729220137948,0.6753232899999944,0.10869169152930411,0.1134729220137948,0.6753232899999944,2.5869759143621707,97.41302408563783,0.0
1.1500000000000004,1.1500000000000004,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8275862068965518,2.1345913849023668,53,29,0.10886692969780228,0.11328854537205144,0.6753232899999944,0.10886692969780228,0.11328854537205144,0.6753232899999944,2.5869759143621707,97.41302408563783,0.0
1.2000000000000004,1.2000000000000004,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.8518518518518519,2.2061144610126564,50,27,0.11401137984460699,0.12060249058458791,0.6753232899999944,0.11401137984460699,0.12060249058458791,0.6753232899999944,2.408563782337197,97.5914362176628,0.0
1.2500000000000004,1.2500000000000004,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.84,2.2570777567465417,46,25,0.11869407056569348,0.12176106865113002,0.6753232899999944,0.11869407056569348,0.12176106865113002,0.6753232899999944,2.230151650312223,97.76984834968778,0.0
1.3000000000000005,1.3000000000000005,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.84,2.2570777567465417,46,25,0.11869407056569348,0.12176106865113002,0.6753232899999944,0.11869407056569348,0.12176106865113002,0.6753232899999944,2.230151650312223,97.76984834968778,0.0
1.3500000000000005,1.3500000000000005,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,1.84,2.2570777567465417,46,25,0.11847949359489054,0.12191635173928454,0.6753232899999944,0.11847949359489054,0.12191635173928454,0.6753232899999944,2.230151650312223,97.76984834968778,0.0
1.4000000000000006,1.4000000000000006,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.3021728866442674,40,20,0.12744195984531395,0.1253279321577153,0.6753232899999944,0.12744195984531395,0.1253279321577153,0.6753232899999944,1.962533452274755,98.03746654772524,0.0
1.4500000000000006,1.4500000000000006,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.3021728866442674,40,20,0.1273583729845314,0.12536705603479323,0.6753232899999944,0.1273583729845314,0.12536705603479323,0.6753232899999944,1.962533452274755,98.03746654772524,0.0
1.5000000000000004,1.5000000000000004,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.3021728866442674,40,20,0.1273583729845314,0.12536705603479323,0.6753232899999944,0.1273583729845314,0.12536705603479323,0.6753232899999944,1.962533452274755,98.03746654772524,0.0
1.5500000000000005,1.5500000000000005,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.3395906074624073,38,19,0.13127612219090912,0.12592378139604432,0.6753232899999944,0.13127612219090912,0.12592378139604432,0.6753232899999944,1.8733273862622752,98.12667261373772,0.0
1.6000000000000005,1.6000000000000005,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.4037008503093262,36,18,0.13431122888283384,0.12444628107274115,0.6753232899999944,0.13431122888283384,0.12444628107274115,0.6753232899999944,1.7841213202497812,98.21587867975022,0.0
1.6500000000000006,1.6500000000000006,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.449489742783178,34,17,0.13726322078039926,0.12610078675058672,0.6753232899999944,0.13726322078039926,0.12610078675058672,0.6753232899999944,1.6949152542372872,98.30508474576271,0.0
1.7000000000000006,1.7000000000000006,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.449489742783178,34,17,0.13726322078039926,0.12610078675058672,0.6753232899999944,0.13726322078039926,0.12610078675058672,0.6753232899999944,1.6949152542372872,98.30508474576271,0.0
1.7500000000000007,1.7500000000000007,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0,2.449489742783178,34,17,0.13726322078039926,0.12610078675058672,0.6753232899999944,0.13726322078039926,0.12610078675058672,0.6753232899999944,1.6949152542372872,98.30508474576271,0.0
1.8000000000000007,1.8000000000000007,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.0625,2.511691412176265,33,16,0.14096868737987306,0.12683392085069842,0.6753232899999944,0.14096868737987306,0.12683392085069842,0.6753232899999944,1.6057091882248073,98.39429081177519,0.0
1.8500000000000008,1.8500000000000008,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.230769230769231,2.7499327587260733,29,13,0.14866354272398188,0.1286073835446232,0.6753232899999944,0.14866354272398188,0.1286073835446232,0.6753232899999944,1.4272970561998193,98.57270294380018,0.0
1.9000000000000008,1.9000000000000008,1,-1.0,-0.1,0.6580082300000001,0.6580082300000001,2.7,3.2878564445547194,27,10,0.15278310944846296,0.12750622467165793,0.6629367600000009,0.15278310944846296,0.12750622467165793,0.6629367600000009,1.3380909901873395,98.66190900981266,0.0
