init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.114777,0.114777,0.114777,0.114777,6.545454545454546,16.003959565154037,216,33,0.02554401721170396,0.024719476959741984,0.148131,0.02554401721170396,0.024719476959741984,0.148131,0.039170988095238085,0.032598056725054315,0.148131,0.039170988095238085,0.032598056725054315,0.148131,15.561959654178674,-3.5928143712574787,83.71757925072046,100.59880239520957,0.7204610951008645,2.9940119760479043,1.7316534519195557,1.7316028000000045,694
