init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1098720000000009,0.1098720000000009,0.1098720000000009,0.1098720000000009,2.3,3.287856444554719,46,20,0.022739745889386882,0.024474280229061885,0.1343970000000004,0.022739745889386882,0.024474280229061885,0.1343970000000004,0.03559242682926826,0.03299472179223644,0.1343970000000004,0.03559242682926826,0.03299472179223644,0.1343970000000004,3.3141210374639773,-0.6060606060606031,96.39769452449568,99.39393939393939,0.2881844380403458,1.2121212121212122,1.8088855743408203,1.808834599999983,694
