init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1481309999999989,0.1481309999999989,0.1432259999999995,0.1432259999999995,5.833333333333333,9.081421817216851,70,12,0.022572208206686695,0.023746372048243817,0.1481309999999989,0.022572208206686695,0.023746372048243817,0.1481309999999989,0.037309448275862155,0.03588677689551502,0.1481309999999989,0.037309448275862155,0.03588677689551502,0.1481309999999989,5.043227665706048,-5.421686746987941,94.81268011527378,104.81927710843372,0.1440922190201729,0.6024096385542169,1.8050024509429932,1.8049681999999905,694
