init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1343970000000004,0.1343970000000004,12.444444444444445,14.484559680425308,112,9,0.024467743307086398,0.024557308239574725,0.13462599999999897,0.024467743307086398,0.024557308239574725,0.13462599999999897,8.069164265129693,91.49855907780979,0.43227665706051877,3.8547513484954834,3.8546252999999986,694
