init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.148131,0.148131,8.5,12.479983974348684,102,12,0.022886122257053075,0.023339866909269764,0.148131,0.022886122257053075,0.023339866909269764,0.148131,7.348703170028822,91.93083573487031,0.7204610951008645,3.7900490760803223,3.7899855000000002,694
