init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.109872,0.109872,9.75,5.825590098865522,78,8,0.022841028081123243,0.022751835781291762,0.129492,0.022841028081123243,0.022751835781291762,0.129492,5.619596541786739,92.36311239193084,2.0172910662824206,3.803532361984253,3.8009409000000005,694
