init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1098720000000009,0.1098720000000009,4.0,4.327501903786147,44,11,0.023654804477611688,0.025684232636124297,0.14256099999999983,0.023654804477611688,0.025684232636124297,0.14256099999999983,3.1700288184438112,96.54178674351584,0.2881844380403458,3.7616145610809326,3.761560099999997,694
