init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.13353800000000038,0.13353800000000038,4.0,4.404543109109048,40,10,0.02310760655737681,0.02417616863058429,0.1432259999999995,0.02310760655737681,0.02417616863058429,0.1432259999999995,2.881844380403458,96.68587896253602,0.43227665706051877,3.960585355758667,3.9605551000000006,694
