init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.1481309999999989,0.1481309999999989,8.75,9.98436277385793,70,8,0.022887268996960246,0.02392962603291288,0.1481309999999989,0.022887268996960246,0.02392962603291288,0.1481309999999989,5.043227665706048,94.81268011527378,0.1440922190201729,4.270392179489136,4.267505100000001,694
