timestamp(s),temperature(degrees)
1873,36.781
1876,36.75
1879,36.7495
1882,36.7185
1885,36.7185
1888,36.7185
1891,36.656
1894,36.656
1897,36.5935
1900,36.5625
1903,36.4995
1906,36.4685
1909,36.437
1912,36.406
1915,36.3435
1918,36.3125
1921,36.281
1924,36.187
1927,36.156
1930,36.0935
1933,36.031
1936,35.9685
1939,35.9375
1942,35.8435
1945,35.781
1948,35.75
1951,35.687
1954,35.625
1957,35.562
1960,35.531
1963,35.4375
1966,35.406
1969,35.3435
1972,35.281
1975,35.25
1978,35.156
1981,35.062
1984,35
1987,34.937
1990,34.875
1993,34.8435
1996,34.781
1999,34.7185
2002,34.656
2005,34.5935
2008,34.531
2011,34.4685
2014,34.406
2017,34.3435
2020,34.3125
2023,34.2495
2026,34.1875
2029,34.1245
2032,34.0625
2035,33.9995
2038,33.9375
2041,33.8745
2044,33.8125
2047,33.7495
2050,33.7185
2053,33.656
2056,33.5935
2059,33.531
2062,33.4685
2065,33.437
2068,33.3435
2071,33.3435
2074,33.2495
2077,33.2185
2080,33.156
2083,33.0935
2086,33.062
2089,32.9685
2092,32.906
2095,32.906
2098,32.812
2101,32.781
2104,32.75
2107,32.687
2110,32.625
2113,32.562
2116,32.5
2119,32.5
2122,32.437
2125,32.375
2128,32.312
2131,32.25
2134,32.2185
2137,32.187
2140,32.125
2143,32.062
2146,32.031
2149,32
2152,31.937
2155,31.875
2158,31.812
2161,31.812
2164,31.75
2167,31.687
2170,31.625
2173,31.625
2176,31.562
2179,31.531
2182,31.4685
2185,31.437
2188,31.375
2191,31.312
2194,31.281
2197,31.25
2200,31.187
2203,31.156
2206,31.125
2209,31.062
2212,31.031
2215,31
2218,30.937
2221,30.906
2224,30.875
2227,30.8435
2230,30.812
2233,30.75
2236,30.687
2239,30.687
2242,30.625
2245,30.5935
2248,30.531
2251,30.5
2254,30.4685
2257,30.437
2260,30.375
2263,30.3435
2266,30.312
2269,30.281
2272,30.25
2275,30.187
2278,30.156
2281,30.125
2284,30.062
2287,30.031
2290,30.031
2293,29.9685
2296,29.937
2299,29.906
2302,29.875
2305,29.906
2308,29.9685
2311,30.062
2314,30.2185
2317,30.406
2320,30.6245
2323,30.8435
2326,31.0935
2329,31.281
2332,31.531
2335,31.6875
2338,31.875
2341,32.031
2344,32.156
2347,32.281
2350,32.406
2353,32.5625
2356,32.6875
2359,32.8745
2362,33.062
2365,33.3125
2368,33.5935
2371,33.8435
2374,34.156
2377,34.437
2380,34.6875
2383,34.9685
2386,35.187
2389,35.406
2392,35.5935
2395,35.75
2398,35.906
2401,36.062
2404,36.156
2407,36.2495
2410,36.406
2413,36.406
2416,36.5625
2419,36.5935
2422,36.687
2425,36.7185
2428,36.781
2431,36.75
2434,36.8125
2437,36.781
2440,36.812
2443,36.8125
2446,36.8435
2449,36.812
2452,36.8125
2455,36.781
2458,36.75
2461,36.7495
2464,36.7185
2467,36.687
2470,36.656
2473,36.6245
2476,36.5935
2479,36.531
2482,36.4685
2485,36.406
2488,36.3745
2491,36.3435
2494,36.281
2497,36.25
2500,36.187
2503,36.156
2506,36.0625
2509,35.9995
2512,35.9685
2515,35.906
2518,35.8435
2521,35.812
2524,35.75
2527,35.656
2530,35.6245
2533,35.5625
2536,35.4995
2539,35.4375
2542,35.3745
2545,35.312
2548,35.281
2551,35.2185
2554,35.125
2557,35.062
2560,35
2563,34.9685
2566,34.906
2569,34.8435
2572,34.781
2575,34.7185
2578,34.656
2581,34.5935
2584,34.531
2587,34.4995
2590,34.406
2593,34.3745
2596,34.3125
2599,34.2495
2602,34.1875
2605,34.1245
2608,34.0625
2611,33.9995
2614,33.9685
2617,33.906
2620,33.8435
2623,33.781
2626,33.7185
2629,33.656
2632,33.5935
2635,33.562
2638,33.4685
2641,33.437
2644,33.406
2647,33.312
2650,33.25
2653,33.187
2656,33.187
2659,33.156
2662,33.0935
2665,33
2668,32.937
2671,32.906
2674,32.812
2677,32.781
2680,32.75
2683,32.687
2686,32.625
2689,32.562
2692,32.531
2695,32.4685
2698,32.437
2701,32.406
2704,32.312
2707,32.25
2710,32.25
2713,32.187
2716,32.125
2719,32.125
2722,32.031
2725,32
2728,31.937
2731,31.906
2734,31.875
2737,31.812
2740,31.75
2743,31.7185
2746,31.656
2749,31.625
2752,31.5935
2755,31.531
2758,31.4685
2761,31.437
2764,31.406
2767,31.3435
2770,31.312
2773,31.281
2776,31.2185
2779,31.187
2782,31.156
2785,31.0935
2788,31.062
2791,31.031
2794,30.9685
2797,30.937
2800,30.906
2803,30.8435
2806,30.812
2809,30.781
2812,30.7185
2815,30.7185
2818,30.656
2821,30.5935
2824,30.5935
2827,30.531
2830,30.531
2833,30.437
2836,30.406
2839,30.375
2842,30.3435
2845,30.312
2848,30.281
2851,30.25
2854,30.187
2857,30.156
2860,30.1245
2863,30.062
2866,30.062
2869,30.031
2872,29.9685
2875,29.937
2878,29.906
2881,29.875
2884,29.906
2887,29.9685
2890,30.062
2893,30.2185
2896,30.3745
2899,30.5935
2902,30.8435
2905,31.062
2908,31.3125
2911,31.5
2914,31.6875
2917,31.8435
2920,31.9375
2923,32.156
2926,32.281
2929,32.4375
2932,32.531
2935,32.5935
2938,32.781
2941,32.9685
2944,33.156
2947,33.3745
2950,33.437
2953,33.8745
2956,34.1875
2959,34.4685
2962,34.7185
2965,34.9685
2968,35.2185
2971,35.312
2974,35.5935
2977,35.687
2980,35.937
2983,36.031
2986,36.1875
2989,36.281
2992,36.437
2995,36.4685
2998,36.5625
3001,36.625
3004,36.656
3007,36.7185
3010,36.75
3013,36.781
3016,36.781
3019,36.812
3022,36.8125
3025,36.8435
3028,36.8435
3031,36.8125
3034,36.8435
3037,36.781
3040,36.781
3043,36.7495
3046,36.7185
3049,36.687
3052,36.656
3055,36.6245
3058,36.531
3061,36.5
3064,36.5
3067,36.406
3070,36.3745
3073,36.3435
3076,36.281
3079,36.281
3082,36.187
3085,36.156
3088,36.0625
3091,36.031
3094,35.9685
3097,35.9375
3100,35.875
3103,35.781
3106,35.7185
3109,35.656
3112,35.6245
3115,35.5625
3118,35.4995
3121,35.4375
3124,35.3745
3127,35.281
3130,35.25
3133,35.2185
3136,35.125
3139,35.062
3142,35
3145,34.9685
3148,34.906
3151,34.8435
3154,34.781
3157,34.7185
3160,34.656
3163,34.5935
3166,34.531
3169,34.4995
3172,34.406
3175,34.406
3178,34.2495
3181,34.2495
3184,34.1875
3187,34.1245
3190,34.0625
3193,33.9995
3196,33.9375
3199,33.8745
3202,33.8125
3205,33.781
3208,33.7185
3211,33.656
3214,33.5935
3217,33.531
3220,33.4685
3223,33.437
3226,33.406
3229,33.3435
3232,33.281
3235,33.2185
3238,33.187
3241,33.125
3244,33.062
3247,33.031
3250,32.937
3253,32.937
3256,32.875
3259,32.812
3262,32.75
3265,32.75
3268,32.656
3271,32.625
3274,32.562
3277,32.5
3280,32.437
3283,32.437
3286,32.375
3289,32.312
3292,32.281
3295,32.2185
3298,32.187
3301,32.0935
3304,32.0935
3307,32.062
3310,32
3313,31.937
3316,31.906
3319,31.8435
3322,31.781
3325,31.781
3328,31.7185
3331,31.656
3334,31.625
3337,31.562
3340,31.531
3343,31.4685
3346,31.406
3349,31.406
3352,31.3435
3355,31.312
3358,31.25
3361,31.2185
