timestamp(s),temperature(degrees)
1428,31
1431,30.937
1434,30.875
1437,30.875
1440,30.812
1443,30.781
1446,30.75
1449,30.687
1452,30.625
1455,30.625
1458,30.562
1461,30.5
1464,30.437
1467,30.437
1470,30.375
1473,30.375
1476,30.312
1479,30.25
1482,30.2185
1485,30.187
1488,30.125
1491,30.0935
1494,30.062
1497,30
1500,30
1503,29.937
1506,29.875
1509,29.8435
1512,29.781
1515,29.75
1518,29.7185
1521,29.687
1524,29.656
1527,29.625
1530,29.562
1533,29.531
1536,29.5
1539,29.4685
1542,29.437
1545,29.375
1548,29.3435
1551,29.312
1554,29.25
1557,29.25
1560,29.187
1563,29.187
1566,29.125
1569,29.125
1572,29.062
1575,29.062
1578,29
1581,28.9685
1584,28.937
1587,28.906
1590,28.875
1593,28.8435
1596,28.781
1599,28.75
1602,28.75
1605,28.687
1608,28.656
1611,28.656
1614,28.625
1617,28.5935
1620,28.531
1623,28.5
1626,28.4685
1629,28.437
1632,28.406
1635,28.406
1638,28.375
1641,28.312
1644,28.281
1647,28.281
1650,28.2185
1653,28.2185
1656,28.2185
1659,28.156
1662,28.156
1665,28.0935
1668,28.0935
1671,28.062
1674,28.031
1677,27.9685
1680,27.9685
1683,27.937
1686,27.906
1689,27.906
1692,27.8435
1695,27.8435
1698,27.781
1701,27.781
1704,27.7185
1707,27.7185
1710,27.687
1713,27.656
1716,27.656
1719,27.625
1722,27.5935
1725,27.562
1728,27.531
1731,27.531
1734,27.4995
1737,27.4685
1740,27.406
1743,27.406
1746,27.406
1749,27.3435
1752,27.3435
1755,27.312
1758,27.281
1761,27.25
1764,27.25
1767,27.2185
1770,27.1875
1773,27.156
1776,27.156
1779,27.1245
1782,27.0935
1785,27.0935
1788,27.062
1791,27.031
1794,27.031
1797,26.9685
1800,26.9685
1803,26.9685
1806,26.937
1809,26.906
1812,26.875
1815,26.8435
1818,26.8435
1821,26.8435
1824,26.781
1827,26.781
1830,26.781
1833,26.781
1836,26.7185
1839,26.7185
1842,26.656
1845,26.6875
1848,26.656
1851,26.6245
1854,26.5935
1857,26.5935
1860,26.562
1863,26.531
1866,26.531
1869,26.531
1872,26.4685
1875,26.4685
1878,26.4685
1881,26.4685
1884,26.406
1887,26.406
1890,26.3745
1893,26.3435
1896,26.3435
1899,26.3125
1902,26.281
1905,26.281
1908,26.281
1911,26.2185
1914,26.2185
1917,26.2185
1920,26.1875
1923,26.156
1926,26.156
1929,26.1245
1932,26.156
1935,26.0935
1938,26.0935
1941,26.0935
1944,26.031
1947,26.031
1950,26.031
1953,26.031
1956,25.9995
1959,25.9685
1962,25.9685
1965,25.9685
1968,25.906
1971,25.906
1974,25.906
1977,25.8745
1980,25.8435
1983,25.8435
1986,25.8435
1989,25.8125
1992,25.8435
1995,25.781
1998,25.781
2001,25.781
2004,25.7495
2007,25.7185
2010,25.7185
2013,25.7185
2016,25.656
2019,25.656
2022,25.656
2025,25.656
2028,25.6245
2031,25.5935
2034,25.5935
2037,25.5935
2040,25.5935
2043,25.5625
2046,25.5625
2049,25.531
2052,25.531
2055,25.4995
2058,25.4995
2061,25.4685
2064,25.4685
2067,25.4685
2070,25.4375
2073,25.406
2076,25.406
2079,25.406
2082,25.3745
2085,25.406
2088,25.3435
2091,25.3435
2094,25.3435
2097,25.3125
2100,25.3125
2103,25.3125
2106,25.281
2109,25.281
2112,25.281
2115,25.281
2118,25.2185
2121,25.2185
2124,25.2185
2127,25.1875
2130,25.1875
2133,25.1875
2136,25.1875
2139,25.156
2142,25.156
2145,25.1245
2148,25.1245
2151,25.0935
2154,25.0935
2157,25.0935
2160,25.0935
2163,25.0935
2166,25.0625
2169,25.031
2172,25.031
2175,25.031
2178,25.031
2181,24.9995
2184,24.9995
2187,24.9685
2190,24.9685
2193,25.031
2196,25.062
2199,25.1245
2202,25.2185
2205,25.3435
2208,25.4685
2211,25.656
2214,25.812
2217,25.9685
2220,26.156
2223,26.3435
2226,26.562
2229,26.8125
2232,27.062
2235,27.2495
2238,27.531
2241,27.781
2244,28.031
2247,28.281
2250,28.562
2253,28.8435
2256,29.125
2259,29.3745
2262,29.687
2265,29.9685
2268,30.2495
2271,30.5
2274,30.8125
2277,31.0935
2280,31.406
2283,31.656
2286,31.906
2289,32.125
2292,32.312
2295,32.5
2298,32.6875
2301,32.8125
2304,32.9685
2307,33.0935
2310,33.1875
2313,33.281
2316,33.3745
2319,33.437
2322,33.5
2325,33.5625
2328,33.5935
2331,33.656
2334,33.6875
2337,33.7185
2340,33.7185
2343,33.7495
2346,33.75
2349,33.781
2352,33.7495
2355,33.75
2358,33.75
2361,33.7185
2364,33.7185
2367,33.687
2370,33.656
2373,33.6245
2376,33.656
2379,33.5935
2382,33.562
2385,33.531
2388,33.4995
2391,33.4685
2394,33.437
2397,33.406
2400,33.3435
2403,33.3125
2406,33.2495
2409,33.2185
2412,33.156
2415,33.125
2418,33.0935
2421,33.031
2424,32.9685
2427,32.9375
2430,32.906
2433,32.8435
2436,32.781
2439,32.7185
2442,32.7185
2445,31.5
2448,31
2451,30
2454,29.33333333
2457,28.58333333
2460,27.83333333
2463,27.08333333
2466,26.33333333
2469,25.58333333
2472,25
2475,25
2478,25
2481,25
2484,25
2487,25
2490,25
2493,25
2496,25
2499,25
2502,25
2505,25
2508,25
2511,25
2514,25
2517,25
2520,25
2523,25
2526,25
2529,25
2532,25
2535,25
2538,25
2541,25
2544,25
2547,25
2550,25
2553,25
2556,25
2559,25
2562,25
2565,25
2568,25
2571,25
2574,25
2577,25
2580,25
2583,25
2586,25
2589,25
2592,25
2595,25
2598,25
2601,25
2604,25
2607,25
2610,25
2613,25
2616,25
2619,25
2622,25
2625,25
2628,25
2631,25
2634,25
2637,25
2640,25
2643,25
2646,25
2649,25
2652,25
2655,25
2658,25
2661,25
2664,25
2667,25
2670,25
2673,25
2676,25
2679,25
2682,25
2685,25
2688,25
2691,25
2694,25
2697,25
2700,25
2703,25
2706,25
2709,25
2712,25
2715,25
2718,25
2721,25
2724,25
2727,25
2730,25
2733,25
2736,25
2739,25
2742,25
2745,25
2748,25
2751,25
2754,25
2757,25
2760,25
2763,25
2766,25
2769,25
2772,25
2775,25
2778,25
2781,25
2784,25
2787,25
2790,25
2793,25
2796,25
2799,25
2802,25
2805,25
2808,25
2811,25
2814,25
2817,25
2820,25
2823,25
2826,25
2829,25
2832,25
2835,25
2838,25
2841,25
2844,25
2847,25
2850,25
2853,25
2856,25
2859,25
2862,25
2865,25
2868,25
2871,25
2874,25
2877,25
2880,25
2883,25
2886,25
2889,25
2892,25
2895,25
2898,25
2901,25
2904,25
2907,25
2910,25
2913,25
2916,25
2919,25
2922,25
2925,25
2928,25
2931,25
2934,25
