dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
0.0,0.0,-,-,Deletion
0.1,0.0,-,-,Deletion
0.2,0.0,-,-,Deletion
0.3,0.0,-,-,Deletion
0.4,0.0,-,-,Deletion
0.5,0.0,-,-,Deletion
0.6,0.0,-,-,Deletion
0.7,0.0,-,-,Deletion
0.8,0.0,-,-,Deletion
0.9,0.0,-,-,Deletion
1.0,0.0,-,-,Deletion
1.1,0.0,-,-,Deletion
1.2,0.0,-,-,Deletion
1.3,0.0,-,-,Deletion
1.4,0.0,-,-,Deletion
1.5,0.0,-,-,Deletion
1.6,0.0,0.0,-0.0049049999999994,Match
1.7,0.0,0.1080000000001746,-0.0049049999999994,Match
1.8,0.0,0.1929999999993015,-0.0049049999999994,Match
1.9,0.0,0.3100000000049476,-0.00981,Match
2.0,0.0,0.3910000000032596,0.0,Match
2.1,0.0,0.5090000000054715,-0.0049049999999994,Match
2.2,0.0,0.5889999999999418,-0.0049049999999994,Match
2.3,0.0,0.6880000000019209,-0.0049049999999994,Match
2.4,0.0,0.7870000000038999,-0.0049049999999994,Match
2.5,0.0,0.8850000000020373,-0.0049049999999994,Match
2.6,0.0,0.9840000000040164,-0.0049049999999994,Match
2.7,0.0,1.0829999999987194,0.0,Match
2.8,0.0,1.1810000000041327,-0.0049049999999994,Match
2.9,0.0,1.2799999999988358,-0.00981,Match
3.0,0.0,1.379000000000815,0.0,Match
3.1,0.0,1.4769999999989525,-0.0049049999999994,Match
3.2,0.0,1.577000000004773,0.0,Match
3.3,0.0,1.6750000000029104,-0.0049049999999994,Match
3.4,0.0,1.7810000000026776,-0.00981,Match
3.5,0.0,1.8729999999995923,0.0049049999999994,Match
3.6,0.0,1.972000000001572,0.0,Match
3.7,0.0,2.0710000000035507,-0.0049049999999994,Match
3.8,0.0,2.192999999999301,-0.00981,Match
3.9,0.0,2.268000000003667,-0.00981,Match
4.0,0.0,2.3660000000018044,-0.0147149999999994,Match
4.1,0.0,2.466000000000349,0.0049049999999994,Match
4.2,0.0,2.5650000000023283,-0.0049049999999994,Match
4.3,0.0,2.664000000004308,-0.0049049999999994,Match
4.4,0.0,2.7620000000024447,0.0049049999999994,Match
4.5,0.0,2.862000000000989,-0.0049049999999994,Match
4.6,0.0,2.959999999999127,-0.01962,Match
4.7,0.0,3.059000000001106,0.01962,Match
4.8,0.0,3.165000000000873,0.0098099999999989,Match
4.9,0.0,3.2560000000012224,-0.0049049999999994,Match
5.0,0.0,3.3650000000052387,0.0049049999999994,Match
5.1,0.0,3.4530000000013388,0.0,Match
5.2,0.0,3.565999999998894,0.0,Match
5.3,0.0,3.651000000005297,-0.0049049999999994,Match
5.4,0.0,3.769000000000233,0.0,Match
5.5,0.0,3.849000000001979,0.0098099999999989,Match
5.6,0.0,3.948000000003958,-0.0049049999999994,Match
5.7,0.0,4.046999999998661,-0.01962,Match
5.8,-0.1,4.1450000000040745,-0.1294919999999999,Match
5.9,-0.2,4.243999999998778,-0.2442690000000003,Match
6.0,-0.3,4.343000000000757,-0.3207869999999995,Match
6.1,-0.4,-,-,Deletion
6.2,-0.5,4.440999999998894,-0.4698990000000005,Match
6.3,-0.6,4.540000000000873,-0.5513220000000003,Match
6.4,-0.7,4.6379999999990105,-0.7092630000000003,Match
-,-,4.739000000001397,-0.622935,Insertion
6.5,-0.7,4.836000000002969,-0.6749279999999998,Match
6.6,-0.7,4.936000000001513,-0.6366689999999996,Match
6.7,-0.7,5.033999999999651,-0.761256,Match
6.8,-0.7,5.134000000005472,-0.6710040000000002,Match
6.9,-0.7,5.232000000003609,-0.6660989999999997,Match
7.0,-0.7,5.330000000001746,-0.6945479999999998,Match
7.1,-0.7,5.429000000003725,-0.6896430000000003,Match
7.2,-0.628571,5.528000000005704,-0.603315,Match
7.3,-0.528571,5.627000000000408,-0.5317020000000002,Match
7.4,-0.428571,5.725000000005821,-0.4502790000000005,Match
7.5,-0.328571,5.860000000000582,-0.306072,Match
7.6,-0.228571,5.923000000002503,-0.2207249999999996,Match
7.7,-0.128571,6.022000000004482,-0.0667080000000002,Match
7.8,-0.028571,-,-,Deletion
7.9,0.0,-,-,Deletion
8.0,0.0,-,-,Deletion
8.1,0.0,6.120000000002619,0.0147150000000005,Match
8.2,0.0,6.219000000004598,0.0235439999999995,Match
8.3,0.0,6.3179999999993015,-0.0333539999999995,Match
8.4,0.0,6.423999999999069,0.0235439999999995,Match
8.5,0.0,6.51600000000326,-0.0529739999999996,Match
8.6,0.0,6.6229999999995925,0.048068999999999,Match
8.7,0.0,6.713000000003376,-0.00981,Match
8.8,0.0,6.824000000000524,0.0147150000000005,Match
8.9,0.0,6.911000000000058,0.0235439999999995,Match
9.0,0.0,7.04500000000553,-0.0382590000000001,Match
9.1,0.0,7.108000000000175,0.0431639999999996,Match
9.2,0.0,7.207999999998719,0.0098099999999989,Match
9.3,0.0,7.306000000004133,-0.0284490000000001,Match
9.4,0.0,7.404999999998836,-0.0382590000000001,Match
9.5,0.0,7.503000000004249,0.0235439999999995,Match
9.6,0.0,7.601999999998952,-0.0049049999999994,Match
9.7,0.0,7.701000000000931,-0.0333539999999995,Match
9.8,0.0,7.842000000004191,-0.0333539999999995,Match
9.9,0.0,7.899000000004889,0.0147150000000005,Match
10.0,0.0,7.997999999999592,-0.01962,Match
10.1,0.0,8.097000000001572,0.0431639999999996,Match
10.2,0.0,8.194999999999709,-0.0863280000000003,Match
10.3,0.0,8.294000000001688,0.0,Match
10.4,0.0,8.391999999999825,-0.0235439999999995,Match
