dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
0.0,0.0,-,-,Deletion
0.1,0.0,-,-,Deletion
0.2,0.0,-,-,Deletion
0.3,0.0,-,-,Deletion
0.4,0.0,-,-,Deletion
0.5,0.0,-,-,Deletion
0.6,0.0,-,-,Deletion
0.7,0.0,-,-,Deletion
0.8,0.0,0.0,0.0,Match
0.9,0.0,0.098,-0.004905,Match
1.0,0.0,0.197,-0.004905,Match
1.1,0.0,0.296,-0.004905,Match
1.2,0.0,0.395,-0.00981,Match
1.3,0.0,0.505,-0.004905,Match
1.4,0.0,0.593,-0.014715,Match
1.5,0.0,0.73,0.0,Match
1.6,0.0,0.79,-0.004905,Match
1.7,0.0,0.9,0.0,Match
1.8,0.0,0.993,-0.004905,Match
1.9,0.0,1.086,-0.014715,Match
2.0,0.0,1.185,0.004905,Match
2.1,0.0,1.302,-0.00981,Match
2.2,0.0,1.384,-0.00981,Match
2.3,0.0,1.518,0.0,Match
2.4,0.0,1.581,-0.004905,Match
2.5,0.0,1.68,-0.00981,Match
2.6,0.0,1.779,0.004905,Match
2.7,0.0,1.877,-0.014715,Match
2.8,0.0,1.976,-0.004905,Match
2.9,0.0,2.109,-0.00981,Match
3.0,0.0,2.173,-0.004905,Match
3.1,0.0,2.273,-0.004905,Match
3.2,0.0,2.371,-0.004905,Match
3.3,0.0,2.471,-0.004905,Match
3.4,0.0,2.568,-0.004905,Match
3.5,0.0,2.668,-0.00981,Match
3.6,0.0,2.767,0.004905,Match
3.7,0.0,2.865,-0.00981,Match
3.8,0.0,2.964,-0.004905,Match
3.9,0.0,3.063,-0.004905,Match
4.0,0.0,3.162,-0.014715,Match
4.1,0.0,3.261,-0.004905,Match
4.2,0.0,3.365,-0.00981,Match
4.3,0.0,3.458,-0.004905,Match
4.4,0.0,3.557,0.0,Match
4.5,0.0,3.656,0.0,Match
4.6,0.0,3.755,-0.023544,Match
4.7,0.0,3.854,0.004905,Match
4.8,0.0,3.957,0.00981,Match
4.9,0.0,4.052,0.0,Match
5.0,0.0,4.177,0.0,Match
5.1,0.0,4.249,-0.01962,Match
5.2,0.0,4.347,-0.014715,Match
5.3,0.0,4.447,-0.00981,Match
5.4,0.0,4.556,0.004905,Match
5.5,0.0,4.644,-0.014715,Match
5.6,0.0,4.742,-0.014715,Match
5.7,0.0,4.841,-0.014715,Match
5.8,-0.1,4.959,-0.124587,Match
5.9,-0.2,5.039,-0.244269,Match
6.0,-0.3,5.138,-0.320787,Match
6.1,-0.4,5.237,-0.430659,Match
6.2,-0.5,5.335,-0.546417,Match
6.3,-0.6,5.435,-0.704358,Match
6.4,-0.7,5.567,-0.704358,Match
6.5,-0.7,5.632,-0.704358,Match
6.6,-0.7,5.73,-0.714168,Match
6.7,-0.7,5.829,-0.722997,Match
6.8,-0.7,5.928,-0.714168,Match
6.9,-0.7,6.027,-0.674928,Match
7.0,-0.7,6.126,-0.727902,Match
7.1,-0.7,6.225,-0.689643,Match
7.2,-0.628571,6.323,-0.636669,Match
7.3,-0.528571,6.422,-0.488538,Match
7.4,-0.428571,6.521,-0.488538,Match
7.5,-0.328571,6.62,-0.302148,Match
7.6,-0.228571,6.718,-0.234459,Match
7.7,-0.128571,6.818,-0.096138,Match
7.8,-0.028571,-,-,Deletion
7.9,0.0,-,-,Deletion
8.0,0.0,-,-,Deletion
8.1,0.0,6.916,-0.004905,Match
8.2,0.0,7.032,-0.00981,Match
8.3,0.0,7.114,-0.01962,Match
8.4,0.0,7.212,0.033354,Match
8.5,0.0,7.311,-0.033354,Match
8.6,0.0,7.411,0.061803,Match
8.7,0.0,7.509,-0.028449,Match
8.8,0.0,7.608,0.004905,Match
8.9,0.0,7.707,-0.014715,Match
9.0,0.0,7.805,0.004905,Match
9.1,0.0,7.904,0.023544,Match
9.2,0.0,8.008,0.004905,Match
9.3,0.0,8.102,-0.014715,Match
9.4,0.0,8.208,-0.014715,Match
9.5,0.0,8.299,0.033354,Match
9.6,0.0,8.413,-0.028449,Match
9.7,0.0,8.497,0.0,Match
9.8,0.0,8.615,-0.066708,Match
9.9,0.0,8.695,0.0,Match
10.0,0.0,8.793,-0.033354,Match
10.1,0.0,8.892,0.038259,Match
10.2,0.0,8.991,-0.104967,Match
10.3,0.0,9.09,0.01962,Match
10.4,0.0,9.193,-0.01962,Match
10.5,0.0,9.287,0.061803,Match
10.6,0.0,9.386,-0.028449,Match
10.7,0.0,9.485,-0.048069,Match
10.8,0.0,9.584,-0.014715,Match
10.9,0.0,9.682,0.066708,Match
11.0,0.0,9.782,-0.061803,Match
11.1,0.0,9.88,-0.023544,Match
11.2,0.0,9.978,0.01962,Match
11.3,0.0,10.08,-0.00981,Match
11.4,0.0,10.177,0.028449,Match
11.5,0.0,10.276,-0.048069,Match
11.6,0.0,10.375,0.048069,Match
11.7,0.0,10.473,-0.043164,Match
11.8,0.0,10.572,0.048069,Match
11.9,0.0,10.692,-0.033354,Match
12.0,0.0,10.77,-0.004905,Match
12.1,0.0,10.868,-0.00981,Match
12.2,0.0,10.967,0.004905,Match
12.3,0.0,11.078,0.004905,Match
12.4,0.0,11.166,-0.023544,Match
12.5,0.0,11.3,0.004905,Match
12.6,0.0,11.363,0.0,Match
12.7,0.0,11.462,0.033354,Match
12.8,0.0,11.56,-0.101043,Match
12.9,0.0,11.676,0.01962,Match
13.0,0.0,11.758,0.004905,Match
13.1,0.0,11.857,-0.00981,Match
13.2,0.0,11.955,-0.004905,Match
13.3,0.0,12.064,0.038259,Match
13.4,0.0,12.154,-0.066708,Match
