dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
-,-,0.0,-0.00981,Insertion
-,-,0.0989999999947031,-0.0049049999999994,Insertion
-,-,0.1979999999966821,-0.0049049999999994,Insertion
-,-,0.2969999999986612,-0.0049049999999994,Insertion
-,-,0.3949999999967986,-0.0147149999999994,Insertion
-,-,0.5020000000004075,-0.00981,Insertion
-,-,0.591999999996915,-0.00981,Insertion
-,-,0.690999999998894,-0.0147149999999994,Insertion
0.0,0.0,0.7899999999935972,-0.0049049999999994,Match
0.1,0.0,0.8889999999955762,-0.00981,Match
0.2,0.0,0.9879999999975552,-0.0049049999999994,Match
0.3,0.0,1.0859999999956926,-0.00981,Match
-,-,1.1859999999942374,-0.0147149999999994,Insertion
-,-,1.2839999999996508,-0.00981,Insertion
0.4,0.0,1.382999999994354,-0.00981,Match
0.5,0.0,1.481999999996333,-0.0049049999999994,Match
0.6,0.0,1.580999999998312,-0.00981,Match
0.7,0.0,1.680000000000291,-0.0049049999999994,Match
0.8,0.0,1.778999999994994,-0.00981,Match
0.9,0.0,1.897999999993772,-0.00981,Match
-,-,1.9769999999989525,-0.0235439999999995,Insertion
-,-,2.0749999999970896,-0.0147149999999994,Insertion
1.0,0.0,2.1739999999990687,-0.0049049999999994,Match
1.1,0.0,2.2959999999948195,-0.0049049999999994,Match
1.2,0.0,2.371999999995751,-0.0049049999999994,Match
-,-,2.47099999999773,-0.00981,Insertion
1.3,0.0,2.569999999999709,-0.0049049999999994,Match
-,-,2.668999999994412,-0.0147149999999994,Insertion
-,-,2.7669999999998254,-0.00981,Insertion
1.4,0.0,2.904999999998836,-0.0049049999999994,Match
-,-,2.963999999999942,-0.01962,Insertion
1.5,0.0,3.0639999999984866,-0.0049049999999994,Match
1.6,0.0,3.1630000000004657,0.0,Match
-,-,3.2619999999951688,-0.01962,Insertion
1.7,0.0,3.360000000000582,-0.0049049999999994,Match
-,-,3.458999999995285,-0.0147149999999994,Insertion
-,-,3.557999999997264,-0.00981,Insertion
-,-,3.6569999999992433,-0.0147149999999994,Insertion
-,-,3.7549999999973807,-0.00981,Insertion
1.8,0.0,3.85399999999936,-0.00981,Match
1.9,0.0,3.952999999994063,-0.0049049999999994,Match
2.0,0.0,4.051999999996042,-0.0049049999999994,Match
2.1,0.0,4.150999999998021,-0.00981,Match
2.2,0.0,4.25,-0.00981,Match
2.3,0.0,4.347999999998137,-0.0049049999999994,Match
-,-,4.447999999996682,-0.0147149999999994,Insertion
2.4,0.0,4.54599999999482,-0.0049049999999994,Match
2.5,0.0,4.644999999996799,-0.0049049999999994,Match
-,-,4.743999999998778,-0.0147149999999994,Insertion
2.6,0.0,4.842999999993481,-0.0049049999999994,Match
2.7,0.0,4.94199999999546,-0.0049049999999994,Match
-,-,5.041999999994005,-0.0147149999999994,Insertion
-,-,5.138999999995576,-0.0147149999999994,Insertion
2.8,0.0,5.237999999997555,-0.0049049999999994,Match
-,-,5.341999999996915,-0.01962,Insertion
-,-,5.435999999994237,-0.0147149999999994,Insertion
2.9,0.0,5.556999999993423,-0.0049049999999994,Match
3.0,0.0,5.633999999998196,-0.00981,Match
3.1,0.0,5.733000000000175,-0.00981,Match
3.2,0.0,5.831999999994878,-0.00981,Match
3.3,0.0,5.930999999996857,-0.0049049999999994,Match
3.4,0.0,6.028999999994994,0.0,Match
3.5,0.0,6.147999999993772,-0.00981,Match
3.6,0.0,6.227999999995518,0.0,Match
3.7,0.0,6.3659999999945285,0.0,Match
3.8,0.0,6.424999999995634,-0.00981,Match
3.9,0.0,6.5239999999976135,-0.0049049999999994,Match
4.0,0.0,6.6229999999995925,-0.00981,Match
4.1,0.0,6.763999999995576,-0.00981,Match
4.2,0.0,6.820999999996275,-0.00981,Match
4.3,0.0,6.919999999998254,-0.00981,Match
4.4,0.0,7.017999999996391,0.0,Match
4.5,0.0,7.117999999994936,-0.00981,Match
4.6,0.0,7.222999999998137,-0.00981,Match
4.7,0.0,7.314999999995052,-0.00981,Match
4.8,0.0,7.413999999997031,-0.00981,Match
4.9,0.0,7.51299999999901,-0.00981,Match
5.0,0.0,7.611999999993714,-0.00981,Match
-,-,7.710999999995693,0.028448999999999,Insertion
5.1,0.0,7.80899999999383,0.0098099999999989,Match
5.2,0.0,7.907999999995809,0.0,Match
5.3,0.0,8.006999999997788,-0.00981,Match
-,-,8.105999999999767,-0.0147149999999994,Insertion
