dt-timestamp(s),dt-x,dt-y,dt-z,pt-timestamp(s),pt-x,pt-y,pt-z,operation
7390.0,-132.91,-0.0,386,6710.0,-132.91,-0.0,386,Match
7400.0,-132.91,-0.0,386,6720.0,-132.91,-0.0,386,Match
7410.0,-132.91,-0.0,386,6730.0,-132.91,-0.0,386,Match
7420.0,-132.91,-0.0,386,6740.0,-132.91,-0.0,386,Match
7430.0,-132.91,-0.0,386,6750.0,-132.91,-0.0,386,Match
7440.0,-132.91,-0.0,386,6760.0,-132.91,-0.0,386,Match
7450.0,-132.91,-0.0,386,6770.0,-132.91,-0.0,386,Match
7460.0,-132.91,-0.0,386,6780.0,-132.91,-0.0,386,Match
7470.0,-132.91,-0.0,386,6790.0,-132.91,-0.0,386,Match
7480.0,-132.91,-0.0,386,6800.0,-132.91,-0.0,386,Match
7490.0,-132.91,-0.0,386,6810.0,-132.91,-0.0,386,Match
7500.0,-132.91,-0.0,386,6820.0,-132.91,-0.0,386,Match
7510.0,-132.91,-0.0,386,6830.0,-132.91,-0.0,386,Match
7520.0,-132.91,-0.0,386,6840.0,-132.91,-0.0,386,Match
7530.0,-132.91,-0.0,386,6850.0,-132.91,-0.0,386,Match
7540.0,-132.91,-0.0,386,6860.0,-132.91,-0.0,386,Match
7550.0,-132.91,-0.0,386,6870.0,-132.91,-0.0,386,Match
7560.0,-132.91,-0.0,386,6880.0,-132.91,-0.0,386,Match
7570.0,-132.91,-0.0,386,6890.0,-132.91,-0.0,386,Match
7580.0,-132.91,-0.0,386,6900.0,-132.91,-0.0,386,Match
7590.0,-132.91,-0.0,386,6910.0,-132.91,-0.0,386,Match
7600.0,-132.91,-0.0,386,6920.0,-132.91,-0.0,386,Match
7610.0,-132.91,-0.0,386,6930.0,-132.91,-0.0,386,Match
7620.0,-132.91,-0.0,386,6940.0,-132.91,-0.0,386,Match
7630.0,-132.91,-0.0,386,6950.0,-132.91,-0.0,386,Match
7640.0,-132.91,-0.0,386,6960.0,-132.91,-0.0,386,Match
7650.0,-132.91,-0.0,386,6970.0,-132.91,-0.0,386,Match
7660.0,-132.91,-0.0,386,6980.0,-132.91,-0.0,386,Match
7670.0,-132.91,-0.0,386,6990.0,-132.91,-0.0,386,Match
7680.0,-132.91,-0.0,386,7000.0,-132.91,-0.0,386,Match
7690.0,-132.91,-0.0,386,7010.0,-132.91,-0.0,386,Match
7700.0,-132.91,-0.0,386,7020.0,-132.91,-0.0,386,Match
7710.0,-132.91,-0.0,386,7030.0,-132.91,-0.0,386,Match
7720.0,-132.91,-0.0,386,7040.0,-132.91,-0.0,386,Match
7730.0,-132.91,-0.0,386,7050.0,-132.91,-0.0,386,Match
7740.0,-132.91,-0.0,386,7060.0,-132.91,-0.0,386,Match
7750.0,-132.91,-0.0,386,7070.0,-132.91,-0.0,386,Match
7760.0,-132.91,-0.0,386,7080.0,-132.91,-0.0,386,Match
7770.0,-132.91,-0.0,386,7090.0,-132.91,-0.0,386,Match
7780.0,-132.91,-0.0,386,7100.0,-132.91,-0.0,386,Match
7790.0,-132.91,-0.0,386,7110.0,-132.91,-0.0,386,Match
7800.0,-132.91,-0.0,386,7120.0,-132.91,-0.0,386,Match
7810.0,-132.91,-0.0,386,7130.0,-132.91,-0.0,386,Match
7820.0,-132.91,-0.0,386,7140.0,-132.91,-0.0,386,Match
7830.0,-132.91,-0.0,386,7150.0,-132.91,-0.0,386,Match
7840.0,-132.91,-0.0,386,7160.0,-132.91,-0.0,386,Match
7850.0,-132.91,-0.0,386,7170.0,-132.91,-0.0,386,Match
7860.0,-132.91,-0.0,386,7180.0,-132.91,-0.0,386,Match
7870.0,-132.91,-0.0,386,7190.0,-132.91,-0.0,386,Match
7880.0,-132.91,-0.0,386,7200.0,-132.91,-0.0,386,Match
7890.0,-132.91,-0.0,386,7210.0,-132.91,-0.0,386,Match
7900.0,-132.91,-0.0,386,7220.0,-132.91,-0.0,386,Match
7910.0,-132.91,-0.0,386,7230.0,-132.91,-0.0,386,Match
7920.0,-132.91,-0.0,386,7240.0,-132.91,-0.0,386,Match
7930.0,-132.91,-0.0,386,7250.0,-132.91,-0.0,386,Match
7940.0,-132.91,-0.0,386,7260.0,-132.91,-0.0,386,Match
7950.0,-132.91,-0.0,386,7270.0,-132.91,-0.0,386,Match
7960.0,-132.91,-0.0,386,7280.0,-132.91,-0.0,386,Match
7970.0,-132.91,-0.0,386,7290.0,-132.91,-0.0,386,Match
7980.0,-132.91,-0.0,386,7300.0,-132.91,-0.0,386,Match
7990.0,-132.91,-0.0,386,7310.0,-132.91,-0.0,386,Match
8000.0,-132.91,-0.0,386,7320.0,-132.91,-0.0,386,Match
8010.0,-132.91,-0.0,386,7330.0,-132.91,-0.0,386,Match
8020.0,-132.91,-0.0,386,7340.0,-132.91,-0.0,386,Match
8030.0,-132.91,-0.0,386,7350.0,-132.91,-0.0,386,Match
8040.0,-132.91,-0.0,386,7360.0,-132.91,-0.0,386,Match
8050.0,-132.91,-0.0,386,7370.0,-132.91,-0.0,386,Match
8060.0,-132.91,-0.0,386,7380.0,-132.91,-0.0,386,Match
8070.0,-132.91,-0.0,386,7390.0,-132.91,-0.0,386,Match
8080.0,-132.91,-0.0,386,7400.0,-132.91,-0.0,386,Match
8090.0,-132.91,-0.0,386,7410.0,-132.91,-0.0,386,Match
8100.0,-132.91,-0.0,386,7420.0,-132.91,-0.0,386,Match
8110.0,-132.91,-0.0,386,7430.0,-132.91,-0.0,386,Match
8120.0,-132.91,-0.0,386,7440.0,-132.91,-0.0,386,Match
8130.0,-132.91,-0.0,386,7450.0,-132.91,-0.0,386,Match
8140.0,-132.91,-0.0,386,7460.0,-132.91,-0.0,386,Match
8150.0,-132.91,-0.0,386,7470.0,-132.91,-0.0,386,Match
8160.0,-132.91,-0.0,386,7480.0,-132.91,-0.0,386,Match
8170.0,-132.91,-0.0,386,7490.0,-132.91,-0.0,386,Match
8180.0,-132.91,-0.0,386,7500.0,-132.91,-0.0,386,Match
8190.0,-132.91,-0.0,386,7510.0,-132.91,-0.0,386,Match
8200.0,-132.91,-0.0,386,7520.0,-132.91,-0.0,386,Match
8210.0,-132.91,-0.0,386,7530.0,-132.91,-0.0,386,Match
8220.0,-132.91,-0.0,386,7540.0,-132.91,-0.0,386,Match
8230.0,-132.91,-0.0,386,7550.0,-132.91,-0.0,386,Match
8240.0,-132.91,-0.0,386,7560.0,-132.91,-0.0,386,Match
8250.0,-132.91,-0.0,386,7570.0,-132.91,-0.0,386,Match
8260.0,-132.91,-0.0,386,7580.0,-132.91,-0.0,386,Match
8270.0,-132.91,-0.0,386,7590.0,-132.91,-0.0,386,Match
8280.0,-132.91,-0.0,386,7600.0,-132.91,-0.0,386,Match
8290.0,-132.91,-0.0,386,7610.0,-132.91,-0.0,386,Match
8300.0,-132.91,-0.0,386,7620.0,-132.91,-0.0,386,Match
8310.0,-132.91,-0.0,386,7630.0,-132.91,-0.0,386,Match
8320.0,-132.91,-0.0,386,7640.0,-132.91,-0.0,386,Match
8330.0,-132.91,-0.0,386,7650.0,-132.91,-0.0,386,Match
8340.0,-132.91,-0.0,386,7660.0,-132.91,-0.0,386,Match
8350.0,-132.91,-0.0,386,7670.0,-132.91,-0.0,386,Match
8360.0,-132.91,-0.0,386,7680.0,-132.91,-0.0,386,Match
8370.0,-132.91,-0.0,386,7690.0,-132.91,-0.0,386,Match
8380.0,-132.91,-0.0,386,7700.0,-132.91,-0.0,386,Match
8390.0,-132.91,-0.0,386,7710.0,-132.91,-0.0,386,Match
8400.0,-132.91,-0.0,386,7720.0,-132.91,-0.0,386,Match
8410.0,-132.91,-0.0,386,7730.0,-132.91,-0.0,386,Match
8420.0,-132.91,-0.0,386,7740.0,-132.91,-0.0,386,Match
8430.0,-132.91,-0.0,386,7750.0,-132.91,-0.0,386,Match
8440.0,-132.91,-0.0,386,7760.0,-132.91,-0.0,386,Match
8450.0,-132.91,-0.0,386,7770.0,-132.91,-0.0,386,Match
8460.0,-132.91,-0.0,386,7780.0,-132.91,-0.0,386,Match
8470.0,-132.91,-0.0,386,7790.0,-132.91,-0.0,386,Match
8480.0,-132.91,-0.0,386,7800.0,-132.91,-0.0,386,Match
8490.0,-132.91,-0.0,386,7810.0,-132.91,-0.0,386,Match
8500.0,-132.91,-0.0,386,7820.0,-132.91,-0.0,386,Match
8510.0,-132.91,-0.0,386,7830.0,-132.91,-0.0,386,Match
8520.0,-132.91,-0.0,386,7840.0,-132.91,-0.0,386,Match
8530.0,-132.91,-0.0,386,7850.0,-132.91,-0.0,386,Match
8540.0,-132.91,-0.0,386,7860.0,-132.91,-0.0,386,Match
8550.0,-132.91,-0.0,386,7870.0,-132.91,-0.0,386,Match
8560.0,-132.91,-0.0,386,7880.0,-132.91,-0.0,386,Match
8570.0,-132.91,-0.0,386,7890.0,-132.91,-0.0,386,Match
8580.0,-132.91,-0.0,386,7900.0,-132.91,-0.0,386,Match
8590.0,-132.91,-0.0,386,7910.0,-132.91,-0.0,386,Match
8600.0,-132.91,-0.0,386,7920.0,-132.91,-0.0,386,Match
8610.0,-132.91,-0.0,386,7930.0,-132.91,-0.0,386,Match
8620.0,-132.91,-0.0,386,7940.0,-132.91,-0.0,386,Match
8630.0,-132.91,-0.0,386,7950.0,-132.91,-0.0,386,Match
8640.0,-132.91,-0.0,386,7960.0,-132.91,-0.0,386,Match
8650.0,-132.91,-0.0,386,7970.0,-132.91,-0.0,386,Match
8660.0,-132.91,-0.0,386,7980.0,-132.91,-0.0,386,Match
8670.0,-132.91,-0.0,386,7990.0,-132.91,-0.0,386,Match
8680.0,-132.91,-0.0,386,8000.0,-132.91,-0.0,386,Match
8690.0,-132.91,-0.0,386,8010.0,-132.91,-0.0,386,Match
8700.0,-132.91,-0.0,386,8020.0,-132.91,-0.0,386,Match
8710.0,-132.91,-0.0,386,8030.0,-132.91,-0.0,386,Match
8720.0,-132.91,-0.0,386,8040.0,-132.91,-0.0,386,Match
8730.0,-132.91,-0.0,386,8050.0,-132.91,-0.0,386,Match
8740.0,-132.91,-0.0,386,8060.0,-132.91,-0.0,386,Match
8750.0,-132.91,-0.0,386,8070.0,-132.91,-0.0,386,Match
8760.0,-132.91,-0.0,386,8080.0,-132.91,-0.0,386,Match
8770.0,-132.91,-0.0,386,8090.0,-132.91,-0.0,386,Match
8780.0,-132.91,-0.0,386,8100.0,-132.91,-0.0,386,Match
8790.0,-132.91,-0.0,386,8110.0,-132.91,-0.0,386,Match
8800.0,-132.91,-0.0,386,8120.0,-132.91,-0.0,386,Match
8810.0,-132.91,-0.0,386,8130.0,-132.91,-0.0,386,Match
8820.0,-132.91,-0.0,386,8140.0,-132.91,-0.0,386,Match
8830.0,-132.91,-0.0,386,8150.0,-132.91,-0.0,386,Match
8840.0,-132.91,-0.0,386,8160.0,-132.91,-0.0,386,Match
8850.0,-132.91,-0.0,386,8170.0,-132.91,-0.0,386,Match
8860.0,-132.91,-0.0,386,8180.0,-132.91,-0.0,386,Match
8870.0,-132.91,-0.0,386,8190.0,-132.91,-0.0,386,Match
8880.0,-132.91,-0.0,386,8200.0,-132.91,-0.0,386,Match
8890.0,-132.91,-0.0,386,8210.0,-132.91,-0.0,386,Match
8900.0,-132.91,-0.0,386,8220.0,-132.91,-0.0,386,Match
8910.0,-132.91,-0.0,386,8230.0,-132.91,-0.0,386,Match
8920.0,-132.91,-0.0,386,8240.0,-132.91,-0.0,386,Match
8930.0,-132.91,-0.0,386,8250.0,-132.91,-0.0,386,Match
8940.0,-132.91,-0.0,386,8260.0,-132.91,-0.0,386,Match
8950.0,-132.91,-0.0,386,8270.0,-132.91,-0.0,386,Match
8960.0,-132.91,-0.0,386,8280.0,-132.91,-0.0,386,Match
8970.0,-132.91,-0.0,386,8290.0,-132.91,-0.0,386,Match
8980.0,-132.91,-0.0,386,8300.0,-132.91,-0.0,386,Match
8990.0,-132.91,-0.0,386,8310.0,-131.4,1.83,388,Match
9000.0,-132.91,-0.0,386,8320.0,-129.85,3.63,390,Mismatch
9010.0,-131.27,3.21,389,8330.0,-128.25,5.38,392,Mismatch
9020.0,-129.54,6.34,391,8340.0,-126.63,7.08,393,Match
9030.0,-127.71,9.38,394,8350.0,-124.97,8.74,395,Match
-,-,-,-,8360.0,-123.27,10.35,397,Insertion
-,-,-,-,8370.0,-121.54,11.92,398,Insertion
9040.0,-125.8,12.33,396,8380.0,-119.78,13.44,400,Mismatch
9050.0,-123.8,15.2,398,8390.0,-117.99,14.91,401,Mismatch
9060.0,-121.72,17.97,400,8400.0,-116.17,16.33,403,Mismatch
9070.0,-119.56,20.65,403,8410.0,-114.24,18.91,405,Mismatch
9080.0,-117.33,23.23,405,8420.0,-112.24,21.41,407,Mismatch
9090.0,-115.03,25.71,407,8430.0,-110.18,23.82,409,Mismatch
9100.0,-112.67,28.09,409,8440.0,-108.05,26.14,411,Mismatch
9110.0,-110.1,30.33,411,8450.0,-105.86,28.37,413,Mismatch
9120.0,-107.47,32.45,414,8460.0,-103.62,30.5,415,Mismatch
9130.0,-104.79,34.45,416,8470.0,-101.33,32.53,417,Mismatch
9140.0,-102.07,36.34,418,8480.0,-98.99,34.47,419,Mismatch
9150.0,-99.29,38.11,420,8490.0,-96.61,36.31,421,Match
9160.0,-96.48,39.76,422,8500.0,-94.18,38.05,423,Match
9170.0,-93.63,41.29,424,8510.0,-91.13,39.43,425,Match
9180.0,-90.74,42.7,426,8520.0,-88.04,40.68,427,Match
9190.0,-87.84,43.98,428,8530.0,-84.93,41.79,429,Match
9200.0,-84.91,45.15,430,8540.0,-81.8,42.77,431,Mismatch
9210.0,-82.1,46.26,432,8550.0,-78.67,43.61,433,Mismatch
9220.0,-79.27,47.26,434,8560.0,-75.52,44.31,435,Mismatch
9230.0,-76.44,48.14,435,8570.0,-72.38,44.88,437,Mismatch
9240.0,-73.6,48.9,437,8580.0,-69.24,45.31,439,Mismatch
9250.0,-70.76,49.55,439,8590.0,-66.11,45.61,440,Mismatch
9260.0,-67.92,50.08,440,8600.0,-62.99,45.77,442,Mismatch
9270.0,-65.09,50.49,442,8610.0,-60.69,46.4,443,Mismatch
9280.0,-62.28,50.79,443,8620.0,-58.38,46.94,445,Mismatch
9290.0,-59.48,50.98,445,8630.0,-56.09,47.4,446,Mismatch
9300.0,-56.7,51.05,446,8640.0,-53.8,47.76,447,Mismatch
9310.0,-53.83,50.9,447,8650.0,-51.52,48.04,448,Match
9320.0,-50.99,50.63,449,8660.0,-49.26,48.24,449,Match
9330.0,-48.19,50.25,450,8670.0,-47.02,48.35,451,Match
9340.0,-45.43,49.75,452,8680.0,-44.8,48.37,452,Match
9350.0,-42.71,49.14,453,8690.0,-42.6,48.32,453,Match
9360.0,-40.05,48.41,454,8700.0,-40.43,48.18,454,Match
9370.0,-37.45,47.59,456,8710.0,-37.45,46.91,455,Match
9380.0,-34.9,46.65,457,8720.0,-34.55,45.52,456,Match
9390.0,-32.42,45.61,458,8730.0,-31.74,44.01,458,Match
9400.0,-30.0,44.48,459,8740.0,-29.01,42.37,459,Match
9410.0,-27.75,43.39,460,-,-,-,-,Deletion
9420.0,-25.57,42.21,461,8750.0,-26.38,40.62,460,Match
9430.0,-23.45,40.95,462,-,-,-,-,Deletion
9440.0,-21.42,39.61,463,8760.0,-23.84,38.76,461,Match
9450.0,-19.46,38.18,463,8770.0,-21.41,36.79,462,Match
9460.0,-17.58,36.68,464,8780.0,-19.08,34.71,463,Match
9470.0,-15.78,35.11,465,8790.0,-16.87,32.54,464,Match
9480.0,-14.07,33.47,465,-,-,-,-,Deletion
9490.0,-12.45,31.76,466,8800.0,-14.76,30.27,465,Match
9500.0,-10.91,29.99,467,8810.0,-13.11,28.62,466,Match
9510.0,-9.52,28.29,467,8820.0,-11.53,26.91,466,Match
9520.0,-8.22,26.54,468,8830.0,-10.05,25.14,467,Match
9530.0,-7.0,24.74,468,8840.0,-8.67,23.3,467,Match
9540.0,-5.88,22.9,469,8850.0,-7.37,21.42,468,Match
9550.0,-4.85,21.02,469,8860.0,-6.18,19.48,468,Match
9560.0,-3.92,19.09,470,8870.0,-5.08,17.49,469,Match
9570.0,-3.08,17.14,470,8880.0,-4.08,15.46,469,Match
9580.0,-2.35,15.15,470,8890.0,-3.19,13.39,470,Match
9590.0,-1.71,13.14,470,8900.0,-2.4,11.28,470,Match
9600.0,-1.17,11.1,471,8910.0,-1.95,10.2,470,Match
9610.0,-0.95,10.0,471,8920.0,-1.54,9.1,470,Match
9620.0,-0.75,8.9,471,8930.0,-1.18,7.99,470,Match
9630.0,-0.57,7.79,471,8940.0,-0.87,6.87,471,Match
9640.0,-0.42,6.69,471,8950.0,-0.6,5.74,471,Match
9650.0,-0.29,5.58,471,8960.0,-0.39,4.6,471,Match
9660.0,-0.19,4.46,471,8970.0,-0.22,3.45,471,Match
9670.0,-0.11,3.35,471,8980.0,-0.1,2.31,471,Match
9680.0,-0.05,2.23,471,8990.0,-0.02,1.15,471,Match
-,-,-,-,9000.0,0.0,-0.0,471,Insertion
-,-,-,-,9010.0,0.0,-0.0,471,Insertion
-,-,-,-,9020.0,0.0,-0.0,471,Insertion
-,-,-,-,9030.0,0.0,-0.0,471,Insertion
-,-,-,-,9040.0,0.0,-0.0,471,Insertion
-,-,-,-,9050.0,0.0,-0.0,471,Insertion
-,-,-,-,9060.0,0.0,-0.0,471,Insertion
-,-,-,-,9070.0,0.0,-0.0,471,Insertion
-,-,-,-,9080.0,0.0,-0.0,471,Insertion
-,-,-,-,9090.0,0.0,-0.0,471,Insertion
-,-,-,-,9100.0,0.0,-0.0,471,Insertion
-,-,-,-,9110.0,0.0,-0.0,471,Insertion
-,-,-,-,9120.0,0.0,-0.0,471,Insertion
-,-,-,-,9130.0,0.0,-0.0,471,Insertion
-,-,-,-,9140.0,0.0,-0.0,471,Insertion
-,-,-,-,9150.0,0.0,-0.0,471,Insertion
-,-,-,-,9160.0,0.0,-0.0,471,Insertion
-,-,-,-,9170.0,0.0,-0.0,471,Insertion
-,-,-,-,9180.0,0.0,-0.0,471,Insertion
-,-,-,-,9190.0,0.0,-0.0,471,Insertion
-,-,-,-,9200.0,0.0,-0.0,471,Insertion
-,-,-,-,9210.0,0.0,-0.0,471,Insertion
-,-,-,-,9220.0,0.0,-0.0,471,Insertion
-,-,-,-,9230.0,0.0,-0.0,471,Insertion
-,-,-,-,9240.0,0.0,-0.0,471,Insertion
-,-,-,-,9250.0,0.0,-0.0,471,Insertion
-,-,-,-,9260.0,0.0,-0.0,471,Insertion
-,-,-,-,9270.0,0.0,-0.0,471,Insertion
-,-,-,-,9280.0,0.0,-0.0,471,Insertion
-,-,-,-,9290.0,0.0,-0.0,471,Insertion
-,-,-,-,9300.0,0.0,-0.0,471,Insertion
-,-,-,-,9310.0,0.0,-0.0,471,Insertion
-,-,-,-,9320.0,0.0,-0.0,471,Insertion
-,-,-,-,9330.0,0.0,-0.0,471,Insertion
-,-,-,-,9340.0,0.0,-0.0,471,Insertion
-,-,-,-,9350.0,0.0,-0.0,471,Insertion
-,-,-,-,9360.0,0.0,-0.0,471,Insertion
-,-,-,-,9370.0,0.0,-0.0,471,Insertion
-,-,-,-,9380.0,0.0,-0.0,471,Insertion
-,-,-,-,9390.0,0.0,-0.0,471,Insertion
-,-,-,-,9400.0,0.0,-0.0,471,Insertion
-,-,-,-,9410.0,0.0,-0.0,471,Insertion
-,-,-,-,9420.0,0.0,-0.0,471,Insertion
-,-,-,-,9430.0,0.0,-0.0,471,Insertion
-,-,-,-,9440.0,0.0,-0.0,471,Insertion
-,-,-,-,9450.0,0.0,-0.0,471,Insertion
-,-,-,-,9460.0,0.0,-0.0,471,Insertion
-,-,-,-,9470.0,0.0,-0.0,471,Insertion
-,-,-,-,9480.0,0.0,-0.0,471,Insertion
-,-,-,-,9490.0,0.0,-0.0,471,Insertion
-,-,-,-,9500.0,0.0,-0.0,471,Insertion
-,-,-,-,9510.0,0.0,-0.0,471,Insertion
-,-,-,-,9520.0,0.0,-0.0,471,Insertion
-,-,-,-,9530.0,0.0,-0.0,471,Insertion
-,-,-,-,9540.0,0.0,-0.0,471,Insertion
-,-,-,-,9550.0,0.0,-0.0,471,Insertion
-,-,-,-,9560.0,0.0,-0.0,471,Insertion
-,-,-,-,9570.0,0.0,-0.0,471,Insertion
-,-,-,-,9580.0,0.0,-0.0,471,Insertion
-,-,-,-,9590.0,0.0,-0.0,471,Insertion
-,-,-,-,9600.0,0.0,-0.0,471,Insertion
-,-,-,-,9610.0,0.0,-0.0,471,Insertion
-,-,-,-,9620.0,0.0,-0.0,471,Insertion
-,-,-,-,9630.0,0.0,-0.0,471,Insertion
-,-,-,-,9640.0,0.0,-0.0,471,Insertion
-,-,-,-,9650.0,0.0,-0.0,471,Insertion
-,-,-,-,9660.0,0.0,-0.0,471,Insertion
-,-,-,-,9670.0,0.0,-0.0,471,Insertion
-,-,-,-,9680.0,0.0,-0.0,471,Insertion
-,-,-,-,9690.0,0.0,-0.0,471,Insertion
-,-,-,-,9700.0,0.0,-0.0,471,Insertion
-,-,-,-,9710.0,0.0,-0.0,471,Insertion
-,-,-,-,9720.0,0.0,-0.0,471,Insertion
-,-,-,-,9730.0,0.0,-0.0,471,Insertion
-,-,-,-,9740.0,0.0,-0.0,471,Insertion
-,-,-,-,9750.0,0.0,-0.0,471,Insertion
-,-,-,-,9760.0,0.0,-0.0,471,Insertion
-,-,-,-,9770.0,0.0,-0.0,471,Insertion
-,-,-,-,9780.0,0.0,-0.0,471,Insertion
-,-,-,-,9790.0,0.0,-0.0,471,Insertion
-,-,-,-,9800.0,0.0,-0.0,471,Insertion
-,-,-,-,9810.0,0.0,-0.0,471,Insertion
-,-,-,-,9820.0,0.0,-0.0,471,Insertion
-,-,-,-,9830.0,0.0,-0.0,471,Insertion
-,-,-,-,9840.0,0.0,-0.0,471,Insertion
-,-,-,-,9850.0,0.0,-0.0,471,Insertion
-,-,-,-,9860.0,0.0,-0.0,471,Insertion
-,-,-,-,9870.0,0.0,-0.0,471,Insertion
-,-,-,-,9880.0,0.0,-0.0,471,Insertion
-,-,-,-,9890.0,0.0,-0.0,471,Insertion
-,-,-,-,9900.0,0.0,-0.0,471,Insertion
-,-,-,-,9910.0,0.0,-0.0,471,Insertion
-,-,-,-,9920.0,0.0,-0.0,471,Insertion
-,-,-,-,9930.0,0.0,-0.0,471,Insertion
-,-,-,-,9940.0,0.0,-0.0,471,Insertion
-,-,-,-,9950.0,0.0,-0.0,471,Insertion
-,-,-,-,9960.0,0.0,-0.0,471,Insertion
-,-,-,-,9970.0,0.0,-0.0,471,Insertion
-,-,-,-,9980.0,0.0,-0.0,471,Insertion
9690.0,-0.01,1.12,471,9990.0,0.0,-0.0,471,Match
9700.0,0.0,-0.0,471,10000.0,0.0,-0.0,471,Match
9710.0,0.0,-0.0,471,10010.0,0.0,-0.0,471,Match
9720.0,0.0,-0.0,471,10020.0,0.0,-0.0,471,Match
9730.0,0.0,-0.0,471,10030.0,0.0,-0.0,471,Match
9740.0,0.0,-0.0,471,10040.0,0.0,-0.0,471,Match
9750.0,0.0,-0.0,471,10050.0,0.0,-0.0,471,Match
9760.0,0.0,-0.0,471,10060.0,0.0,-0.0,471,Match
9770.0,0.0,-0.0,471,10070.0,0.0,-0.0,471,Match
9780.0,0.0,-0.0,471,10080.0,0.0,-0.0,471,Match
9790.0,0.0,-0.0,471,10090.0,0.0,-0.0,471,Match
9800.0,0.0,-0.0,471,10100.0,0.0,-0.0,471,Match
9810.0,0.0,-0.0,471,10110.0,0.0,-0.0,471,Match
9820.0,0.0,-0.0,471,10120.0,0.0,-0.0,471,Match
9830.0,0.0,-0.0,471,10130.0,0.0,-0.0,471,Match
9840.0,0.0,-0.0,471,10140.0,0.0,-0.0,471,Match
9850.0,0.0,-0.0,471,10150.0,0.0,-0.0,471,Match
9860.0,0.0,-0.0,471,10160.0,0.0,-0.0,471,Match
9870.0,0.0,-0.0,471,10170.0,0.0,-0.0,471,Match
9880.0,0.0,-0.0,471,10180.0,0.0,-0.0,471,Match
9890.0,0.0,-0.0,471,10190.0,0.0,-0.0,471,Match
9900.0,0.0,-0.0,471,10200.0,0.0,-0.0,471,Match
9910.0,0.0,-0.0,471,10210.0,0.0,-0.0,471,Match
9920.0,0.0,-0.0,471,10220.0,0.0,-0.0,471,Match
9930.0,0.0,-0.0,471,10230.0,0.0,-0.0,471,Match
9940.0,0.0,-0.0,471,10240.0,0.0,-0.0,471,Match
9950.0,0.0,-0.0,471,10250.0,0.0,-0.0,471,Match
9960.0,0.0,-0.0,471,10260.0,0.0,-0.0,471,Match
9970.0,0.0,-0.0,471,10270.0,0.0,-0.0,471,Match
9980.0,0.0,-0.0,471,10280.0,0.0,-0.0,471,Match
9990.0,0.0,-0.0,471,10290.0,0.0,-0.0,471,Match
10000.0,0.0,-0.0,471,10300.0,0.0,-0.0,471,Match
10010.0,0.0,-0.0,471,10310.0,0.0,-0.0,471,Match
10020.0,0.0,-0.0,471,10320.0,0.0,-0.0,471,Match
10030.0,0.0,-0.0,471,10330.0,0.0,-0.0,471,Match
10040.0,0.0,-0.0,471,10340.0,0.0,-0.0,471,Match
10050.0,0.0,-0.0,471,10350.0,0.0,-0.0,471,Match
10060.0,0.0,-0.0,471,10360.0,0.0,-0.0,471,Match
10070.0,0.0,-0.0,471,10370.0,0.0,-0.0,471,Match
10080.0,0.0,-0.0,471,10380.0,0.0,-0.0,471,Match
10090.0,0.0,-0.0,471,10390.0,0.0,-0.0,471,Match
10100.0,0.0,-0.0,471,10400.0,0.0,-0.0,471,Match
10110.0,0.0,-0.0,471,10410.0,0.0,-0.0,471,Match
10120.0,0.0,-0.0,471,10420.0,0.0,-0.0,471,Match
10130.0,0.0,-0.0,471,10430.0,0.0,-0.0,471,Match
10140.0,0.0,-0.0,471,10440.0,0.0,-0.0,471,Match
10150.0,0.0,-0.0,471,10450.0,0.0,-0.0,471,Match
10160.0,0.0,-0.0,471,10460.0,0.0,-0.0,471,Match
10170.0,0.0,-0.0,471,10470.0,0.0,-0.0,471,Match
10180.0,0.0,-0.0,471,10480.0,0.0,-0.0,471,Match
10190.0,0.0,-0.0,471,10490.0,0.0,-0.0,471,Match
10200.0,0.0,-0.0,471,10500.0,0.0,-0.0,471,Match
10210.0,0.0,-0.0,471,10510.0,0.0,-0.0,471,Match
10220.0,0.0,-0.0,471,10520.0,0.0,-0.0,471,Match
10230.0,0.0,-0.0,471,10530.0,0.0,-0.0,471,Match
10240.0,0.0,-0.0,471,10540.0,0.0,-0.0,471,Match
10250.0,0.0,-0.0,471,10550.0,0.0,-0.0,471,Match
10260.0,0.0,-0.0,471,10560.0,0.0,-0.0,471,Match
10270.0,0.0,-0.0,471,10570.0,0.0,-0.0,471,Match
10280.0,0.0,-0.0,471,10580.0,0.0,-0.0,471,Match
10290.0,0.0,-0.0,471,10590.0,0.0,-0.0,471,Match
10300.0,0.0,-0.0,471,10600.0,0.0,-0.0,471,Match
10310.0,0.0,-0.0,471,10610.0,0.0,-0.0,471,Match
10320.0,0.0,-0.0,471,10620.0,0.0,-0.0,471,Match
10330.0,0.0,-0.0,471,10630.0,0.0,-0.0,471,Match
10340.0,0.0,-0.0,471,10640.0,0.0,-0.0,471,Match
10350.0,0.0,-0.0,471,10650.0,0.0,-0.0,471,Match
10360.0,0.0,-0.0,471,10660.0,0.0,-0.0,471,Match
10370.0,0.0,-0.0,471,10670.0,0.0,-0.0,471,Match
10380.0,0.0,-0.0,471,10680.0,0.0,-0.0,471,Match
10390.0,0.0,-0.0,471,10690.0,0.0,-0.0,471,Match
10400.0,0.0,-0.0,471,10700.0,0.0,-0.0,471,Match
10410.0,0.0,-0.0,471,10710.0,0.0,-0.0,471,Match
10420.0,0.0,-0.0,471,10720.0,0.0,-0.0,471,Match
