dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
-,-,-,-,-,-,-,11780,0.0,55.0,170.0,86.0,90,24.8,Insertion
-,-,-,-,-,-,-,11800,0.0,55.0,170.0,86.0,90,23.0,Insertion
-,-,-,-,-,-,-,11820,0.0,55.0,170.0,86.0,90,22.7,Insertion
-,-,-,-,-,-,-,11840,0.0,55.0,170.0,86.0,90,22.4,Insertion
11340,0.0,55.0,170.0,86.0,90,24.599999999999994,11860,0.0,55.0,170.0,86.0,90,22.1,Mismatch
11360,0.0,55.0,170.0,86.0,90,23.499999999999996,11880,0.0,55.0,170.0,86.0,90,21.8,Mismatch
11380,0.0,55.0,170.0,86.0,90,22.39999999999999,11900,0.0,55.0,170.0,86.0,90,20.0,Mismatch
11400,0.0,55.0,170.0,86.0,90,21.29999999999999,11920,0.0,55.0,170.0,86.0,90,19.7,Mismatch
11420,0.0,55.0,170.0,86.0,90,20.19999999999999,11940,0.0,55.0,170.0,86.0,90,19.4,Mismatch
11440,0.0,55.0,170.0,86.0,90,19.099999999999987,11960,0.0,55.0,170.0,86.0,90,19.1,Match
11460,0.0,55.0,170.0,86.0,90,17.999999999999986,11980,0.0,55.0,170.0,86.0,90,18.8,Mismatch
11480,0.0,55.0,170.0,86.0,90,16.899999999999984,12000,0.0,55.0,170.0,86.0,90,17.0,Match
-,-,-,-,-,-,-,12020,0.0,55.0,170.0,86.0,90,16.7,Insertion
-,-,-,-,-,-,-,12040,0.0,55.0,170.0,86.0,90,16.4,Insertion
-,-,-,-,-,-,-,12060,0.0,55.0,170.0,86.0,90,16.1,Insertion
11500,0.0,55.0,170.0,86.0,90,15.799999999999985,12080,0.0,55.0,170.0,86.0,90,15.8,Match
11520,0.0,55.0,170.0,86.0,90,14.699999999999983,12100,0.0,55.0,170.0,86.0,90,14.0,Mismatch
11540,0.0,55.0,170.0,86.0,90,13.599999999999984,12120,0.0,55.0,170.0,86.0,90,13.6,Match
11560,0.0,55.0,170.0,86.0,90,12.499999999999986,12140,0.0,55.0,170.0,86.0,90,13.2,Mismatch
11580,0.0,55.0,170.0,86.0,90,11.399999999999986,12160,0.0,55.0,170.0,86.0,90,12.8,Mismatch
11600,0.0,55.0,170.0,86.0,90,10.299999999999986,12180,0.0,55.0,170.0,86.0,90,12.4,Mismatch
11620,0.0,55.0,170.0,86.0,90,10.0,12200,0.0,55.0,170.0,86.0,90,10.0,Match
11640,0.42,55.16333333333333,170.04666666666665,86.40133333333333,90,10.0,12220,0.2,55.0,170.0,86.2,90,10.0,Match
11660,0.84,55.32666666666667,170.0933333333333,86.80266666666665,90,10.0,-,-,-,-,-,-,-,Deletion
11680,1.26,55.49,170.13999999999996,87.20399999999998,90,10.0,-,-,-,-,-,-,-,Deletion
11700,1.68,55.653333333333336,170.1866666666666,87.6053333333333,90,10.0,-,-,-,-,-,-,-,Deletion
11720,2.1,55.81666666666667,170.23333333333326,88.00666666666663,90,10.0,-,-,-,-,-,-,-,Deletion
11740,2.52,55.98,170.27999999999992,88.40799999999996,90,10.0,-,-,-,-,-,-,-,Deletion
11760,2.94,56.14333333333334,170.32666666666657,88.80933333333329,90,10.0,-,-,-,-,-,-,-,Deletion
11780,3.36,56.30666666666667,170.37333333333322,89.21066666666661,90,10.0,-,-,-,-,-,-,-,Deletion
11800,3.78,56.470000000000006,170.41999999999987,89.61199999999994,90,10.0,-,-,-,-,-,-,-,Deletion
11820,4.2,56.63333333333334,170.46666666666653,90.01333333333326,90,10.0,-,-,-,-,-,-,-,Deletion
11840,4.62,56.796666666666674,170.51333333333318,90.4146666666666,90,10.0,-,-,-,-,-,-,-,Deletion
11860,5.04,56.96000000000001,170.55999999999983,90.81599999999992,90,10.0,-,-,-,-,-,-,-,Deletion
11880,5.46,57.12333333333334,170.60666666666648,91.21733333333324,90,10.0,-,-,-,-,-,-,-,Deletion
11900,5.88,57.28666666666668,170.65333333333314,91.61866666666656,90,10.0,-,-,-,-,-,-,-,Deletion
11920,6.3,57.45000000000001,170.6999999999998,92.0199999999999,90,10.0,-,-,-,-,-,-,-,Deletion
11940,6.72,57.613333333333344,170.74666666666644,92.42133333333322,90,10.0,-,-,-,-,-,-,-,Deletion
11960,7.14,57.77666666666668,170.7933333333331,92.82266666666656,90,10.0,-,-,-,-,-,-,-,Deletion
11980,7.56,57.94000000000001,170.83999999999975,93.22399999999988,90,10.0,-,-,-,-,-,-,-,Deletion
12000,7.979999999999999,58.10333333333335,170.8866666666664,93.6253333333332,90,10.0,-,-,-,-,-,-,-,Deletion
12020,8.4,58.26666666666668,170.93333333333305,94.02666666666651,90,10.0,-,-,-,-,-,-,-,Deletion
12040,8.82,58.430000000000014,170.9799999999997,94.42799999999986,90,10.0,-,-,-,-,-,-,-,Deletion
12060,9.24,58.59333333333335,171.02666666666636,94.82933333333318,90,10.0,-,-,-,-,-,-,-,Deletion
12080,9.66,58.75666666666668,171.073333333333,95.23066666666652,90,10.0,-,-,-,-,-,-,-,Deletion
12100,10.08,58.920000000000016,171.11999999999966,95.63199999999983,90,10.0,-,-,-,-,-,-,-,Deletion
12120,10.5,59.08333333333335,171.16666666666632,96.03333333333316,90,10.0,-,-,-,-,-,-,-,Deletion
12140,10.92,59.24666666666669,171.21333333333297,96.43466666666647,90,10.0,-,-,-,-,-,-,-,Deletion
12160,11.34,59.41000000000002,171.25999999999962,96.8359999999998,90,10.0,-,-,-,-,-,-,-,Deletion
12180,11.76,59.57333333333335,171.30666666666627,97.23733333333314,90,10.0,-,-,-,-,-,-,-,Deletion
12200,12.18,59.736666666666686,171.35333333333293,97.63866666666648,90,10.0,-,-,-,-,-,-,-,Deletion
12220,12.6,59.90000000000002,171.39999999999958,98.0399999999998,90,10.0,-,-,-,-,-,-,-,Deletion
12240,13.02,60.06333333333336,171.44666666666623,98.44133333333312,90,10.0,12240,0.4,55.0,170.0,86.4,90,10.0,Mismatch
12260,13.44,60.22666666666669,171.49333333333288,98.84266666666645,90,10.0,12260,0.6,55.0,170.0,86.6,90,10.0,Mismatch
12280,13.86,60.39000000000002,171.53999999999954,99.24399999999976,90,10.0,12280,0.8,55.0,170.0,86.8,90,10.0,Mismatch
12300,14.28,60.55333333333336,171.5866666666662,99.6453333333331,90,10.0,12300,2.0,55.0,170.0,88.0,90,10.0,Mismatch
12320,14.7,60.71666666666669,171.63333333333284,100.04666666666644,90,10.0,12320,2.4,55.2,170.0,88.4,90,10.0,Mismatch
12340,15.12,60.88000000000002,171.6799999999995,100.44799999999977,90,10.0,12340,2.8,55.4,170.0,88.8,90,10.0,Mismatch
12360,15.54,61.04333333333336,171.72666666666615,100.84933333333308,90,10.0,12360,3.2,55.6,170.0,89.2,90,10.0,Mismatch
12380,15.96,61.20666666666669,171.7733333333328,101.2506666666664,90,10.0,12380,3.6,55.8,170.0,89.6,90,10.0,Mismatch
12400,16.38,61.370000000000026,171.81999999999945,101.65199999999972,90,10.0,12400,6.0,57.0,170.0,92.0,90,10.0,Mismatch
12420,16.8,61.53333333333336,171.8666666666661,102.05333333333306,90,10.0,12420,6.5,57.2,170.1,92.4,90,10.0,Mismatch
12440,17.220000000000002,61.69666666666669,171.91333333333276,102.45466666666638,90,10.0,12440,7.0,57.4,170.2,92.8,90,10.0,Mismatch
12460,17.640000000000004,61.86000000000003,171.9599999999994,102.85599999999972,90,10.0,12460,7.5,57.6,170.3,93.2,90,10.0,Mismatch
12480,18.06000000000001,62.02333333333336,172.00666666666606,103.25733333333304,90,10.0,12480,8.0,57.8,170.4,93.6,90,10.0,Mismatch
12500,18.480000000000008,62.186666666666696,172.05333333333272,103.65866666666636,90,10.0,12500,11.0,59.0,171.0,96.0,90,10.0,Mismatch
12520,18.90000000000001,62.35000000000003,172.09999999999937,104.05999999999968,90,10.0,12520,11.4,59.2,171.0,96.5,90,10.0,Mismatch
12540,19.32000000000001,62.51333333333336,172.14666666666602,104.46133333333302,90,10.0,12540,11.8,59.4,171.0,97.0,90,10.0,Mismatch
12560,19.740000000000013,62.6766666666667,172.19333333333267,104.86266666666634,90,10.0,12560,12.2,59.6,171.0,97.5,90,10.0,Mismatch
12580,20.16000000000001,62.84000000000003,172.23999999999933,105.26399999999968,90,10.0,12580,12.6,59.8,171.0,98.0,90,10.0,Mismatch
12600,20.580000000000016,63.003333333333366,172.28666666666598,105.665333333333,90,10.0,12600,15.0,61.0,171.0,101.0,90,10.0,Mismatch
12620,21.000000000000018,63.1666666666667,172.33333333333263,106.06666666666632,90,10.0,12620,15.5,61.1,171.1,101.4,90,10.0,Mismatch
12640,21.42000000000002,63.330000000000034,172.37999999999928,106.46799999999963,90,10.0,12640,16.0,61.2,171.2,101.8,90,10.0,Mismatch
12660,21.84000000000002,63.49333333333337,172.42666666666594,106.86933333333296,90,10.0,12660,16.5,61.3,171.3,102.2,90,10.0,Mismatch
12680,22.260000000000023,63.6566666666667,172.4733333333326,107.2706666666663,90,10.0,12680,17.0,61.4,171.4,102.6,90,10.0,Mismatch
12700,22.680000000000025,63.82000000000004,172.51999999999924,107.67199999999964,90,10.0,12700,20.0,62.0,172.0,105.0,90,10.0,Mismatch
12720,23.100000000000023,63.98333333333337,172.5666666666659,108.07333333333295,90,10.0,12720,20.4,62.2,172.0,105.4,90,10.0,Mismatch
12740,23.520000000000028,64.1466666666667,172.61333333333255,108.47466666666628,90,10.0,12740,20.8,62.4,172.0,105.8,90,10.0,Mismatch
12760,23.94000000000003,64.31000000000003,172.6599999999992,108.8759999999996,90,10.0,12760,21.2,62.6,172.0,106.2,90,10.0,Mismatch
12780,24.36000000000003,64.47333333333336,172.70666666666585,109.27733333333292,90,10.0,12780,21.6,62.8,172.0,106.6,90,10.0,Mismatch
12800,24.780000000000037,64.63666666666668,172.7533333333325,109.67866666666626,90,10.0,12800,24.0,64.0,172.0,109.0,90,10.0,Mismatch
12820,25.200000000000035,64.80000000000001,172.79999999999916,110.0799999999996,90,10.0,12820,24.5,64.2,172.1,109.4,90,10.0,Mismatch
12840,25.62000000000004,64.96333333333334,172.8466666666658,110.48133333333293,90,10.0,12840,25.0,64.4,172.2,109.8,90,10.0,Mismatch
12860,26.04000000000004,65.12666666666667,172.89333333333246,110.88266666666624,90,10.0,12860,25.5,64.6,172.3,110.2,90,10.0,Mismatch
12880,26.46000000000004,65.28999999999999,172.93999999999912,111.28399999999957,90,10.0,12880,26.0,64.8,172.4,110.6,90,10.0,Mismatch
12900,26.88000000000004,65.45333333333332,172.98666666666577,111.68533333333288,90,10.0,12900,29.0,66.0,173.0,113.0,90,10.0,Mismatch
12920,27.300000000000043,65.61666666666665,173.03333333333242,112.08666666666622,90,10.0,12920,29.4,66.2,173.0,113.5,90,10.0,Mismatch
12940,27.720000000000045,65.77999999999997,173.07999999999907,112.48799999999954,90,10.0,12940,29.8,66.4,173.0,114.0,90,10.0,Mismatch
12960,28.140000000000047,65.9433333333333,173.12666666666573,112.88933333333289,90,10.0,12960,30.2,66.6,173.0,114.5,90,10.0,Mismatch
12980,28.56000000000005,66.10666666666663,173.17333333333238,113.2906666666662,90,10.0,12980,30.6,66.8,173.0,115.0,90,10.0,Mismatch
13000,28.98000000000005,66.26999999999995,173.21999999999903,113.69199999999952,90,10.0,13000,33.0,68.0,173.0,118.0,90,10.0,Mismatch
13020,29.40000000000005,66.43333333333328,173.26666666666569,114.09333333333284,90,10.0,13020,33.5,68.1,173.1,118.4,90,10.0,Mismatch
13040,29.820000000000054,66.59666666666661,173.31333333333234,114.49466666666618,90,10.0,13040,34.0,68.2,173.2,118.8,90,10.0,Mismatch
13060,30.24000000000005,66.75999999999993,173.359999999999,114.8959999999995,90,10.0,13060,34.5,68.3,173.3,119.2,90,10.0,Mismatch
13080,30.660000000000057,66.92333333333326,173.40666666666564,115.29733333333284,90,10.0,13080,35.0,68.4,173.4,119.6,90,10.0,Mismatch
13100,31.08000000000006,67.08666666666659,173.4533333333323,115.69866666666616,90,10.0,13100,38.0,69.0,174.0,122.0,90,10.0,Mismatch
13120,31.50000000000006,67.24999999999991,173.49999999999895,116.09999999999948,90,10.0,13120,38.4,69.2,174.0,122.4,90,10.0,Mismatch
13140,31.920000000000066,67.41333333333324,173.5466666666656,116.5013333333328,90,10.0,13140,38.8,69.4,174.0,122.8,90,10.0,Mismatch
13160,32.34000000000006,67.57666666666657,173.59333333333225,116.90266666666614,90,10.0,13160,39.2,69.6,174.0,123.2,90,10.0,Mismatch
13180,32.76000000000006,67.7399999999999,173.6399999999989,117.30399999999946,90,10.0,13180,39.6,69.8,174.0,123.6,90,10.0,Mismatch
13200,33.180000000000064,67.90333333333322,173.68666666666556,117.7053333333328,90,10.0,13200,42.0,71.0,174.0,126.0,90,10.0,Mismatch
13220,33.600000000000065,68.06666666666655,173.7333333333322,118.10666666666611,90,10.0,13220,42.5,71.2,174.1,126.5,90,10.0,Mismatch
13240,34.02000000000007,68.22999999999988,173.77999999999886,118.50799999999944,90,10.0,13240,43.0,71.4,174.2,127.0,90,10.0,Mismatch
13260,34.44000000000007,68.3933333333332,173.82666666666552,118.90933333333275,90,10.0,13260,43.5,71.6,174.3,127.5,90,10.0,Mismatch
13280,34.86000000000007,68.55666666666653,173.87333333333217,119.3106666666661,90,10.0,13280,44.0,71.8,174.4,128.0,90,10.0,Mismatch
13300,35.28000000000007,68.71999999999986,173.91999999999882,119.71199999999942,90,10.0,13300,47.0,73.0,175.0,131.0,90,10.0,Mismatch
13320,35.700000000000074,68.88333333333318,173.96666666666547,120.11333333333276,90,10.0,13320,47.4,73.2,175.0,131.4,90,10.0,Mismatch
13340,36.12000000000008,69.04666666666651,174.01333333333213,120.51466666666607,90,10.0,13340,47.8,73.4,175.0,131.8,90,10.0,Mismatch
13360,36.54000000000008,69.20999999999984,174.05999999999878,120.9159999999994,90,10.0,13360,48.2,73.6,175.0,132.2,90,10.0,Mismatch
13380,36.96000000000008,69.37333333333316,174.10666666666543,121.31733333333273,90,10.0,13380,48.6,73.8,175.0,132.6,90,10.0,Mismatch
13400,37.38000000000008,69.53666666666649,174.15333333333209,121.71866666666604,90,10.0,13400,51.0,75.0,175.0,135.0,90,10.0,Mismatch
13420,37.80000000000008,69.69999999999982,174.19999999999874,122.11999999999938,90,10.0,13420,51.5,75.1,175.1,135.4,90,10.0,Mismatch
13440,38.22000000000008,69.86333333333314,174.2466666666654,122.5213333333327,90,10.0,13440,52.0,75.2,175.2,135.8,90,10.0,Mismatch
13460,38.640000000000086,70.02666666666647,174.29333333333204,122.92266666666605,90,10.0,13460,52.5,75.3,175.3,136.2,90,10.0,Mismatch
13480,39.06000000000009,70.1899999999998,174.3399999999987,123.32399999999936,90,10.0,13480,53.0,75.4,175.4,136.6,90,10.0,Mismatch
13500,39.48000000000009,70.35333333333313,174.38666666666535,123.72533333333269,90,10.0,13500,56.0,76.0,176.0,139.0,90,10.0,Mismatch
13520,39.90000000000009,70.51666666666645,174.433333333332,124.126666666666,90,10.0,13520,56.4,76.2,176.0,139.5,90,10.0,Mismatch
13540,40.32000000000009,70.67999999999978,174.47999999999865,124.52799999999934,90,10.0,13540,56.8,76.4,176.0,140.0,90,10.0,Mismatch
13560,40.740000000000094,70.8433333333331,174.5266666666653,124.92933333333266,90,10.0,13560,57.2,76.6,176.0,140.5,90,10.0,Mismatch
13580,41.160000000000096,71.00666666666643,174.57333333333196,125.330666666666,90,10.0,13580,57.6,76.8,176.0,141.0,90,10.0,Mismatch
13600,41.5800000000001,71.16999999999976,174.6199999999986,125.73199999999932,90,10.0,13600,60.0,78.0,176.0,144.0,90,10.0,Mismatch
13620,42.0000000000001,71.33333333333309,174.66666666666526,126.13333333333264,90,10.0,13620,60.5,78.2,176.1,144.4,90,10.0,Mismatch
13640,42.4200000000001,71.49666666666641,174.71333333333192,126.53466666666596,90,10.0,13640,61.0,78.4,176.2,144.8,90,10.0,Mismatch
13660,42.8400000000001,71.65999999999974,174.75999999999857,126.9359999999993,90,10.0,13660,61.5,78.6,176.3,145.2,90,10.0,Mismatch
13680,43.260000000000105,71.82333333333307,174.80666666666522,127.33733333333262,90,10.0,13680,62.0,78.8,176.4,145.6,90,10.0,Mismatch
13700,43.680000000000106,71.9866666666664,174.85333333333188,127.73866666666596,90,10.0,13700,65.0,80.0,177.0,148.0,90,10.0,Mismatch
13720,44.10000000000011,72.14999999999972,174.89999999999853,128.13999999999928,90,10.0,13720,65.4,80.2,177.0,148.4,90,10.0,Mismatch
13740,44.52000000000011,72.31333333333305,174.94666666666518,128.5413333333326,90,10.0,13740,65.8,80.4,177.0,148.8,90,10.0,Mismatch
13760,44.94000000000011,72.47666666666638,174.99333333333183,128.94266666666593,90,10.0,13760,66.2,80.6,177.0,149.2,90,10.0,Mismatch
13780,45.36000000000011,72.6399999999997,175.03999999999849,129.34399999999926,90,10.0,13780,66.6,80.8,177.0,149.6,90,10.0,Mismatch
13800,45.78000000000012,72.80333333333303,175.08666666666514,129.74533333333258,90,10.0,13800,69.0,82.0,177.0,152.0,90,10.0,Mismatch
13820,46.20000000000012,72.96666666666636,175.1333333333318,130.1466666666659,90,10.0,13820,69.4,82.1,177.1,152.4,90,10.0,Mismatch
13840,46.62000000000012,73.12999999999968,175.17999999999844,130.54799999999923,90,10.0,13840,69.8,82.2,177.2,152.8,90,10.0,Mismatch
13860,47.04000000000012,73.29333333333301,175.2266666666651,130.94933333333256,90,10.0,13860,70.2,82.3,177.3,153.2,90,10.0,Mismatch
13880,47.46000000000012,73.45666666666634,175.27333333333175,131.3506666666659,90,10.0,13880,70.6,82.4,177.4,153.6,90,10.0,Mismatch
13900,47.88000000000012,73.61999999999966,175.3199999999984,131.7519999999992,90,10.0,13900,73.0,83.0,178.0,156.0,90,10.0,Mismatch
13920,48.300000000000125,73.78333333333299,175.36666666666505,132.15333333333254,90,10.0,13920,73.5,83.2,178.0,156.4,90,10.0,Mismatch
13940,48.72000000000013,73.94666666666632,175.4133333333317,132.55466666666587,90,10.0,13940,74.0,83.4,178.0,156.8,90,10.0,Mismatch
13960,49.14000000000013,74.10999999999964,175.45999999999836,132.9559999999992,90,10.0,13960,74.5,83.6,178.0,157.2,90,10.0,Mismatch
13980,49.56000000000013,74.27333333333297,175.506666666665,133.35733333333252,90,10.0,13980,75.0,83.8,178.0,157.6,90,10.0,Mismatch
14000,49.98000000000013,74.4366666666663,175.55333333333166,133.75866666666585,90,10.0,14000,78.0,85.0,178.0,160.0,90,10.0,Mismatch
14020,50.40000000000013,74.59999999999962,175.59999999999832,134.15999999999917,90,10.0,14020,78.4,85.2,178.1,160.5,90,10.0,Mismatch
14040,50.820000000000135,74.76333333333295,175.64666666666497,134.5613333333325,90,10.0,14040,78.8,85.4,178.2,161.0,90,10.0,Mismatch
14060,51.24000000000014,74.92666666666628,175.69333333333162,134.96266666666585,90,10.0,14060,79.2,85.6,178.3,161.5,90,10.0,Mismatch
14080,51.66000000000014,75.0899999999996,175.73999999999828,135.36399999999915,90,10.0,14080,79.6,85.8,178.4,162.0,90,10.0,Mismatch
14100,52.08000000000014,75.25333333333293,175.78666666666493,135.76533333333248,90,10.0,14100,82.0,87.0,179.0,165.0,90,10.0,Mismatch
14120,52.50000000000014,75.41666666666626,175.83333333333158,136.1666666666658,90,10.0,14120,82.5,87.1,179.0,165.4,90,10.0,Mismatch
14140,52.920000000000144,75.57999999999959,175.87999999999823,136.56799999999913,90,10.0,14140,83.0,87.2,179.0,165.8,90,10.0,Mismatch
14160,53.34000000000015,75.74333333333291,175.9266666666649,136.96933333333246,90,10.0,14160,83.5,87.3,179.0,166.2,90,10.0,Mismatch
14180,53.76000000000015,75.90666666666624,175.97333333333154,137.37066666666578,90,10.0,14180,84.0,87.4,179.0,166.6,90,10.0,Mismatch
14200,54.18000000000015,76.06999999999957,176.0199999999982,137.7719999999991,90,10.0,14200,87.0,88.0,179.0,169.0,90,10.0,Mismatch
14220,54.60000000000015,76.2333333333329,176.06666666666484,138.17333333333244,90,10.0,14220,87.3,88.2,179.1,169.3,90,10.0,Mismatch
14240,55.02000000000015,76.39666666666622,176.1133333333315,138.57466666666576,90,10.0,14240,87.6,88.4,179.2,169.6,90,10.0,Mismatch
14260,55.44000000000016,76.55999999999955,176.15999999999815,138.9759999999991,90,10.0,14260,87.9,88.6,179.3,169.9,90,10.0,Mismatch
14280,55.86000000000016,76.72333333333287,176.2066666666648,139.37733333333242,90,10.0,14280,88.2,88.8,179.4,170.2,90,10.0,Mismatch
14300,56.28000000000016,76.8866666666662,176.25333333333143,139.77866666666574,90,10.0,14300,90.0,90.0,180.0,172.0,90,10.0,Mismatch
14320,56.70000000000016,77.04999999999953,176.2999999999981,140.17999999999907,90,10.0,14320,90.0,90.0,180.0,172.0,90,10.3,Mismatch
14340,57.12000000000016,77.21333333333286,176.34666666666476,140.5813333333324,90,10.0,14340,90.0,90.0,180.0,172.0,90,10.6,Mismatch
14360,57.54000000000016,77.37666666666618,176.3933333333314,140.98266666666572,90,10.0,14360,90.0,90.0,180.0,172.0,90,10.9,Mismatch
14380,57.96000000000016,77.53999999999951,176.4399999999981,141.38399999999905,90,10.0,14380,90.0,90.0,180.0,172.0,90,11.2,Mismatch
14400,58.380000000000166,77.70333333333284,176.48666666666472,141.78533333333235,90,10.0,14400,90.0,90.0,180.0,172.0,90,13.0,Mismatch
14420,58.80000000000017,77.86666666666616,176.53333333333137,142.1866666666657,90,10.0,14420,90.0,90.0,180.0,172.0,90,13.3,Mismatch
14440,59.22000000000017,78.02999999999949,176.57999999999802,142.58799999999903,90,10.0,14440,90.0,90.0,180.0,172.0,90,13.6,Mismatch
14460,59.64000000000017,78.19333333333282,176.62666666666468,142.98933333333235,90,10.0,14460,90.0,90.0,180.0,172.0,90,13.9,Mismatch
14480,60.06000000000017,78.35666666666614,176.67333333333133,143.39066666666568,90,10.0,14480,90.0,90.0,180.0,172.0,90,14.2,Mismatch
14500,60.480000000000175,78.51999999999947,176.71999999999798,143.791999999999,90,10.0,14500,90.0,90.0,180.0,172.0,90,16.0,Mismatch
14520,60.900000000000176,78.6833333333328,176.76666666666463,144.19333333333233,90,10.0,14520,90.0,90.0,180.0,172.0,90,16.4,Mismatch
14540,61.32000000000018,78.84666666666612,176.8133333333313,144.59466666666566,90,10.0,14540,90.0,90.0,180.0,172.0,90,16.8,Mismatch
14560,61.74000000000018,79.00999999999945,176.85999999999794,144.995999999999,90,10.0,14560,90.0,90.0,180.0,172.0,90,17.2,Mismatch
14580,62.16000000000018,79.17333333333278,176.9066666666646,145.3973333333323,90,10.0,14580,90.0,90.0,180.0,172.0,90,17.6,Mismatch
14600,62.58000000000018,79.3366666666661,176.95333333333124,145.79866666666564,90,10.0,14600,90.0,90.0,180.0,172.0,90,20.0,Mismatch
14620,63.000000000000185,79.49999999999943,176.9999999999979,146.19999999999897,90,10.0,14620,90.0,90.0,180.0,172.0,90,20.3,Mismatch
14640,63.420000000000186,79.66333333333276,177.04666666666455,146.6013333333323,90,10.0,14640,90.0,90.0,180.0,172.0,90,20.6,Mismatch
14660,63.84000000000019,79.82666666666609,177.0933333333312,147.00266666666562,90,10.0,14660,90.0,90.0,180.0,172.0,90,20.9,Mismatch
14680,64.26000000000019,79.98999999999941,177.13999999999783,147.40399999999894,90,10.0,14680,90.0,90.0,180.0,172.0,90,21.2,Mismatch
14700,64.68000000000019,80.15333333333274,177.1866666666645,147.80533333333227,90,10.0,14700,90.0,90.0,180.0,172.0,90,23.0,Mismatch
14720,65.1000000000002,80.31666666666607,177.23333333333116,148.2066666666656,90,10.0,14720,90.0,90.0,180.0,172.0,90,23.3,Mismatch
14740,65.5200000000002,80.4799999999994,177.2799999999978,148.60799999999892,90,10.0,14740,90.0,90.0,180.0,172.0,90,23.6,Mismatch
14760,65.9400000000002,80.64333333333272,177.3266666666645,149.00933333333225,90,10.0,14760,90.0,90.0,180.0,172.0,90,23.9,Mismatch
14780,66.3600000000002,80.80666666666605,177.37333333333112,149.41066666666558,90,10.0,14780,90.0,90.0,180.0,172.0,90,24.2,Mismatch
14800,66.7800000000002,80.96999999999937,177.41999999999777,149.8119999999989,90,10.0,14800,90.0,90.0,180.0,172.0,90,26.0,Mismatch
14820,67.2000000000002,81.1333333333327,177.46666666666442,150.21333333333223,90,10.0,14820,90.0,90.0,180.0,172.0,90,26.3,Mismatch
14840,67.6200000000002,81.29666666666603,177.51333333333108,150.61466666666556,90,10.0,14840,90.0,90.0,180.0,172.0,90,26.6,Mismatch
14860,68.0400000000002,81.45999999999935,177.55999999999773,151.01599999999888,90,10.0,14860,90.0,90.0,180.0,172.0,90,26.9,Mismatch
14880,68.4600000000002,81.62333333333268,177.60666666666438,151.4173333333322,90,10.0,14880,90.0,90.0,180.0,172.0,90,27.2,Mismatch
14900,68.88000000000021,81.78666666666601,177.65333333333103,151.81866666666554,90,10.0,14900,90.0,90.0,180.0,172.0,90,29.0,Mismatch
14920,69.30000000000021,81.94999999999933,177.6999999999977,152.21999999999886,90,10.0,14920,90.0,90.0,180.0,172.0,90,29.3,Mismatch
14940,69.72000000000021,82.11333333333266,177.74666666666434,152.6213333333322,90,10.0,14940,90.0,90.0,180.0,172.0,90,29.6,Mismatch
14960,70.14000000000021,82.27666666666599,177.793333333331,153.02266666666551,90,10.0,14960,90.0,90.0,180.0,172.0,90,29.9,Mismatch
14980,70.56000000000022,82.43999999999932,177.83999999999764,153.42399999999884,90,10.0,14980,90.0,90.0,180.0,172.0,90,30.2,Mismatch
15000,70.98000000000022,82.60333333333264,177.8866666666643,153.82533333333217,90,10.0,15000,90.0,90.0,180.0,172.0,90,32.0,Mismatch
15020,71.40000000000022,82.76666666666597,177.93333333333095,154.2266666666655,90,10.0,15020,90.0,90.0,180.0,172.0,90,32.3,Mismatch
15040,71.82000000000022,82.9299999999993,177.9799999999976,154.62799999999882,90,10.0,15040,90.0,90.0,180.0,172.0,90,32.6,Mismatch
15060,72.24000000000022,83.09333333333262,178.02666666666423,155.02933333333215,90,10.0,15060,90.0,90.0,180.0,172.0,90,32.9,Mismatch
15080,72.66000000000022,83.25666666666595,178.0733333333309,155.43066666666547,90,10.0,15080,90.0,90.0,180.0,172.0,90,33.2,Mismatch
15100,73.08000000000023,83.41999999999928,178.11999999999756,155.8319999999988,90,10.0,15100,90.0,90.0,180.0,172.0,90,35.0,Mismatch
15120,73.50000000000023,83.5833333333326,178.1666666666642,156.23333333333213,90,10.0,15120,90.0,90.0,180.0,172.0,90,35.3,Mismatch
15140,73.92000000000023,83.74666666666593,178.2133333333309,156.63466666666545,90,10.0,15140,90.0,90.0,180.0,172.0,90,35.6,Mismatch
15160,74.34000000000023,83.90999999999926,178.25999999999752,157.03599999999878,90,10.0,15160,90.0,90.0,180.0,172.0,90,35.9,Mismatch
15180,74.76000000000023,84.07333333333258,178.30666666666417,157.4373333333321,90,10.0,15180,90.0,90.0,180.0,172.0,90,36.2,Mismatch
15200,75.18000000000023,84.23666666666591,178.35333333333082,157.83866666666543,90,10.0,15200,90.0,90.0,180.0,172.0,90,38.0,Mismatch
15220,75.60000000000024,84.39999999999924,178.39999999999748,158.23999999999876,90,10.0,15220,90.0,90.0,180.0,172.0,90,38.4,Mismatch
15240,76.02000000000024,84.56333333333257,178.44666666666413,158.64133333333208,90,10.0,15240,90.0,90.0,180.0,172.0,90,38.8,Mismatch
15260,76.44000000000024,84.72666666666589,178.49333333333078,159.0426666666654,90,10.0,15260,90.0,90.0,180.0,172.0,90,39.2,Mismatch
15280,76.86000000000024,84.88999999999922,178.53999999999743,159.44399999999874,90,10.0,15280,90.0,90.0,180.0,172.0,90,39.6,Mismatch
