dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
320.0,90.0,90.0,154.0,148.60000000000002,90.0,28.200000000000003,510.0,90.0,90.0,130.4,126.3,90.0,44.0,Mismatch
330.0,90.0,90.0,156.0,150.40000000000003,90.0,26.800000000000004,520.0,90.0,90.0,131.8,127.6,90.0,43.0,Mismatch
340.0,90.0,90.0,158.0,152.20000000000005,90.0,25.40000000000001,530.0,90.0,90.0,133.20000000000002,128.9,90.0,42.0,Mismatch
350.0,90.0,90.0,160.0,154.00000000000006,90.0,24.000000000000007,540.0,90.0,90.0,134.60000000000002,130.20000000000002,90.0,41.0,Mismatch
360.0,90.0,90.0,162.0,155.80000000000007,90.0,22.60000000000001,550.0,90.0,90.0,136.00000000000003,131.50000000000003,90.0,40.0,Mismatch
370.0,90.0,90.0,164.0,157.60000000000008,90.0,21.20000000000001,560.0,90.0,90.0,137.40000000000003,132.80000000000004,90.0,39.0,Mismatch
380.0,90.0,90.0,166.0,159.4000000000001,90.0,19.80000000000001,570.0,90.0,90.0,138.80000000000004,134.10000000000005,90.0,38.0,Mismatch
390.0,90.0,90.0,168.0,161.2000000000001,90.0,18.400000000000013,580.0,90.0,90.0,140.20000000000005,135.40000000000006,90.0,37.0,Mismatch
400.0,90.0,90.0,170.0,163.0,90.0,17.0,590.0,90.0,90.0,141.60000000000005,136.70000000000007,90.0,36.0,Mismatch
410.0,90.0,90.0,171.0,163.9,90.0,16.3,600.0,90.0,90.0,143.0,138.0,90.0,35.0,Mismatch
420.0,90.0,90.0,172.0,164.8,90.0,15.6,610.0,90.0,90.0,144.4,139.3,90.0,34.0,Mismatch
430.0,90.0,90.0,173.0,165.70000000000002,90.0,14.900000000000002,620.0,90.0,90.0,145.8,140.60000000000002,90.0,33.0,Mismatch
440.0,90.0,90.0,174.0,166.60000000000002,90.0,14.200000000000005,630.0,90.0,90.0,147.20000000000002,141.90000000000003,90.0,32.0,Mismatch
450.0,90.0,90.0,175.0,167.50000000000003,90.0,13.500000000000004,640.0,90.0,90.0,148.60000000000002,143.20000000000005,90.0,31.0,Mismatch
460.0,90.0,90.0,176.0,168.40000000000003,90.0,12.800000000000004,650.0,90.0,90.0,150.00000000000003,144.50000000000006,90.0,30.0,Mismatch
470.0,90.0,90.0,177.0,169.30000000000004,90.0,12.100000000000003,660.0,90.0,90.0,151.40000000000003,145.80000000000007,90.0,29.0,Mismatch
480.0,90.0,90.0,178.0,170.20000000000005,90.0,11.400000000000006,670.0,90.0,90.0,152.80000000000004,147.10000000000008,90.0,28.0,Mismatch
490.0,90.0,90.0,179.0,171.10000000000005,90.0,10.700000000000006,680.0,90.0,90.0,154.20000000000005,148.4000000000001,90.0,27.0,Mismatch
500.0,90.0,90.0,180.0,172.0,90.0,10.0,690.0,90.0,90.0,155.60000000000005,149.7000000000001,90.0,26.0,Mismatch
510.0,90.0,90.0,180.0,172.0,90.0,10.0,700.0,90.0,90.0,157.0,151.0,90.0,25.0,Mismatch
520.0,90.0,90.0,180.0,172.0,90.0,10.0,710.0,90.0,90.0,158.4,152.2,90.0,24.1,Mismatch
530.0,90.0,90.0,180.0,172.0,90.0,10.0,720.0,90.0,90.0,159.8,153.39999999999998,90.0,23.200000000000003,Mismatch
540.0,90.0,90.0,180.0,172.0,90.0,10.0,730.0,90.0,90.0,161.20000000000002,154.59999999999997,90.0,22.300000000000004,Mismatch
550.0,90.0,90.0,180.0,172.0,90.0,10.0,740.0,90.0,90.0,162.60000000000002,155.79999999999995,90.0,21.40000000000001,Mismatch
560.0,90.0,90.0,180.0,172.0,90.0,10.0,750.0,90.0,90.0,164.00000000000003,156.99999999999994,90.0,20.500000000000007,Mismatch
570.0,90.0,90.0,180.0,172.0,90.0,10.0,760.0,90.0,90.0,165.40000000000003,158.19999999999993,90.0,19.60000000000001,Mismatch
580.0,90.0,90.0,180.0,172.0,90.0,10.0,770.0,90.0,90.0,166.80000000000004,159.39999999999992,90.0,18.70000000000001,Mismatch
590.0,90.0,90.0,180.0,172.0,90.0,10.0,780.0,90.0,90.0,168.20000000000005,160.5999999999999,90.0,17.80000000000001,Mismatch
600.0,90.0,90.0,180.0,172.0,90.0,10.0,790.0,90.0,90.0,169.60000000000005,161.7999999999999,90.0,16.900000000000013,Mismatch
610.0,90.0,90.0,180.0,172.0,90.0,10.0,800.0,90.0,90.0,171.0,163.0,90.0,16.0,Mismatch
620.0,90.0,90.0,180.0,172.0,90.0,10.0,810.0,90.0,90.0,171.9,163.9,90.0,15.4,Mismatch
630.0,90.0,90.0,180.0,172.0,90.0,10.0,820.0,90.0,90.0,172.8,164.8,90.0,14.8,Mismatch
640.0,90.0,90.0,180.0,172.0,90.0,10.0,830.0,90.0,90.0,173.70000000000002,165.70000000000002,90.0,14.2,Mismatch
650.0,90.0,90.0,180.0,172.0,90.0,10.0,840.0,90.0,90.0,174.60000000000002,166.60000000000002,90.0,13.6,Mismatch
660.0,90.0,90.0,180.0,172.0,90.0,10.0,850.0,90.0,90.0,175.50000000000003,167.50000000000003,90.0,13.000000000000002,Mismatch
670.0,90.0,90.0,180.0,172.0,90.0,10.0,860.0,90.0,90.0,176.40000000000003,168.40000000000003,90.0,12.400000000000002,Mismatch
680.0,90.0,90.0,180.0,172.0,90.0,10.0,870.0,90.0,90.0,177.30000000000004,169.30000000000004,90.0,11.800000000000002,Mismatch
690.0,90.0,90.0,180.0,172.0,90.0,10.0,880.0,90.0,90.0,178.20000000000005,170.20000000000005,90.0,11.200000000000005,Mismatch
700.0,90.0,90.0,180.0,172.0,90.0,10.0,890.0,90.0,90.0,179.10000000000005,171.10000000000005,90.0,10.600000000000003,Mismatch
710.0,90.0,90.0,180.0,172.0,90.0,10.0,900.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
720.0,90.0,90.0,180.0,172.0,90.0,10.0,910.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
730.0,90.0,90.0,180.0,172.0,90.0,10.0,920.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
740.0,90.0,90.0,180.0,172.0,90.0,10.0,930.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
750.0,90.0,90.0,180.0,172.0,90.0,10.0,940.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
760.0,90.0,90.0,180.0,172.0,90.0,10.0,950.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
770.0,90.0,90.0,180.0,172.0,90.0,10.0,960.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
780.0,90.0,90.0,180.0,172.0,90.0,10.0,970.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
790.0,90.0,90.0,180.0,172.0,90.0,10.0,980.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
800.0,90.0,90.0,180.0,172.0,90.0,10.0,990.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
810.0,90.0,90.0,180.0,172.0,90.0,10.0,1000.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
820.0,90.0,90.0,180.0,172.0,90.0,10.0,1010.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
830.0,90.0,90.0,180.0,172.0,90.0,10.0,1020.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
840.0,90.0,90.0,180.0,172.0,90.0,10.0,1030.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
850.0,90.0,90.0,180.0,172.0,90.0,10.0,1040.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
860.0,90.0,90.0,180.0,172.0,90.0,10.0,1050.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
870.0,90.0,90.0,180.0,172.0,90.0,10.0,1060.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
880.0,90.0,90.0,180.0,172.0,90.0,10.0,1070.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
