init_gap,cont_gap,low,mad,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.004905,0.004905,86.0,0.0,86,1,0.0015092307692307692,0.0022638461538461536,0.004905,0.0015092307692307692,0.0022638461538461536,0.004905,87.0,13.0,0.0,0.015484333038330078,0.015476816999580478,100
-1.0,-0.1,200,0.15,0.004905,0.004905,86.0,0.0,86,1,0.0015092307692307692,0.0022638461538461536,0.004905,0.0015092307692307692,0.0022638461538461536,0.004905,87.0,13.0,0.0,0.01462554931640625,0.014619040999605204,100
-1.0,-0.1,200,0.15,0.004905,0.004905,86.0,0.0,86,1,0.0015092307692307692,0.0022638461538461536,0.004905,0.0015092307692307692,0.0022638461538461536,0.004905,87.0,13.0,0.0,0.014991283416748047,0.014985047000664053,100
-1.0,-0.1,200,0.15,0.004905,0.004905,86.0,0.0,86,1,0.0015092307692307692,0.0022638461538461536,0.004905,0.0015092307692307692,0.0022638461538461536,0.004905,87.0,13.0,0.0,0.014515876770019531,0.014509585000268999,100
-1.0,-0.1,200,0.15,0.004905,0.004905,86.0,0.0,86,1,0.0015092307692307692,0.0022638461538461536,0.004905,0.0015092307692307692,0.0022638461538461536,0.004905,87.0,13.0,0.0,0.01446843147277832,0.0144618439990154,100
