init_gap,cont_gap,low,mad,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,200,0.15,0.143226,0.143226,154.0,0.0,154,1,0.014049321428571427,0.029956724036580274,0.143226,0.014049321428571427,0.029956724036580274,0.143226,77.5,14.000000000000002,8.5,0.04219985008239746,0.042192472001261194,200
-1.0,-0.1,200,0.15,0.143226,0.143226,154.0,0.0,154,1,0.014049321428571427,0.029956724036580274,0.143226,0.014049321428571427,0.029956724036580274,0.143226,77.5,14.000000000000002,8.5,0.04350852966308594,0.04349969000031706,200
-1.0,-0.1,200,0.15,0.143226,0.143226,154.0,0.0,154,1,0.014049321428571427,0.029956724036580274,0.143226,0.014049321428571427,0.029956724036580274,0.143226,77.5,14.000000000000002,8.5,0.04317140579223633,0.0431648599987966,200
-1.0,-0.1,200,0.15,0.143226,0.143226,154.0,0.0,154,1,0.014049321428571427,0.029956724036580274,0.143226,0.014049321428571427,0.029956724036580274,0.143226,77.5,14.000000000000002,8.5,0.04293060302734375,0.04288023299886845,200
-1.0,-0.1,200,0.15,0.143226,0.143226,154.0,0.0,154,1,0.014049321428571427,0.029956724036580274,0.143226,0.014049321428571427,0.029956724036580274,0.143226,77.5,14.000000000000002,8.5,0.04248833656311035,0.04248206699958246,200
