init_gap,cont_gap,low,mad_temperature(degrees),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,trace_length
-1.0,-0.1,1,1.2,0.6580082300000001,0.6580082300000001,0,0,0,0,0.11390725986301374,0.12059659069742111,0.6753232899999944,0.11390725986301374,0.12059659069742111,0.6753232899999944,2.319357716324717,97.68064228367528,0.0,7.059083938598633,7.055662399999999,1121
-1.0,-0.1,1,1.2,0.6580082300000001,0.6580082300000001,0,0,0,0,0.11390725986301374,0.12059659069742111,0.6753232899999944,0.11390725986301374,0.12059659069742111,0.6753232899999944,2.319357716324717,97.68064228367528,0.0,7.535369157791138,7.5348248999999985,1121
-1.0,-0.1,1,1.2,0.6580082300000001,0.6580082300000001,0,0,0,0,0.11390725986301374,0.12059659069742111,0.6753232899999944,0.11390725986301374,0.12059659069742111,0.6753232899999944,2.319357716324717,97.68064228367528,0.0,9.723357677459717,9.7203617,1121
-1.0,-0.1,1,1.2,0.6580082300000001,0.6580082300000001,0,0,0,0,0.11390725986301374,0.12059659069742111,0.6753232899999944,0.11390725986301374,0.12059659069742111,0.6753232899999944,2.319357716324717,97.68064228367528,0.0,6.3766233921051025,6.3733229,1121
