init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,106.163245677948,106.161599753,979.30078125,730.515625,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,106.00791668891907,106.005637656,979.41015625,730.515625,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,106.74637150764465,106.744024131,982.3984375,733.1328125,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,109.70455956459045,109.70310820499999,979.74609375,730.02734375,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,107.21171283721924,107.21034184199999,979.78515625,730.72265625,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,106.1269793510437,106.125603763,979.578125,730.23046875,4500
-1.0,-0.1,200,0.15,0.111111,0.111111,5.32258064516129,10.669181111891158,330,62,0.019070699930699934,0.018703433366939054,0.14641700000000002,0.019070699930699934,0.018703433366939054,0.14641700000000002,3.666666666666664,96.2,0.13333333333333333,106.88991022109985,106.888424395,980.1171875,730.74609375,4500
