init_gap,cont_gap,low,mad_accel(m/s2),frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots,execution_time,process_time,mem_usage,mem_dif,trace_length
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,82.86379027366638,82.862630853,850.9296875,602.05859375,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,84.47332286834717,84.47171641,850.67578125,601.40625,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,83.52906274795532,83.52775320800001,850.2734375,601.0390625,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,83.31766057014465,83.316390958,851.69921875,602.03515625,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,83.90460777282715,83.903210823,850.5859375,601.46875,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,83.30809903144836,83.305910587,849.2890625,600.0703125,4000
-1.0,-0.1,200,0.15,0.111111,0.111111,4.928571428571429,10.941169209616922,276,56,0.019020827416429124,0.01855870049609962,0.14641700000000002,0.019020827416429124,0.01855870049609962,0.14641700000000002,3.4500000000000055,96.475,0.075,83.46061301231384,83.457828783,850.1015625,600.9765625,4000
