timestamp(s),ventilation,cooling,illumination,total
295200.0,5417.92487624777,64152.7365574003,15593.420473635982,117501.204691508
298800.0,5417.92487624777,72790.4746442663,15593.420473635982,108829.381916955
302400.0,5417.92487624777,76643.6475451439,15593.420473635982,103724.978127536
306000.0,5417.92487624777,80443.8341380372,15593.420473635982,97590.4608279195
309600.0,5417.92487624777,83947.2329383516,15593.420473635982,88753.7179676784
313200.0,5417.92487624777,84949.4161684754,15593.420473635982,76795.3874372303
316800.0,5417.92487624777,83298.3169984601,13539.390473635985,42316.1795109301
320400.0,0.0,12619.9876218767,10199.19460469999,-1997.14569318891
324000.0,0.0,7110.56004067877,7623.16737069999,-20759.4450570621
327600.0,0.0,6457.50272453585,1261.7850341749988,-30581.7997133261
331200.0,0.0,6096.41378025542,0.0,-32341.6337573472
334800.0,0.0,5980.4557371704,0.0,22782.6185696899
338400.0,0.0,5830.17557132907,0.0,35937.7702952802
342000.0,0.0,5702.19453767164,0.0,35872.89993001
345600.0,0.0,5269.91255844156,0.0,31100.4926654655
349200.0,0.0,4982.9737664008,0.0,31012.1430839834
352800.0,0.0,4916.13783155484,0.0,30971.4597757233
356400.0,0.0,4891.87308846985,0.0,30961.5294506357
360000.0,0.0,4870.5092302862,0.0,30952.7296087301
363600.0,0.0,4836.16256283508,0.0,30934.1606709579
367200.0,0.0,4973.35661925527,2523.570068349999,30939.9921170851
370800.0,4514.26394773666,17948.3413061584,5047.14013669999,35183.6395792726
374400.0,4514.26394773666,17450.4406392348,5047.14013669999,53628.3722053803
378000.0,4514.26394773666,15884.7007449367,5047.14013669999,127586.745827979
381600.0,4514.26394773666,17043.9179622805,5047.14013669999,121924.144518584
385200.0,4514.26394773666,26947.6856044779,5047.14013669999,114337.783237062
388800.0,4514.26394773666,47550.9032290098,5047.14013669999,109181.715625103
392400.0,0.0,10980.3096244877,5047.14013669999,102116.471968763
396000.0,0.0,9050.28153992018,0.0,92850.8325351652
399600.0,0.0,6257.35417082841,0.0,85577.7192487851
403200.0,0.0,5884.05693268584,0.0,26627.8701579506
406800.0,0.0,5701.28786633697,0.0,22054.7731159303
410400.0,0.0,5549.55113585318,0.0,-26614.6468609349
414000.0,0.0,5481.05465259905,0.0,-36843.6901080407
417600.0,0.0,5405.07983995176,0.0,-43659.7276333843
421200.0,0.0,5325.0568568672,0.0,17098.0529545374
424800.0,0.0,5198.60189415437,0.0,31354.4518383338
428400.0,0.0,5073.45452498705,0.0,31269.9863677623
432000.0,0.0,5001.01386556967,0.0,31166.5824680399
435600.0,0.0,4955.9634379413,0.0,30920.0533682888
439200.0,0.0,4923.67697405009,0.0,30747.4433644929
442800.0,0.0,4867.74455786861,0.0,30708.4929954547
446400.0,0.0,4793.88408747791,0.0,30688.4196775098
450000.0,0.0,4765.6241519815,0.0,30674.1091901289
453600.0,0.0,4929.51118183647,2523.570068349999,30668.7565303889
457200.0,0.0,6263.88021190589,5047.14013669999,33065.6387375576
460800.0,0.0,7773.58958354673,5047.14013669999,53947.4229161326
464400.0,0.0,7960.12937848694,5047.14013669999,62713.7984091413
468000.0,0.0,8026.18882417612,5047.14013669999,60125.3561015844
471600.0,0.0,8322.34292402115,5047.14013669999,55987.7158039289
475200.0,0.0,8627.95362868348,1261.7850341749988,50197.9226596921
478800.0,0.0,8910.45469803563,0.0,42915.9524060966
482400.0,0.0,8810.26272089848,0.0,4375.71676351719
486000.0,0.0,6331.49840986961,0.0,-12473.8877019495
489600.0,0.0,6082.21035062707,0.0,-39897.3791886732
493200.0,0.0,5922.77045085652,0.0,-44662.542433091
496800.0,0.0,5720.2453406756,0.0,-45330.9596586884
500400.0,0.0,5566.9268576112,0.0,-45376.6580621584
504000.0,0.0,5506.68086624324,0.0,-45437.9262994597
507600.0,0.0,5420.92916185938,0.0,17201.4103432384
511200.0,0.0,5365.97349138641,0.0,30938.4161103217
514800.0,0.0,5295.6043060798,0.0,30900.1241502218
518400.0,0.0,5729.53044766796,0.0,30842.1517330617
522000.0,0.0,5814.46863295798,0.0,30816.5577105336
