timestamp(s),Cons_FC_PB,Cons_FC_P1,Cons_FC_P2,Cons_FC_P3,Ilum_PB,Ilum_P1,Ilum_P2,Ilum_P3,Temp_PB,Temp_P1,TempP2,Cons_Ref,Cons_Vent,TOTAL
997200.0,1048.37,1042.42,971.5,480.98,6270.68,3909.33,4445.0,912.17,26.087500000000002,26.116363636363634,26.385454545454547,68825.47,10289.89,128896.93
1000800.0,1054.93,1048.9,978.46,468.19,6223.64,3904.32,4433.68,878.74,25.99083333333333,26.227500000000003,26.439999999999998,69147.68,10327.17,118120.6
1004400.0,740.29,1057.01,976.12,269.37,5697.77,3841.76,4370.15,520.66,26.011666666666667,25.783636363636365,26.027142857142856,58216.04,9484.29,99526.17
1008000.0,65.39,1057.49,118.71,0.0,3798.51,1438.14,2171.58,14.5,26.5775,25.643333333333334,26.5425,17688.0,1550.39,48040.21
1011600.0,0.0,1066.16,0.0,0.0,3042.83,0.0,4158.54,0.0,26.923636363636362,25.78583333333333,27.32083333333333,11584.91,0.0,44689.94
1015200.0,0.0,1066.24,0.0,0.0,132.34,0.0,2934.24,0.0,26.968749999999996,26.028333333333336,27.715,10521.65,0.0,53677.17
1018800.0,0.0,1041.56,0.0,0.0,130.01,0.0,4228.29,0.0,27.035833333333333,25.77125,27.866666666666664,10561.45,0.0,56710.81
1022400.0,0.0,1049.58,0.0,0.0,129.25,0.0,4361.27,0.0,27.112499999999997,25.889166666666664,27.95375,7878.52,0.0,56068.3
1026000.0,0.0,1042.4,0.0,0.0,128.79,0.0,4331.89,0.0,27.2025,26.341666666666665,27.977999999999998,5586.93,0.0,52050.93
1029600.0,0.0,1049.28,0.0,0.0,129.86,0.0,1221.37,0.0,27.249166666666667,26.311666666666657,27.920833333333338,4779.96,0.0,54721.49
1033200.0,0.0,1049.28,0.0,0.0,129.56,0.0,176.3,0.0,27.256666666666664,26.36,27.724166666666665,4793.71,0.0,49944.97
1036800.0,0.0,1049.12,0.0,0.0,21.69,0.0,173.71,0.0,27.271666666666665,26.37833333333333,27.62125,5555.38,0.0,47924.63
1040400.0,0.0,1036.29,0.0,0.0,0.0,0.0,177.53,0.0,27.266666666666666,26.38666666666666,27.57249999999999,4003.54,0.0,49294.21
1044000.0,0.0,1036.75,0.0,0.0,0.0,0.0,185.51,0.0,27.293333333333333,26.41090909090909,27.547500000000003,3916.15,0.0,49103.31
1047600.0,0.0,1045.71,0.0,0.0,0.0,0.0,184.25,0.0,27.30666666666667,26.446666666666662,27.52,5418.8,0.0,47160.9
1051200.0,0.0,1041.64,0.0,0.0,0.0,0.0,171.88,0.0,27.27083333333334,26.448333333333327,27.478333333333335,4668.58,0.0,50425.83
1054800.0,0.0,1043.17,0.0,0.0,1545.68,0.0,177.91,0.0,27.260909090909085,26.44545454545454,27.455000000000002,4672.02,0.0,47644.44
1058400.0,605.71,1033.58,0.0,0.0,6091.67,0.0,168.29,0.0,27.35222222222222,26.462499999999995,27.428333333333338,11877.56,4890.49,80596.47
1062000.0,573.26,1037.94,0.0,0.0,6129.74,0.0,172.03,0.0,27.315,26.625833333333333,27.387499999999992,10652.28,5909.52,85490.55
1065600.0,444.05,1036.95,0.0,0.0,6174.83,0.0,169.36,0.0,27.231666666666666,26.625000000000004,27.34,13964.73,5913.8,82458.14
1069200.0,797.92,1031.71,0.0,0.0,6284.09,0.0,178.98,0.0,27.30636363636363,26.59833333333333,27.365000000000002,16309.94,5875.91,76060.26
1072800.0,836.67,1036.52,0.0,0.0,6269.75,0.0,170.15,0.0,27.359090909090913,26.7025,27.569999999999997,24128.5,6082.85,71936.18
1076400.0,47.54,1042.94,0.0,0.0,5697.99,0.0,187.41,0.0,27.20571428571429,26.88083333333334,27.79,25547.66,5924.11,54213.96
1080000.0,47.59,1047.33,0.0,0.0,5638.72,0.0,193.87,0.0,27.097499999999997,27.034166666666668,28.0175,10672.37,987.56,37889.88
1083600.0,7.94,1046.91,0.0,0.0,1044.24,0.0,206.93,0.0,27.144166666666667,27.141666666666666,28.126666666666665,8348.92,0.0,18389.86
1087200.0,0.0,1058.2,0.0,0.0,129.94,0.0,196.99,0.0,27.269166666666667,27.219999999999995,28.181999999999995,8887.47,0.0,19108.53
1090800.0,0.0,1059.25,0.0,0.0,130.47,0.0,195.94,0.0,27.33916666666666,27.191666666666674,28.168333333333326,8750.58,0.0,18745.53
1094400.0,0.0,1062.42,0.0,0.0,133.63,0.0,190.59,0.0,27.462222222222223,27.265833333333337,28.269166666666667,6813.05,0.0,21820.72
1098000.0,0.0,1059.48,0.0,0.0,131.93,0.0,189.29,0.0,27.574166666666674,27.375,28.431000000000004,7411.78,0.0,16537.97
1101600.0,0.0,1064.48,0.0,0.0,698.74,0.0,178.5,0.0,27.683636363636367,27.558333333333337,28.59636363636363,6611.08,0.0,25621.29
1105200.0,0.0,1055.77,0.0,0.0,131.55,0.0,171.92,0.0,27.73125,27.6125,28.650000000000002,5345.85,0.0,42847.98
1108800.0,0.0,1047.08,0.0,0.0,129.4,0.0,175.08,0.0,27.75333333333333,27.54,28.56833333333334,4323.84,0.0,47929.06
1112400.0,0.0,1049.66,0.0,0.0,131.24,0.0,189.29,0.0,27.805833333333336,27.53,28.48833333333333,6678.53,0.0,49927.93
1116000.0,0.0,1054.55,0.0,0.0,130.09,0.0,188.45,0.0,27.84916666666666,27.545833333333334,28.462499999999995,4203.53,0.0,53442.05
1119600.0,0.0,1053.08,0.0,0.0,130.24,0.0,188.83,0.0,27.898333333333326,27.553333333333338,28.433333333333326,4922.58,0.0,48379.99
1123200.0,0.0,1062.65,0.0,0.0,10.85,0.0,170.75,0.0,27.91083333333334,27.50857142857143,28.37272727272727,4934.11,0.0,48516.65
1126800.0,0.0,1059.44,0.0,0.0,0.0,0.0,194.64,0.0,27.895,27.446666666666662,28.311666666666664,4664.61,0.0,51334.56
1130400.0,0.0,1042.14,0.0,0.0,0.0,0.0,197.46,0.0,27.807272727272718,27.39090909090909,28.26416666666667,4827.32,0.0,47190.53
1134000.0,0.0,1034.92,0.0,0.0,0.0,0.0,203.04,0.0,27.69636363636364,27.330999999999996,28.2075,3158.68,0.0,50494.35
1137600.0,0.0,1032.95,0.0,0.0,0.0,0.0,202.81,0.0,27.65555555555556,27.292727272727276,28.168333333333333,3930.9,0.0,49978.58
1141200.0,0.0,1036.41,0.0,0.0,3808.64,0.0,210.53,0.0,27.56111111111111,27.26875,28.137499999999992,4699.9,0.0,51921.15
1144800.0,0.0,1036.52,0.0,0.0,5455.85,0.0,206.77,0.0,27.579166666666666,27.261666666666667,28.115714285714287,3868.56,0.0,55918.04
1148400.0,0.0,1039.27,0.0,0.0,5490.68,0.0,214.5,0.0,27.625000000000004,27.26833333333333,28.10272727272727,3917.99,0.0,55992.6
1152000.0,0.0,1040.88,0.0,0.0,5203.53,0.0,202.0,0.0,27.655833333333334,27.27888888888889,28.10909090909091,4805.85,0.0,51759.74
1155600.0,0.0,1030.15,0.0,0.0,5190.78,0.0,200.67,0.0,27.85166666666667,27.352000000000004,28.215,4904.55,0.0,52309.13
1159200.0,0.0,1044.31,0.0,0.0,5214.16,0.0,199.52,0.0,28.022499999999997,27.463333333333335,28.40583333333333,6042.97,0.0,39881.42
1162800.0,0.0,1036.75,0.0,0.0,4684.39,0.0,206.16,0.0,28.176666666666673,27.66333333333333,28.66090909090909,5445.53,0.0,25700.2
1166400.0,0.0,1041.15,0.0,0.0,129.15,0.0,211.85,0.0,28.296666666666667,27.883,28.89111111111111,7356.56,0.0,22775.5
1170000.0,0.0,1035.47,0.0,0.0,128.1,0.0,214.57,0.0,28.385,28.081666666666667,29.123333333333335,6410.71,0.0,28574.18
1173600.0,0.0,1042.07,0.0,0.0,129.58,0.0,186.69,0.0,28.456363636363633,28.166666666666668,29.17,7335.32,0.0,21857.23
1177200.0,0.0,1041.61,0.0,0.0,129.56,0.0,181.57,0.0,28.5175,28.224545454545453,29.180833333333336,6549.43,0.0,22624.33
1180800.0,0.0,1048.36,0.0,,129.71,0.0,206.4,,28.604166666666668,28.30666666666666,29.232500000000005,6867.59,0.0,23492.94
1184400.0,0.0,1056.31,0.0,,130.83,0.0,203.68,,28.674545454545456,28.391666666666666,29.276999999999997,7691.6,0.0,26151.58
1188000.0,0.0,1065.4,0.0,,131.82,0.0,201.36,,28.701,28.463636363636365,29.319999999999993,6790.28,0.0,30583.59
1191600.0,0.0,1060.35,0.0,,131.54,0.0,203.04,,28.661250000000003,28.46916666666667,29.35916666666667,6898.22,0.0,43670.38
1195200.0,0.0,1048.94,0.0,,130.09,0.0,188.07,,28.495833333333334,28.290833333333335,29.30916666666667,5848.94,0.0,53446.78
1198800.0,0.0,1043.57,0.0,,129.48,0.0,179.36,,28.469999999999995,28.1275,29.142500000000002,6486.1,0.0,51195.99
1202400.0,0.0,1056.71,0.0,,130.17,0.0,191.43,,28.430833333333325,28.033333333333335,29.008333333333336,4459.51,0.0,48075.42
1206000.0,0.0,1058.02,0.0,,130.24,0.0,202.96,,28.33916666666667,27.970909090909092,28.923333333333336,5044.26,0.0,51286.2
1209600.0,0.0,1051.11,0.0,,10.77,0.0,212.2,,28.198333333333334,27.939999999999998,28.8625,4889.73,0.0,50292.99
1213200.0,0.0,1056.84,0.0,,0.0,0.0,791.79,,28.098181818181818,27.922500000000003,28.825555555555557,4844.43,0.0,46054.33
1216800.0,0.0,1063.33,0.0,,0.0,0.0,920.25,,27.95,27.88454545454545,28.75666666666666,3917.07,0.0,48061.83
1220400.0,0.0,1074.03,0.0,,0.0,0.0,1646.02,,27.769166666666674,27.84333333333333,28.7075,3820.44,0.0,44696.06
1224000.0,0.0,1079.22,0.0,,0.0,0.0,3238.5,,27.535000000000007,27.84083333333334,28.66363636363637,3711.2,0.0,47106.2
1227600.0,0.0,1086.25,0.0,,0.0,0.0,868.33,,27.4175,27.823333333333323,28.60545454545455,3761.08,0.0,46854.5
1231200.0,0.0,1084.11,0.0,,4886.06,0.0,1793.81,,27.514166666666664,27.826666666666664,28.561111111111114,3849.01,0.0,51208.67
1234800.0,0.0,1083.17,0.0,,5176.73,0.0,247.68,,27.543333333333333,27.99166666666667,28.558999999999997,3032.87,0.0,55161.79
1238400.0,0.0,1081.03,0.0,,5228.04,0.0,255.9,,27.504166666666663,27.950833333333335,28.545,3757.11,309.45,53847.9
1242000.0,0.0,1071.89,0.0,,5238.52,0.0,210.22,,27.575000000000003,27.96166666666667,28.685833333333335,3964.28,379.19,46243.47
1245600.0,0.0,1081.42,0.0,,5157.03,0.0,188.3,,27.9225,28.059166666666666,28.91416666666667,5125.47,370.03,37047.54
1249200.0,0.0,1075.33,0.0,,4867.8,0.0,188.91,,28.05666666666666,28.228181818181817,29.11666666666667,6154.12,371.48,24785.98
1252800.0,0.0,1070.42,0.0,,554.2,0.0,1158.36,,28.205833333333334,28.357272727272722,29.2525,4658.12,371.94,18773.64
1256400.0,0.0,1069.85,0.0,,128.56,0.0,201.36,,28.202499999999997,28.43181818181819,29.3225,5696.55,367.12,22996.65
1260000.0,0.0,1091.67,0.0,,130.47,0.0,208.16,,28.25916666666667,28.466666666666665,29.36833333333334,5806.24,364.83,17908.46
1263600.0,0.0,1099.39,0.0,,130.93,0.0,210.91,,28.371666666666666,28.513333333333335,29.36272727272728,4940.3,363.08,22819.04
1267200.0,0.0,1090.47,0.0,,130.4,0.0,204.64,,28.54583333333333,28.650909090909092,29.494166666666672,7364.27,58.59,22667.41
1270800.0,0.0,1090.94,0.0,,131.31,0.0,206.63,,28.625833333333336,28.804166666666664,29.602499999999996,4611.83,0.0,20244.74
1274400.0,0.0,1086.25,0.0,,130.32,0.0,207.06,,28.68583333333333,28.965,29.667777777777783,5440.8,0.0,24441.01
1278000.0,0.0,1084.25,0.0,,129.63,0.0,1132.23,,28.72333333333333,28.9875,29.801666666666662,5368.23,0.0,41011.44
1281600.0,0.0,1090.68,0.0,,130.48,0.0,204.57,,28.6975,28.8275,29.81333333333333,5252.58,0.0,53685.58
1285200.0,0.0,1083.32,0.0,,129.78,0.0,205.1,,28.55416666666667,28.752499999999998,29.66083333333333,4165.56,0.0,47201.46
1288800.0,0.0,1091.34,0.0,,130.09,0.0,832.41,,28.49416666666667,28.728333333333335,29.5525,4145.09,0.0,48322.08
1292400.0,0.0,1088.61,0.0,,129.86,0.0,340.16,,28.469166666666666,28.644999999999996,29.456666666666667,4894.69,0.0,53602.92
