timestamp(s),cooling,ventilation
673200.0,1642.37979503859,0.0
676800.0,1638.99050839891,0.0
680400.0,1638.2967550162,0.0
684000.0,1638.09312215773,0.0
687600.0,1639.25149855008,0.0
691200.0,1642.74589971525,0.0
694800.0,1646.30261793503,0.0
698400.0,1652.06788542216,0.0
702000.0,1654.24233281076,0.0
705600.0,1652.23793156498,0.0
709200.0,1650.11720161118,0.0
712800.0,1651.2717381513,0.0
716400.0,1664.77044687149,0.0
720000.0,1607.75279965315,2582.62945321999
723600.0,1590.54892879241,2582.62945321999
727200.0,4642.21368577462,2582.62945321999
730800.0,10660.4800132099,2582.62945321999
734400.0,11387.7943409212,2582.62945321999
738000.0,11542.9165793498,2582.62945321999
741600.0,7370.57416812659,1291.314726609999
745200.0,1772.07349744007,0.0
748800.0,1766.77970417556,0.0
752400.0,1735.04621841006,0.0
756000.0,1706.09084590497,0.0
759600.0,1668.8466540926,0.0
763200.0,1656.80738483071,0.0
766800.0,1653.18149710399,0.0
770400.0,1652.87934122916,0.0
774000.0,1653.60403472376,0.0
777600.0,1653.64491045787,0.0
781200.0,1652.73008501469,0.0
784800.0,1652.11230954993,0.0
788400.0,1651.53795482625,0.0
792000.0,1650.63938843917,0.0
795600.0,1649.18928654597,0.0
799200.0,1648.36563388645,0.0
802800.0,2138.56024497647,8790.619651739988
806400.0,2169.41956716342,9244.412443039986
810000.0,2554.43882096375,9244.412443039984
813600.0,5667.71052193051,9244.412443039986
817200.0,13251.7481361332,9244.412443039986
820800.0,12693.126776085,9244.412443039986
824400.0,11293.14766539,9244.412443039986
828000.0,16177.5792734412,9244.412443039984
831600.0,15693.0640419287,9244.412443039984
835200.0,12989.4074593962,9244.412443039986
838800.0,13298.6266734579,9244.412443039986
842400.0,12288.6152507383,9244.412443039986
846000.0,8148.62617678376,7953.097716429996
849600.0,3708.65018580798,4174.75310936999
853200.0,1669.1325847307,0.0
856800.0,1653.0843566166,0.0
860400.0,1653.0178868156,0.0
864000.0,1653.98661114786,0.0
867600.0,1655.9934359536,0.0
871200.0,1659.4712469093,0.0
874800.0,1660.92112469158,0.0
878400.0,1662.60495324421,0.0
882000.0,1663.23350359951,0.0
885600.0,1661.57648214275,0.0
889200.0,1967.61998103489,8790.619651739988
892800.0,2028.25458376414,9244.412443039988
896400.0,2491.81263291486,9244.412443039984
900000.0,5518.8761498014,9244.412443039986
903600.0,8857.91565889234,9244.412443039986
907200.0,11921.7314061656,9244.412443039986
910800.0,13894.6074878426,9244.412443039986
914400.0,12606.564379934,9244.412443039984
918000.0,13670.9714177072,9244.412443039984
921600.0,13609.9430760522,9244.412443039986
925200.0,14855.9765040415,9244.412443039986
928800.0,12848.7879829727,9244.412443039986
932400.0,6746.04533284048,7953.097716429996
936000.0,2982.33363221637,4174.75310936999
939600.0,1661.82691681751,0.0
943200.0,1653.00308740352,0.0
946800.0,1650.56127794078,0.0
950400.0,1640.30805090198,0.0
954000.0,1621.82664146568,0.0
957600.0,1605.10902120466,0.0
961200.0,1591.49893712552,0.0
964800.0,1580.26489221639,0.0
968400.0,1570.57496347217,0.0
972000.0,1562.2276534777,0.0
975600.0,1518.5614198273,2582.62945321999
979200.0,1508.57800757049,2582.62945321999
982800.0,1509.42505051689,2582.62945321999
986400.0,1516.05373462446,2582.62945321999
990000.0,3199.921762319,2582.62945321999
993600.0,7712.94720528185,2582.62945321999
997200.0,8902.23590709434,2582.62945321999
1000800.0,8691.64148557584,2582.62945321999
1004400.0,8786.27904358889,2582.62945321999
1008000.0,1710.15941835143,0.0
1011600.0,1583.80137261751,0.0
1015200.0,1563.59231917254,0.0
1018800.0,1552.751947375,0.0
1022400.0,1543.56485349833,0.0
1026000.0,1536.25804218755,0.0
1029600.0,1530.45724972044,0.0
1033200.0,1525.01728433138,0.0
1036800.0,1537.33870906406,0.0
1040400.0,1558.51471496169,0.0
1044000.0,1570.21329887402,0.0
1047600.0,1574.37026458987,0.0
1051200.0,1574.48562717024,0.0
1054800.0,1574.08548894136,0.0
1058400.0,1575.28021474592,0.0
1062000.0,1530.6232634863,8790.61965173999
1065600.0,1581.3929398147,9244.412443039986
1069200.0,1719.4602084573,9244.412443039984
1072800.0,4039.35364683358,9244.412443039986
1076400.0,12916.0455560608,9244.412443039986
1080000.0,23413.4790930843,9244.412443039986
1083600.0,25793.4324530756,9244.412443039986
1087200.0,19995.5798616658,9244.412443039984
1090800.0,16629.812559655,9244.412443039984
1094400.0,16680.5382588134,9244.412443039986
1098000.0,16507.932596922,9244.412443039986
1101600.0,14764.4182876724,9244.412443039986
1105200.0,9347.7636738351,7953.097716429996
1108800.0,3914.28826964086,4174.753109369999
1112400.0,1626.02580827934,0.0
1116000.0,1605.43376040614,0.0
1119600.0,1603.62933386997,0.0
1123200.0,1600.22684796927,0.0
1126800.0,1594.6184689909,0.0
1130400.0,1590.01467731267,0.0
1134000.0,1587.02502862505,0.0
1137600.0,1583.01115503408,0.0
1141200.0,1578.63426211728,0.0
1144800.0,1575.44204489925,0.0
1148400.0,1547.62976576034,4395.3098258699965
1152000.0,1532.03393514781,9244.412443039988
1155600.0,1662.41106920746,9244.412443039986
1159200.0,3025.27597315417,9244.412443039986
1162800.0,11278.6918364206,9244.412443039986
1166400.0,16136.5452622181,9244.412443039986
1170000.0,17417.4552708737,9244.412443039986
1173600.0,17849.3008241605,9244.412443039986
1177200.0,13509.53147582,5177.938264739986
1180800.0,4628.86517795911,2141.516020219999
1184400.0,4041.56343681174,2141.51602022
1188000.0,3643.47505596213,2141.51602022
1191600.0,2940.1753021251,2141.51602022
1195200.0,1637.89703732418,0.0
1198800.0,1617.42829036221,0.0
1202400.0,1612.3305116488,0.0
1206000.0,1604.34256312141,0.0
1209600.0,1596.29422700826,0.0
1213200.0,1588.86934861595,0.0
1216800.0,1582.42094159151,0.0
1220400.0,1576.1733841071,0.0
1224000.0,1568.56740093246,0.0
1227600.0,1561.70733989869,0.0
1231200.0,1557.84191340303,0.0
1234800.0,1595.97657498421,0.0
1238400.0,1503.71663944456,2582.62945321999
1242000.0,1480.90262476444,2582.62945321999
1245600.0,1492.07385064942,2582.62945321999
1249200.0,5910.2214133026,2582.62945321999
1252800.0,10522.159078495,2582.62945321999
1256400.0,10880.1399900004,2582.62945321999
1260000.0,6511.07260504278,1291.314726609999
1263600.0,1694.02993523821,0.0
1267200.0,1692.93045888729,0.0
1270800.0,1662.63428370176,0.0
1274400.0,1619.24173669324,0.0
1278000.0,1614.11869297209,0.0
1281600.0,1628.28701331921,0.0
1285200.0,1633.65460240736,0.0
1288800.0,1633.13240295251,0.0
1292400.0,1628.15668267408,0.0
1296000.0,1608.10354656779,0.0
1299600.0,1582.43242382739,0.0
1303200.0,1567.93461257678,0.0
1306800.0,1563.1461072299,0.0
1310400.0,1562.67747597899,0.0
1314000.0,1564.92741413963,0.0
1317600.0,1570.86599207468,0.0
1321200.0,1583.91869267793,0.0
1324800.0,1508.73094511849,2582.62945321999
1328400.0,1487.13806545725,2582.62945321999
1332000.0,1489.68326726265,2582.62945321999
1335600.0,1497.03930173271,2582.62945321999
1339200.0,3651.10603892807,2582.62945321999
1342800.0,8430.27398230865,2582.62945321999
1346400.0,6314.77014681672,1291.314726609999
1350000.0,1777.9645090412,0.0
1353600.0,1774.57839651325,0.0
1357200.0,1670.24697844699,0.0
1360800.0,1637.16390154535,0.0
1364400.0,1646.34497025037,0.0
1368000.0,1651.13833830856,0.0
1371600.0,1649.79395942609,0.0
1375200.0,1642.29827317319,0.0
1378800.0,1635.27276433353,0.0
1382400.0,1631.78027075668,0.0
1386000.0,1631.16604387723,0.0
1389600.0,1629.21927945095,0.0
1393200.0,1623.45711148338,0.0
1396800.0,1615.58676825582,0.0
1400400.0,1608.13870027133,0.0
1404000.0,1601.60432113711,0.0
1407600.0,1534.66117710994,8790.619651739988
1411200.0,1562.98082130612,9244.412443039988
1414800.0,1632.24124589943,9244.412443039984
1418400.0,3844.11748136529,9244.412443039986
1422000.0,13457.2578386566,9244.412443039986
1425600.0,19630.3110254749,9244.412443039986
1429200.0,20050.377406337,9244.412443039986
1432800.0,21921.413191552,9244.412443039984
1436400.0,23823.6106140642,9244.412443039984
1440000.0,22884.6402826575,9244.412443039986
1443600.0,21788.3178688315,9244.412443039986
1447200.0,20383.1513582008,9244.412443039986
1450800.0,13129.1155592939,7953.097716429996
1454400.0,5201.72554505083,4174.75310936999
1458000.0,1682.51182880816,0.0
1461600.0,1651.29291877707,0.0
1465200.0,1646.36286522033,0.0
1468800.0,1639.4057788602,0.0
1472400.0,1633.23151942617,0.0
1476000.0,1627.64461773185,0.0
1479600.0,1621.56333741284,0.0
1483200.0,1614.08385366594,0.0
1486800.0,1611.28461350329,0.0
1490400.0,1611.14582399335,0.0
1494000.0,1544.7335775576,8790.619651739988
1497600.0,1595.4280531846,9244.412443039986
1501200.0,1716.95932383515,9244.412443039984
1504800.0,2813.99557706683,9244.412443039986
1508400.0,14693.9668404091,9244.412443039986
1512000.0,24178.6012158931,9244.412443039986
1515600.0,26698.7274900458,9244.412443039986
1519200.0,27069.2770974596,9244.412443039984
1522800.0,27103.6760722912,9244.412443039984
1526400.0,26713.1761736686,9244.412443039986
1530000.0,24133.1887711142,9244.412443039986
1533600.0,19740.1294428574,9244.412443039986
1537200.0,13442.9008593499,7953.097716429996
1540800.0,6127.01737460422,4174.75310936999
1544400.0,1702.07646763313,0.0
1548000.0,1663.32201275434,0.0
1551600.0,1663.95528140775,0.0
1555200.0,1665.03876089224,0.0
1558800.0,1667.31026992707,0.0
1562400.0,1668.6547738353,0.0
1566000.0,1669.57832954615,0.0
1569600.0,1670.60281041939,0.0
1573200.0,1669.98503229786,0.0
1576800.0,1667.36562365574,0.0
1580400.0,2471.87575820502,8790.619651739988
1584000.0,2281.16663733772,9244.412443039988
1587600.0,3373.64107138833,9244.412443039984
1591200.0,9132.55290549991,9244.412443039986
1594800.0,14228.5449492738,9244.412443039986
1598400.0,13029.5575070726,9244.412443039986
1602000.0,13407.8721839438,9244.412443039986
1605600.0,18355.5415536434,9244.412443039984
1609200.0,20053.2276109512,9244.412443039984
1612800.0,17016.286102206,9244.412443039986
1616400.0,15373.2607830332,9244.412443039986
1620000.0,12404.7919876772,9244.412443039986
1623600.0,7690.51321062822,7953.097716429996
1627200.0,3862.65893115669,4174.75310936999
1630800.0,1677.06001992195,0.0
1634400.0,1661.15294859979,0.0
1638000.0,1660.94160402438,0.0
1641600.0,1661.29388992603,0.0
1645200.0,1662.01721236466,0.0
1648800.0,1661.01470428705,0.0
1652400.0,1658.58500156219,0.0
1656000.0,1656.91777182532,0.0
1659600.0,1657.99589290359,0.0
1663200.0,1660.79094291224,0.0
1666800.0,1965.93518584342,8790.619651739988
1670400.0,1867.48596035585,9244.412443039988
1674000.0,2094.18540756443,9244.412443039984
1677600.0,3368.24678537984,9244.412443039986
1681200.0,5616.61355753363,9244.412443039986
1684800.0,3907.23745866339,9244.412443039986
1688400.0,2885.35551360524,9244.412443039986
1692000.0,3124.85771946992,9244.412443039984
1695600.0,3313.76365974074,9244.412443039984
1699200.0,4006.94089953363,9244.412443039986
1702800.0,5591.98733705236,9244.412443039986
1706400.0,5421.75455054044,9244.412443039986
1710000.0,4388.15292457133,7953.097716429996
1713600.0,2719.82800078088,4174.75310936999
1717200.0,1658.56219037198,0.0
1720800.0,1653.29581759631,0.0
1724400.0,1653.86192408132,0.0
1728000.0,1654.93723523839,0.0
1731600.0,1656.14160406003,0.0
1735200.0,1656.58113217758,0.0
1738800.0,1655.28447403495,0.0
1742400.0,1654.22633196971,0.0
1746000.0,1653.51521235553,0.0
1749600.0,1651.43495012906,0.0
1753200.0,1650.19509527936,4395.3098258699965
1756800.0,1702.87421774359,9244.412443039988
1760400.0,1841.77228178509,9244.412443039986
1764000.0,2335.3812013648,9244.412443039986
1767600.0,3917.44541540953,9244.412443039986
1771200.0,5683.84896490177,9244.412443039986
1774800.0,7227.31285615859,9244.412443039986
1778400.0,9287.39174154144,9244.412443039986
1782000.0,7075.71733957154,5177.938264739986
1785600.0,3703.15260773886,2141.516020219999
1789200.0,3503.93067395742,2141.51602022
1792800.0,2722.74462460032,2141.51602022
1796400.0,2103.82061149438,2141.51602022
1800000.0,1652.76735793385,0.0
1803600.0,1650.3859171264,0.0
1807200.0,1650.27104657803,0.0
1810800.0,1647.12664863985,0.0
1814400.0,1641.99519531519,0.0
1818000.0,1638.25415565063,0.0
1821600.0,1635.70576305707,0.0
1825200.0,1633.21451130037,0.0
1828800.0,1628.22081556546,0.0
1832400.0,1623.66604756779,0.0
1836000.0,1620.51751761268,0.0
1839600.0,1654.21801414986,0.0
1843200.0,1579.33973693975,2582.62945321999
1846800.0,1557.72424743468,2582.62945321999
1850400.0,1559.83938405448,2582.62945321999
1854000.0,1568.63002948442,2582.62945321999
1857600.0,2809.70097270177,2582.62945321999
1861200.0,8451.43580491766,2582.62945321999
1864800.0,6751.59120591789,1291.314726609999
1868400.0,1692.70506134378,0.0
1872000.0,1667.28606113155,0.0
1875600.0,1662.27065951828,0.0
1879200.0,1662.38237217272,0.0
1882800.0,1662.51403164132,0.0
1886400.0,1661.97932986645,0.0
1890000.0,1659.46766778452,0.0
1893600.0,1655.05045248299,0.0
1897200.0,1651.27200593713,0.0
1900800.0,1648.75331216124,0.0
1904400.0,1640.31218647058,0.0
1908000.0,1628.2998118613,0.0
1911600.0,1618.72123836654,0.0
1915200.0,1611.76854830633,0.0
1918800.0,1607.13584168262,0.0
1922400.0,1607.60829816693,0.0
1926000.0,1619.89820099317,0.0
1929600.0,1551.63930131174,2582.62945321999
1933200.0,1534.89924159278,2582.62945321999
1936800.0,1654.84456547326,2582.62945321999
1940400.0,5284.02064432288,2582.62945321999
1944000.0,10352.7265067849,2582.62945321999
1947600.0,10545.5887816671,2582.62945321999
1951200.0,5615.93925741482,1291.314726609999
1954800.0,1756.32808460949,0.0
1958400.0,1804.2139726869,0.0
1962000.0,1772.44403509463,0.0
1965600.0,1716.14686511591,0.0
1969200.0,1676.85025043286,0.0
1972800.0,1672.19050049379,0.0
1976400.0,1670.00977758581,0.0
1980000.0,1667.50578124837,0.0
1983600.0,1664.69131038488,0.0
1987200.0,1662.12759012315,0.0
1990800.0,1660.20371841111,0.0
1994400.0,1654.97528822043,0.0
1998000.0,1644.30106870565,0.0
2001600.0,1634.00262788132,0.0
2005200.0,1629.4270798398,0.0
2008800.0,1625.42849129754,0.0
2012400.0,1558.57650258348,8790.619651739988
2016000.0,1603.73105053395,9244.412443039986
2019600.0,1714.30802693742,9244.412443039984
2023200.0,3364.18332917117,9244.412443039986
2026800.0,16243.2486465877,9244.412443039986
2030400.0,25165.706256555,9244.412443039986
2034000.0,25841.4330991703,9244.412443039986
2037600.0,26879.4331955014,9244.412443039984
2041200.0,26635.3551006575,9244.412443039984
2044800.0,24856.3334357713,9244.412443039986
2048400.0,21529.6774580454,9244.412443039986
2052000.0,16453.1324695049,9244.412443039986
2055600.0,9101.60730670258,7953.097716429996
2059200.0,3570.87437716142,4174.75310936999
2062800.0,1651.46104218628,0.0
2066400.0,1627.11336974885,0.0
2070000.0,1615.80539903654,0.0
2073600.0,1603.80090246864,0.0
2077200.0,1591.73958337325,0.0
2080800.0,1583.19336318777,0.0
2084400.0,1578.63407053904,0.0
2088000.0,1578.21601281999,0.0
2091600.0,1580.10551893613,0.0
2095200.0,1579.17819246722,0.0
2098800.0,1502.90567491853,8790.619651739988
2102400.0,1532.81631499534,9244.412443039986
2106000.0,1619.91032925592,9244.412443039984
2109600.0,1705.44150640691,9244.412443039986
2113200.0,6942.90949569669,9244.412443039986
2116800.0,20071.9724770004,9244.412443039986
2120400.0,26268.619080234,9244.412443039986
2124000.0,26944.4244288505,9244.412443039984
2127600.0,26866.8298924012,9244.412443039984
2131200.0,24420.1834156193,9244.412443039986
2134800.0,19513.1813412715,9244.412443039986
2138400.0,16061.2830735054,9244.412443039986
2142000.0,11100.5911652717,7953.097716429996
2145600.0,4867.47901213175,4174.75310936999
2149200.0,1653.67802106087,0.0
2152800.0,1612.53755972683,0.0
2156400.0,1601.06703763859,0.0
2160000.0,1595.30294009119,0.0
2163600.0,,
2167200.0,1591.8792316879,0.0
2170800.0,1584.57757051433,0.0
2174400.0,1581.24114197846,0.0
2178000.0,1584.26334160696,0.0
2181600.0,1586.15412345525,0.0
2185200.0,1586.01350302081,0.0
2188800.0,1555.44550984586,8790.619651739988
2192400.0,1580.17359085416,9244.412443039988
2196000.0,1728.39183357888,9244.412443039984
2199600.0,2790.04157810279,9244.412443039986
2203200.0,8788.94602046001,9244.412443039986
2206800.0,17416.1503067057,9244.412443039986
2210400.0,26775.2215366865,9244.412443039986
2214000.0,24645.4679810752,9244.412443039986
2217600.0,18071.4937416941,9244.412443039984
2221200.0,16290.5284172201,9244.412443039986
2224800.0,15715.3644108347,9244.412443039986
2228400.0,14054.7625989133,9244.412443039986
2232000.0,9822.29984780787,7953.097716429996
2235600.0,4736.26123998977,4174.75310936999
2239200.0,1659.19886230816,0.0
2242800.0,1616.01011486078,0.0
2246400.0,1606.39847441905,0.0
2250000.0,1598.35253364265,0.0
2253600.0,1592.26855170001,0.0
2257200.0,1587.42628051647,0.0
2260800.0,1581.36992600492,0.0
2264400.0,1577.76830504452,0.0
2268000.0,1575.58721206525,0.0
2271600.0,1574.60829912887,0.0
2275200.0,1499.26103278717,8790.619651739988
2278800.0,1523.06958572752,9244.412443039988
2282400.0,1594.34868108682,9244.412443039984
2286000.0,1808.72417309264,9244.412443039986
2289600.0,9698.00501285177,9244.412443039986
2293200.0,21725.9977511907,9244.412443039986
2296800.0,23539.4456613947,9244.412443039986
2300400.0,21444.9144056358,9244.412443039984
2304000.0,20183.5763717794,9244.412443039984
2307600.0,19131.4361232835,9244.412443039986
2311200.0,18660.4374192852,9244.412443039986
2314800.0,17084.7830801069,9244.412443039986
2318400.0,10230.5608766577,7953.097716429996
2322000.0,3910.68500209366,4174.75310936999
2325600.0,1664.30270298696,0.0
2329200.0,1641.7611063114,0.0
2332800.0,1631.87412480691,0.0
2336400.0,1617.56765569446,0.0
2340000.0,1607.64675690649,0.0
2343600.0,1599.71202188129,0.0
2347200.0,1589.20404857746,0.0
2350800.0,1578.50757128265,0.0
2354400.0,1571.63264178833,0.0
2358000.0,1568.25148569639,0.0
2361600.0,1538.41390006323,4395.3098258699965
2365200.0,1499.90529200168,9244.412443039988
2368800.0,1529.71353983969,9244.412443039986
2372400.0,1601.39501966961,9244.412443039986
2376000.0,3612.1368079037,9244.412443039986
2379600.0,12290.2410792676,9244.412443039986
2383200.0,15845.2591749146,9244.412443039986
2386800.0,15256.9712473174,9244.412443039986
2390400.0,12145.1580408864,5177.938264739986
2394000.0,4611.67918663645,2141.516020219999
2397600.0,4061.71393304442,2141.51602022
2401200.0,3275.76787890285,2141.51602022
2404800.0,2598.31905572703,2141.51602022
2408400.0,1661.35245016443,0.0
2412000.0,1652.10583418318,0.0
2415600.0,1653.17861664994,0.0
2419200.0,1651.30667151875,0.0
2422800.0,1645.80998259516,0.0
2426400.0,1633.87765266873,0.0
2430000.0,1623.25514682604,0.0
2433600.0,1611.33538417012,0.0
2437200.0,1602.54302349995,0.0
2440800.0,1597.19757860322,0.0
2444400.0,1596.07643785563,0.0
2448000.0,1633.10582263515,0.0
2451600.0,1545.82903444308,2582.62945321999
2455200.0,1524.33491996365,2582.62945321999
2458800.0,1531.70285386167,2582.62945321999
2462400.0,2998.04822756398,2582.62945321999
2466000.0,6313.29451944473,2582.62945321999
2469600.0,6287.6035725677,2582.62945321999
2473200.0,4153.20512062186,1291.314726609999
2476800.0,1664.78168069239,0.0
2480400.0,1667.50771313296,0.0
2484000.0,1659.84880577664,0.0
2487600.0,1654.85650804504,0.0
2491200.0,1651.10403020759,0.0
2494800.0,1647.21538203658,0.0
2498400.0,1643.63528924175,0.0
2502000.0,1640.61424711229,0.0
2505600.0,1638.48654271456,0.0
2509200.0,1635.42266144912,0.0
2512800.0,1631.52515058226,0.0
2516400.0,1625.92489280444,0.0
2520000.0,1620.36404820775,0.0
2523600.0,1617.47522974299,0.0
2527200.0,1615.5831172482,0.0
2530800.0,1617.92659684025,0.0
2534400.0,1632.30133521696,0.0
2538000.0,1570.33915320656,2582.62945321999
2541600.0,1560.1201043657,2582.62945321999
2545200.0,2425.70207234716,2582.62945321999
2548800.0,5066.87944511996,2582.62945321999
2552400.0,6794.27746296889,2582.62945321999
2556000.0,7728.8927549274,2582.62945321999
2559600.0,4978.65940436576,1291.314726609999
2563200.0,1705.08724370012,0.0
2566800.0,1708.93369646675,0.0
2570400.0,1684.53969148467,0.0
2574000.0,1669.30557032506,0.0
2577600.0,1662.86774616408,0.0
