dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,mem_usage,mem_dif,trace_length
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.2611086368560791,0.261097974000001,250.70703125,3.09765625,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.2537217140197754,0.25369433700000066,251.09375,3.0546875,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.2561507225036621,0.2561388400000002,250.75390625,2.578125,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.26564860343933105,0.26563639600000144,250.95703125,3.09765625,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.25661349296569824,0.25660192999999865,251.24609375,2.578125,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.27387356758117676,0.27386192199999826,250.890625,2.578125,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.2703366279602051,0.270325175,251.140625,3.51171875,400
202,7,51.57142857142857,82.34451437478425,354,354,206,5,72.0,92.25779099891781,15.785021999999984,0.2584075927734375,0.2583800529999998,250.9921875,3.12890625,400
