trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
4000,26.26866221427917,26.2683485,496.44140625,247.2421875,4000
4000,26.45673775672913,26.456413022,496.1875,247.23828125,4000
400,0.2611086368560791,0.261097974000001,250.70703125,3.09765625,400
400,0.2537217140197754,0.2536943370000006,251.09375,3.0546875,400
400,0.2561507225036621,0.2561388400000002,250.75390625,2.578125,400
400,0.265648603439331,0.2656363960000014,250.95703125,3.09765625,400
400,0.2566134929656982,0.2566019299999986,251.24609375,2.578125,400
400,0.2738735675811767,0.2738619219999982,250.890625,2.578125,400
400,0.2703366279602051,0.270325175,251.140625,3.51171875,400
400,0.2584075927734375,0.2583800529999998,250.9921875,3.12890625,400
4500,33.2579140663147,33.257453419,561.91015625,312.72265625,4500
4500,32.899067878723145,32.898619114999995,561.4140625,312.46484375,4500
4500,32.985745668411255,32.985457797,562.03125,312.72265625,4500
4500,33.08390045166016,33.083409276,561.37890625,312.72265625,4500
4500,32.885340213775635,32.884977833,561.40625,312.46484375,4500
4500,35.24042320251465,35.239965014,561.71875,312.72265625,4500
4500,33.470407485961914,33.469868528000006,562.00390625,312.72265625,4500
4500,33.125717878341675,33.125411757,562.05078125,312.72265625,4500
5000,41.290165185928345,41.289467034,634.62109375,385.42578125,5000
5000,41.20363926887512,41.202750374,634.8828125,385.42578125,5000
5000,41.15709924697876,41.156223754,634.5625,385.42578125,5000
5000,41.50979018211365,41.509255712,634.7265625,385.42578125,5000
5000,41.04172897338867,41.041040176,634.59375,385.42578125,5000
5000,40.89208102226257,40.891708031,634.51171875,385.42578125,5000
5000,41.05281019210816,41.052464085,635.125,385.42578125,5000
5000,43.16802644729614,43.167088436,634.83984375,385.42578125,5000
500,0.4096555709838867,0.4096273499999991,252.05078125,3.8671875,500
500,0.4010379314422607,0.4010035219999999,252.01953125,3.8671875,500
500,0.4091184139251709,0.409109857999999,252.6875,3.8671875,500
500,0.4535214900970459,0.4535010459999995,252.1328125,3.8671875,500
500,0.4106509685516357,0.4106419139999993,252.52734375,3.8671875,500
500,0.3993990421295166,0.3993817419999992,252.25390625,3.8671875,500
500,0.4063758850097656,0.4063659939999997,252.2578125,3.8671875,500
500,0.4033169746398926,0.4032978939999996,252.1953125,3.8671875,500
6000,59.027462005615234,59.026825119,803.55859375,554.03515625,6000
6000,59.19697427749634,59.196310501,803.203125,554.03515625,6000
6000,58.9492564201355,58.948615995,803.359375,554.03515625,6000
6000,58.96522831916809,58.96456135,802.88671875,554.03515625,6000
6000,59.67460775375366,59.673475091,803.4375,554.03515625,6000
6000,58.64608788490296,58.645480658,803.57421875,554.03515625,6000
6000,59.74148750305176,59.740868608,803.08203125,554.03515625,6000
6000,58.85018968582153,58.848751046,803.29296875,554.03515625,6000
7000,80.76604390144348,80.765036334,1002.6875,753.06640625,7000
7000,81.07836103439331,81.076956151,1002.91015625,753.06640625,7000
7000,85.84358239173889,85.84139249100001,1002.953125,753.06640625,7000
