dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,mem_usage,mem_dif,trace_length
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,27.08042311668396,27.079327236,496.3046875,247.23828125,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.309300661087036,26.308979525999995,496.4140625,247.23828125,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.254584789276123,26.254288893000002,496.57421875,247.23828125,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.229637384414673,26.229187630000006,496.109375,247.23828125,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.43986701965332,26.439656565,496.125,247.23828125,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.275303840637207,26.275004067999994,497.875,247.2421875,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.268662214279175,26.268348500000002,496.44140625,247.2421875,4000
190,82,38.03658536585366,70.31647070490568,3035,3035,206,69,45.028985507246375,74.57447343871462,78.51328000000132,26.456737756729126,26.456413022,496.1875,247.23828125,4000
