dt_snap_aligned_max_rep,dt_snap_aligned_number_rep,dt_snap_aligned_avg_rep,dt_snap_aligned_std_rep,number_one_to_many_dt,number_one_to_many_pt,pt_snap_aligned_max_rep,pt_snap_aligned_number_rep,pt_snap_aligned_avg_rep,pt_snap_aligned_std_rep,score,execution_time,process_time,mem_usage,mem_dif,trace_length
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.4096555709838867,0.40962734999999917,252.05078125,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.40103793144226074,0.4010035219999999,252.01953125,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.4091184139251709,0.409109857999999,252.6875,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.4535214900970459,0.4535010459999995,252.1328125,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.41065096855163574,0.4106419139999993,252.52734375,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.3993990421295166,0.3993817419999992,252.25390625,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.4063758850097656,0.40636599399999973,252.2578125,3.8671875,500
189,10,42.3,67.80208125288058,412,412,206,7,60.0,91.99818838796048,23.027953999999983,0.4033169746398926,0.4032978939999996,252.1953125,3.8671875,500
