mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
12.700000000000005,12.700000000000005,12.700000000000005,12.700000000000005,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.3518518518518516,5.6080544173913385,362,108,3.8339230671535938,3.4097529260232786,17.417258682123315,5.25953692115144,5.023315467266677,29.53,18.718718718718726,79.97997997997997,1.3013013013013013
12.900000000000006,12.900000000000006,12.900000000000006,12.900000000000006,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.4018691588785046,5.638419300405005,364,107,3.873096549196816,3.434536670990637,17.417258682123315,5.316958698372967,5.074800921468445,29.53,18.818818818818826,79.97997997997997,1.2012012012012012
13.100000000000005,13.100000000000005,13.100000000000005,13.100000000000005,50,-1.0,-0.1,12.182364302548171,16.539999999999992,3.4150943396226414,5.603011192659024,362,106,3.936553090596894,3.5130286419724843,17.417258682123315,5.3933333333333335,5.160099148366608,29.53,18.718718718718712,80.18018018018019,1.1011011011011012
13.300000000000004,13.300000000000004,13.300000000000004,13.300000000000004,50,-1.0,-0.1,12.182364302548171,16.539999999999992,3.4757281553398056,5.7451451183547,358,103,4.0356483752153745,3.5692315367168095,18.848928351500515,5.54847880299252,5.265138788675427,31.989999999999995,18.51851851851852,80.28028028028028,1.2012012012012012
13.500000000000005,13.500000000000005,13.500000000000005,13.500000000000005,50,-1.0,-0.1,12.182364302548171,16.539999999999992,3.4150943396226414,5.676611938851165,362,106,4.022418631209281,3.5777455636048208,18.848928351500515,5.527231920199501,5.289718590026729,31.989999999999995,18.71871871871872,80.28028028028028,1.001001001001001
13.700000000000006,13.700000000000006,13.700000000000006,13.700000000000006,50,-1.0,-0.1,12.182364302548171,16.539999999999992,3.4285714285714284,5.695206242943258,360,105,4.053199392536963,3.5995835118709576,18.848928351500515,5.574632627646326,5.30190486770399,31.989999999999995,18.618618618618626,80.38038038038037,1.001001001001001
13.900000000000006,13.900000000000006,13.900000000000006,13.900000000000006,50,-1.0,-0.1,12.182364302548171,16.539999999999992,3.423076923076923,5.68177299605486,356,104,4.091353700634022,3.6176109803501735,18.848928351500515,5.631917808219178,5.337328524090159,31.989999999999995,18.418418418418426,80.38038038038037,1.2012012012012012
14.100000000000005,14.100000000000005,14.100000000000005,14.100000000000005,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.3714285714285714,5.642115683655831,354,105,4.158433155216345,3.7634923292675904,20.28722750895252,5.750459057071962,5.641451594403353,34.459999999999994,18.31831831831832,80.68068068068068,1.001001001001001
14.300000000000006,14.300000000000006,14.300000000000006,14.300000000000006,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.3271028037383177,5.605030619164166,356,107,4.166093773208976,3.804150064889648,20.28722750895252,5.75728624535316,5.684900319637085,34.459999999999994,18.418418418418412,80.78078078078079,0.8008008008008007
14.500000000000007,14.500000000000007,14.500000000000007,14.500000000000007,50,-1.0,-0.1,12.128132585027252,16.539999999999992,3.3207547169811322,5.594045300730831,352,106,4.235704935653959,3.829210381936461,20.28722750895252,5.8551053283767045,5.727947114696262,34.459999999999994,18.21821821821821,80.78078078078079,1.001001001001001
