mad_timestamp(s),mad_s1,mad_s2,mad_s3,mad_s4,mad_s5,mad_s6,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
2.2,2.2,2.2,2.2,2.2,2.2,2.2,50,-1.0,-0.1,2.6019823876570314,4.3260000000000645,2.359550561797753,1.8647962265471871,420,178,1.3882815566518214,0.6111848893855816,3.2669327178130567,2.0793424268255376,1.0927450505152285,5.622222222222625,21.52152152152152,78.27827827827828,0.20020020020020018
2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,50,-1.0,-0.1,2.5290492528730746,4.6059999999965555,2.278688524590164,1.8857922705543475,417,183,1.4849519278735734,0.6509953956411407,3.5398039982010867,2.2235399261151,1.157316172772863,6.088888888889265,21.32132132132132,78.27827827827828,0.40040040040040037
2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005,2.6000000000000005,50,-1.0,-0.1,2.721697264576034,4.590000000000927,2.283333333333333,1.8834808201837363,411,180,1.6398200219159367,0.6952489539859356,3.5398039982010867,2.4442397959180635,1.2180536552935013,6.088888888889265,21.02102102102102,78.47847847847848,0.5005005005005005
2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,50,-1.0,-0.1,2.721697264576034,4.590000000000927,2.2849162011173183,1.8974685779087177,409,179,1.6916323382561111,0.7132436910516542,3.5398039982010867,2.5133066553140115,1.235591966112671,6.088888888889265,20.920920920920928,78.37837837837837,0.7007007007007007
3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,50,-1.0,-0.1,2.721697264576034,4.590000000000927,2.3333333333333335,1.9068338484698915,406,174,1.8111253101236067,0.7551517042453432,4.005011829331703,2.673447691655775,1.2822512988749706,6.894444444444545,20.720720720720713,78.77877877877879,0.5005005005005005
3.2,3.2,3.2,3.2,3.2,3.2,3.2,50,-1.0,-0.1,2.7915558385964263,5.0020000000005655,2.3275862068965516,1.9332653370031818,405,174,1.9282061672972288,0.7861563369712602,4.005011829331703,2.835492870252409,1.324496360849334,6.894444444444545,20.620620620620613,78.77877877877879,0.6006006006006006
3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,50,-1.0,-0.1,3.0,5.0020000000005655,2.3160919540229883,1.9792239024204092,403,174,2.0146290229324917,0.8160993989760023,4.005011829331703,2.945606188466643,1.3612444147928284,6.894444444444545,20.52052052052052,79.07907907907908,0.40040040040040037
3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,50,-1.0,-0.1,3.231098884280713,5.0020000000005655,2.3588235294117648,1.9957480754400936,401,170,2.0641021567731,0.8367246335443662,4.224463989667987,3.0112752525249533,1.386174599035292,6.938888888889167,20.42042042042042,79.27927927927928,0.3003003003003003
3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,50,-1.0,-0.1,3.231098884280713,5.202000000000069,2.375,2.0606503249956702,399,168,2.112857684028836,0.8653133629966508,4.224463989667987,3.0855176767673753,1.4497093166837134,6.938888888889167,20.32032032032032,79.27927927927928,0.40040040040040037
4.0,4.0,4.0,4.0,4.0,4.0,4.0,50,-1.0,-0.1,3.231098884280713,5.590000000000934,2.363095238095238,2.161419273681992,397,168,2.174077211625614,0.9284189209522592,4.4096571295295535,3.1707211740039094,1.537981617330827,7.514000000004984,20.220220220220213,79.57957957957959,0.20020020020020018
