mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,50,-1.0,-0.1,5.03075541047266,7.969999999999992,32.285714285714285,41.8593368513245,226,7,0.11802068492678729,0.5885915180091104,5.03075541047266,0.1797285714285714,0.9136358671566598,8.19000000000001,7.8610603290676435,85.31383302864107,6.825106642291286
3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,50,-1.0,-0.1,4.927118833557805,7.790000000000003,37.333333333333336,43.099368389287974,224,6,0.1312807087735707,0.619515012963677,4.927118833557805,0.18854700854700857,0.8972020594824137,8.19000000000001,7.8001218769043215,85.55758683729434,6.642291285801341
4.0,4.0,4.0,4.0,50,-1.0,-0.1,4.927118833557805,7.790000000000003,37.0,43.0,222,6,0.15939720673028682,0.7062235130819452,4.927118833557805,0.21355571327182404,0.960727296461611,8.19000000000001,7.739183424741016,85.8622790981109,6.39853747714808
4.2,4.2,4.2,4.2,50,-1.0,-0.1,4.927118833557805,7.790000000000003,37.0,43.0,222,6,0.2200549928829785,0.868486138286378,6.208099548170923,0.2939398180545836,1.18054444118964,10.690000000000001,7.739183424741011,87.08104814137721,5.1797684338817795
4.4,4.4,4.4,4.4,50,-1.0,-0.1,5.491311318801731,7.790000000000003,37.0,43.0,222,6,0.24316947733956487,0.9274792180948982,6.208099548170923,0.32520194986072426,1.2604355598133052,10.690000000000001,7.73918342474101,87.50761730652042,4.753199268738574
4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,50,-1.0,-0.1,5.491311318801731,7.710000000000001,37.0,43.0,222,6,0.24931657826171666,0.9416976386777302,6.208099548170923,0.3318011126564673,1.2703855478857298,10.690000000000001,7.739183424741014,87.62949421084704,4.631322364411944
4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,50,-1.0,-0.1,5.976085675423335,8.439999999999998,20.833333333333332,34.652641393630525,250,12,0.28610585291433177,1.0029862602172965,6.208099548170923,0.38246913580246905,1.3559926210774158,10.690000000000001,8.59232175502742,88.84826325411335,2.5594149908592323
5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,50,-1.0,-0.1,5.976085675423335,8.439999999999998,15.625,31.30070885778787,250,16,0.30598516746770554,1.038589673617993,6.208099548170923,0.4046216768916155,1.385803536486576,10.690000000000001,8.592321755027422,89.39670932358318,2.010968921389397
5.2,5.2,5.2,5.2,50,-1.0,-0.1,6.434407509631331,9.040000000000006,17.571428571428573,32.7778546445926,246,14,0.3331031965522858,1.1199577208652183,7.2461369018256985,0.44343090537780794,1.5186056241454229,12.510000000000016,8.470444850700796,89.51858622790981,2.010968921389397
5.4,5.4,5.4,5.4,50,-1.0,-0.1,6.434407509631331,9.040000000000006,15.375,31.198707905937386,246,16,0.34216964619361495,1.133613948623051,7.2461369018256985,0.4542740841248303,1.5329612073620147,12.510000000000016,8.47044485070079,89.82327848872639,1.7062766605728215
5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,50,-1.0,-0.1,6.434407509631331,9.040000000000006,13.666666666666666,29.128069699937967,246,18,0.3564401622190094,1.1621124936702878,7.2461369018256985,0.4724611223799864,1.5689161216687162,12.510000000000016,8.470444850700787,90.12797074954297,1.401584399756246
5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,50,-1.0,-0.1,6.434407509631331,9.040000000000006,12.3,27.887452375575652,246,20,0.3653420755793043,1.176778069271554,7.2461369018256985,0.4841402562373566,1.587213187905634,12.510000000000016,8.470444850700794,90.37172455819622,1.157830591102986
6.000000000000001,6.000000000000001,6.000000000000001,6.000000000000001,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.842105263157896,28.331242114993714,244,19,0.4108007145623204,1.3169645292477492,9.309135298189622,0.5382333108563723,1.7587626242596082,16.039999999999996,8.409506398537479,90.37172455819622,1.218769043266301
6.2,6.2,6.2,6.2,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.842105263157896,28.331242114993714,244,19,0.4108007145623204,1.3169645292477492,9.309135298189622,0.5382333108563723,1.7587626242596082,16.039999999999996,8.409506398537479,90.37172455819622,1.218769043266301
6.4,6.4,6.4,6.4,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.2,27.71028689855087,244,20,0.41351922079601805,1.3183911614940593,9.309135298189622,0.5418047138047137,1.7604815616378005,16.039999999999996,8.409506398537468,90.49360146252286,1.0968921389396709
6.6000000000000005,6.6000000000000005,6.6000000000000005,6.6000000000000005,50,-1.0,-0.1,7.887610538052702,11.120000000000005,12.2,27.71028689855087,244,20,0.4142614307463447,1.3182577963874265,9.309135298189622,0.5428802153432033,1.7603770535250716,16.039999999999996,8.40950639853747,90.55453991468617,1.035953686776356
