mad_accel(m/s2),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca
0.0,0.0,200,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,0.0,0.0,99.85611510791367,100.0
0.02,0.02,200,-1.0,-0.1,0.01962,0.01962,0.018410000000000593,0.018410000000000593,4.4,4.651881339845202,44,10,0.007360923832923524,0.005855672096927027,0.01962,0.007360923832923524,0.005855672096927027,0.01962,0.009510314285714286,0.005516768732154728,0.018410000000000593,0.009510314285714286,0.005516768732154728,0.018410000000000593,3.309352517985616,0.0,58.561151079136685,25.547445255474454,38.1294964028777,74.45255474452554
0.04,0.04,200,-1.0,-0.1,0.0382590000000001,0.0382590000000001,0.03771200000000052,0.03771200000000052,4.4,4.651881339845202,44,10,0.012232826003823801,0.010777891621966294,0.0382590000000001,0.012232826003823801,0.010777891621966294,0.0382590000000001,0.01644666037735848,0.011012558198408495,0.03771200000000052,0.01644666037735848,0.011012558198408495,0.03771200000000052,3.309352517985598,1.4598540145985268,75.25179856115109,38.68613138686132,21.43884892086331,59.854014598540154
0.06,0.06,200,-1.0,-0.1,0.0578790000000001,0.0578790000000001,0.0577569999999992,0.0577569999999992,4.0,4.30644337539164,44,11,0.016888299500831677,0.015912289568693623,0.0578790000000001,0.016888299500831677,0.015912289568693623,0.0578790000000001,0.02204684374999999,0.016005602305539275,0.0577569999999992,0.02204684374999999,0.016005602305539275,0.0577569999999992,3.3093525179856194,2.189781021897808,86.47482014388488,46.715328467153284,10.215827338129497,51.09489051094891
0.08,0.08,200,-1.0,-0.1,0.0765180000000003,0.0765180000000003,0.0765180000000003,0.0765180000000003,4.4,4.386342439892262,44,10,0.019569752755905247,0.019202811933942646,0.0765180000000003,0.019569752755905247,0.019202811933942646,0.0765180000000003,0.037524268041237076,0.025356528395228877,0.0765180000000003,0.037524268041237076,0.025356528395228877,0.0765180000000003,3.309352517985615,2.919708029197082,91.36690647482014,70.8029197080292,5.323741007194244,26.277372262773724
0.1,0.1,200,-1.0,-0.1,0.0961380000000003,0.0961380000000003,0.0961380000000003,0.0961380000000003,4.4,4.386342439892262,44,10,0.02209024127465832,0.022904165120705464,0.09747200000000061,0.02209024127465832,0.022904165120705464,0.09747200000000061,0.04769033057851235,0.030653562095029948,0.09747200000000061,0.04769033057851235,0.030653562095029948,0.09747200000000061,3.309352517985622,2.919708029197073,94.82014388489208,88.32116788321169,1.870503597122302,8.75912408759124
0.12,0.12,200,-1.0,-0.1,0.1098720000000009,0.1098720000000009,0.1098720000000009,0.1098720000000009,4.4,4.386342439892262,44,10,0.022855703759398247,0.02417841725843057,0.1196819999999999,0.022855703759398247,0.02417841725843057,0.1196819999999999,0.0504890078740157,0.032483237896067815,0.1196819999999999,0.0504890078740157,0.032483237896067815,0.1196819999999999,3.309352517985606,2.9197080291970776,95.68345323741008,92.7007299270073,1.0071942446043165,4.37956204379562
0.14,0.14,200,-1.0,-0.1,0.1098720000000009,0.1098720000000009,0.1098720000000009,0.1098720000000009,4.0,4.242640687119285,44,11,0.023371892215568606,0.025204301716420154,0.1343970000000004,0.023371892215568606,0.025204301716420154,0.1343970000000004,0.05239053846153843,0.034407999883335226,0.1343970000000004,0.05239053846153843,0.034407999883335226,0.1343970000000004,3.3093525179856123,2.919708029197087,96.11510791366906,94.8905109489051,0.5755395683453237,2.18978102189781
0.16,0.16,200,-1.0,-0.1,0.1098720000000009,0.1098720000000009,0.1098720000000009,0.1098720000000009,4.0,4.242640687119285,44,11,0.023741098507462432,0.026056659168151766,0.151551000000001,0.023741098507462432,0.026056659168151766,0.151551000000001,0.053078862595419815,0.03516341403080381,0.14256099999999983,0.053078862595419815,0.03516341403080381,0.14256099999999983,3.309352517985607,2.919708029197076,96.40287769784173,95.62043795620438,0.28776978417266186,1.4598540145985401
0.18,0.18,200,-1.0,-0.1,0.12899,0.12899,0.1098720000000009,0.1098720000000009,4.0,4.242640687119285,44,11,0.02397033830104297,0.026704807270703887,0.177561,0.02397033830104297,0.026704807270703887,0.177561,0.05402190909090906,0.03665517192360869,0.177561,0.05402190909090906,0.03665517192360869,0.177561,3.3093525179856043,2.919708029197079,96.54676258992806,96.35036496350365,0.14388489208633093,0.7299270072992701
