mad_accel(m/s2),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca
0.0,0.0,200,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,0.0,0.0,99.85611510791367,100.0
0.02,0.02,200,-1.0,-0.1,0.01962,0.01962,0.0,0.0,0.0,0.0,0,0,0.008364776785714286,0.006251701246617683,0.01962,0.008364776785714286,0.006251701246617683,0.01962,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,48.34532374100719,0.0,51.510791366906474,100.0
0.04,0.04,200,-1.0,-0.1,0.038259,0.038259,0.03771200000000008,0.03771200000000008,16.0,12.509996003196804,64,4,0.013178615384615384,0.010814137819027042,0.038259,0.013178615384615384,0.010814137819027042,0.038259,0.018068791666666667,0.010458864736748319,0.03771200000000008,0.018068791666666667,0.010458864736748319,0.03771200000000008,4.74820143884892,13.043478260869563,69.20863309352518,17.391304347826086,26.0431654676259,69.56521739130434
0.06,0.06,200,-1.0,-0.1,0.05810799999999994,0.05810799999999994,0.05810799999999994,0.05810799999999994,24.0,36.790699307780976,216,9,0.01953419611650485,0.01583400189240006,0.05810799999999994,0.01953419611650485,0.01583400189240006,0.05810799999999994,0.024635805970149253,0.014440588334273797,0.05810799999999994,0.024635805970149253,0.014440588334273797,0.05810799999999994,15.683453237410081,7.105427357601002e-15,74.10071942446042,48.55072463768116,10.215827338129497,51.449275362318836
0.08,0.08,200,-1.0,-0.1,0.076518,0.076518,0.076518,0.076518,24.0,36.790699307780976,216,9,0.02342707486631016,0.020199856322482605,0.07706499999999994,0.02342707486631016,0.020199856322482605,0.07706499999999994,0.04231546902654867,0.024300101044646177,0.07706499999999994,0.04231546902654867,0.024300101044646177,0.07706499999999994,15.683453237410074,7.105427357601002e-15,80.71942446043165,81.88405797101449,3.597122302158273,18.115942028985508
0.1,0.1,200,-1.0,-0.1,0.096138,0.096138,0.096138,0.096138,24.0,36.790699307780976,216,9,0.024647001748251747,0.021835316507775933,0.096138,0.024647001748251747,0.021835316507775933,0.096138,0.04626729032258064,0.026490439560209873,0.096138,0.04626729032258064,0.026490439560209873,0.096138,15.683453237410072,5.329070518200751e-15,82.3021582733813,89.85507246376811,2.014388489208633,10.144927536231885
0.12,0.12,200,-1.0,-0.1,0.114777,0.114777,0.114777,0.114777,24.0,36.790699307780976,216,9,0.02564855267702936,0.02352452294077228,0.114777,0.02564855267702936,0.02352452294077228,0.114777,0.04953870992366412,0.02925194684836674,0.114777,0.04953870992366412,0.02925194684836674,0.114777,15.683453237410067,-4.440892098500626e-15,83.30935251798562,94.92753623188406,1.0071942446043165,5.072463768115942
0.14,0.14,200,-1.0,-0.1,0.114777,0.114777,0.114777,0.114777,24.0,37.10645346686866,216,9,0.025841765517241377,0.023872643554846244,0.12790200000000007,0.025841765517241377,0.023872643554846244,0.12790200000000007,0.05013237121212122,0.02992261378157484,0.12790200000000007,0.05013237121212122,0.02992261378157484,0.12790200000000007,15.683453237410065,-5.329070518200751e-15,83.45323741007195,95.65217391304348,0.8633093525179856,4.3478260869565215
0.16,0.16,200,-1.0,-0.1,0.114777,0.114777,0.114777,0.114777,27.0,38.31775045589185,216,8,0.026189939759036142,0.024490615943508088,0.148131,0.026189939759036142,0.024490615943508088,0.148131,0.05086920300751879,0.030988648708492227,0.148131,0.05086920300751879,0.030988648708492227,0.148131,15.683453237410061,7.105427357601002e-15,83.59712230215828,96.37681159420289,0.7194244604316548,3.6231884057971016
0.18,0.18,200,-1.0,-0.1,0.11918000000000001,0.11918000000000001,0.114777,0.114777,27.0,38.31775045589185,216,8,0.02643317182130584,0.025162128856731893,0.167751,0.02643317182130584,0.025162128856731893,0.167751,0.051741455223880586,0.0324702870431708,0.167751,0.051741455223880586,0.0324702870431708,0.167751,15.683453237410074,5.773159728050814e-15,83.7410071942446,97.10144927536231,0.5755395683453237,2.898550724637681
0.2,0.2,200,-1.0,-0.1,0.142724,0.142724,0.114777,0.114777,27.0,38.31775045589185,216,8,0.027261847863247864,0.02762487799778017,0.191295,0.027261847863247864,0.02762487799778017,0.191295,0.054725766423357664,0.037804175994804755,0.191295,0.054725766423357664,0.037804175994804755,0.191295,15.683453237410081,1.4432899320127035e-15,84.17266187050359,99.27536231884058,0.14388489208633093,0.7246376811594203
0.22,0.22,200,-1.0,-0.1,0.142724,0.142724,0.114777,0.114777,27.0,38.31775045589185,216,8,0.027261847863247864,0.02762487799778017,0.191295,0.027261847863247864,0.02762487799778017,0.191295,0.054725766423357664,0.037804175994804755,0.191295,0.054725766423357664,0.037804175994804755,0.191295,15.683453237410081,1.4432899320127035e-15,84.17266187050359,99.27536231884058,0.14388489208633093,0.7246376811594203
0.24,0.24,200,-1.0,-0.1,0.142724,0.142724,0.114777,0.114777,27.0,38.31775045589185,216,8,0.027261847863247864,0.02762487799778017,0.191295,0.027261847863247864,0.02762487799778017,0.191295,0.054725766423357664,0.037804175994804755,0.191295,0.054725766423357664,0.037804175994804755,0.191295,15.683453237410081,1.4432899320127035e-15,84.17266187050359,99.27536231884058,0.14388489208633093,0.7246376811594203
0.26,0.26,200,-1.0,-0.1,0.19664,0.19664,0.114777,0.114777,30.857142857142858,39.86917381145693,216,7,0.027648907849829357,0.029078319223642457,0.249174,0.027648907849829357,0.029078319223642457,0.249174,0.056134811594202895,0.04111934408480398,0.249174,0.056134811594202895,0.04111934408480398,0.249174,15.683453237410077,0.0,84.31654676258992,100.0,0.0,0.0
0.28,0.28,200,-1.0,-0.1,0.19664,0.19664,0.114777,0.114777,30.857142857142858,39.86917381145693,216,7,0.027648907849829357,0.029078319223642457,0.249174,0.027648907849829357,0.029078319223642457,0.249174,0.056134811594202895,0.04111934408480398,0.249174,0.056134811594202895,0.04111934408480398,0.249174,15.683453237410077,0.0,84.31654676258992,100.0,0.0,0.0
0.3,0.3,200,-1.0,-0.1,0.19664,0.19664,0.114777,0.114777,30.857142857142858,39.86917381145693,216,7,0.027648907849829357,0.029078319223642457,0.249174,0.027648907849829357,0.029078319223642457,0.249174,0.056134811594202895,0.04111934408480398,0.249174,0.056134811594202895,0.04111934408480398,0.249174,15.683453237410077,0.0,84.31654676258992,100.0,0.0,0.0
