mad_accel(m/s2),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca
0.0,0.0,200,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,0.0,0.0,99.85611510791367,100.0
0.02,0.02,200,-1.0,-0.1,0.01962,0.01962,0.019016999999999173,0.019016999999999173,16.0,19.36860493538079,112,7,0.008597264705882051,0.006007665426696921,0.01962,0.008597264705882051,0.006007665426696921,0.01962,0.00899703030303045,0.005791763987766627,0.019016999999999173,0.00899703030303045,0.005791763987766627,0.019016999999999173,8.201438848920866,7.407407407407405,53.81294964028777,24.444444444444443,37.985611510791365,68.14814814814815
0.04,0.04,200,-1.0,-0.1,0.0382590000000001,0.0382590000000001,0.03752800000000078,0.03752800000000078,12.444444444444445,12.772462662663603,112,9,0.013972123505975839,0.01105238905888911,0.038806000000000895,0.013972123505975839,0.01105238905888911,0.038806000000000895,0.015928388888889027,0.010925761377684383,0.038806000000000895,0.015928388888889027,0.010925761377684383,0.038806000000000895,8.201438848920866,3.7037037037037024,72.23021582733813,40.0,19.568345323741006,56.2962962962963
0.06,0.06,200,-1.0,-0.1,0.0578790000000001,0.0578790000000001,0.05677400000000052,0.05677400000000052,11.4,12.760877712759417,114,10,0.01846222625215867,0.015737203580506502,0.0578790000000001,0.01846222625215867,0.015737203580506502,0.0578790000000001,0.022309704225352275,0.016385971454819296,0.05677400000000052,0.022309704225352275,0.016385971454819296,0.05677400000000052,8.345323741007189,4.44444444444445,83.30935251798562,52.59259259259259,8.345323741007196,42.96296296296296
0.08,0.08,200,-1.0,-0.1,0.0765180000000003,0.0765180000000003,0.0765180000000003,0.0765180000000003,11.4,12.760877712759417,114,10,0.02117593790849651,0.019109029867060277,0.0765180000000003,0.02117593790849651,0.019109029867060277,0.0765180000000003,0.0370580192307693,0.025708769458621498,0.0765180000000003,0.0370580192307693,0.025708769458621498,0.0765180000000003,8.345323741007189,4.444444444444443,88.05755395683454,77.03703703703704,3.597122302158273,18.51851851851852
0.1,0.1,200,-1.0,-0.1,0.0961380000000003,0.0961380000000003,0.0961380000000003,0.0961380000000003,11.4,12.760877712759417,114,10,0.022932414012738638,0.021783567953117526,0.0961380000000003,0.022932414012738638,0.021783567953117526,0.0961380000000003,0.04413263333333338,0.030026832309600758,0.0961380000000003,0.04413263333333338,0.030026832309600758,0.0961380000000003,8.345323741007189,4.444444444444447,90.35971223021583,88.88888888888889,1.2949640287769784,6.666666666666667
0.12,0.12,200,-1.0,-0.1,0.1196819999999999,0.1196819999999999,0.1196819999999999,0.1196819999999999,12.444444444444445,12.772462662663603,112,9,0.02401466982622412,0.023593584975715648,0.1196819999999999,0.02401466982622412,0.023593584975715648,0.1196819999999999,0.04876516800000005,0.03271883737610143,0.1196819999999999,0.04876516800000005,0.03271883737610143,0.1196819999999999,8.201438848920871,3.7037037037037015,91.07913669064747,92.5925925925926,0.7194244604316548,3.7037037037037033
0.14,0.14,200,-1.0,-0.1,0.1343970000000004,0.1343970000000004,0.1343970000000004,0.1343970000000004,14.0,13.124404748406688,112,8,0.024587768503936795,0.024562877557418764,0.13462599999999897,0.024587768503936795,0.024562877557418764,0.13462599999999897,0.05116364566929139,0.034150931507690226,0.13462599999999897,0.05116364566929139,0.034150931507690226,0.13462599999999897,8.201438848920866,3.7037037037037015,91.36690647482014,94.07407407407408,0.4316546762589928,2.2222222222222223
0.16,0.16,200,-1.0,-0.1,0.1343970000000004,0.1343970000000004,0.1343970000000004,0.1343970000000004,14.0,13.124404748406688,112,8,0.024535242519684825,0.02446756138406364,0.13462599999999897,0.024535242519684825,0.02446756138406364,0.13462599999999897,0.05090101574803154,0.03401210395180064,0.13462599999999897,0.05090101574803154,0.03401210395180064,0.13462599999999897,8.201438848920866,3.7037037037037015,91.36690647482014,94.07407407407408,0.4316546762589928,2.2222222222222223
0.18,0.18,200,-1.0,-0.1,0.1343970000000004,0.1343970000000004,0.1343970000000004,0.1343970000000004,16.0,12.861903880397,112,7,0.025058867924528088,0.02558033667280168,0.177561,0.025058867924528088,0.02558033667280168,0.177561,0.05189054687500004,0.035667076680974956,0.177561,0.05189054687500004,0.035667076680974956,0.177561,8.201438848920864,3.7037037037036944,91.51079136690647,94.81481481481482,0.28776978417266186,1.4814814814814816
0.2,0.2,200,-1.0,-0.1,0.1343970000000004,0.1343970000000004,0.1343970000000004,0.1343970000000004,16.0,12.861903880397,112,7,0.025058867924528088,0.02558033667280168,0.177561,0.025058867924528088,0.02558033667280168,0.177561,0.05189054687500004,0.035667076680974956,0.177561,0.05189054687500004,0.035667076680974956,0.177561,8.201438848920864,3.7037037037036944,91.51079136690647,94.81481481481482,0.28776978417266186,1.4814814814814816
0.22,0.22,200,-1.0,-0.1,0.1343970000000004,0.1343970000000004,0.1343970000000004,0.1343970000000004,16.0,12.861903880397,112,7,0.025342935635792565,0.02654520787318117,0.2060099999999991,0.025342935635792565,0.02654520787318117,0.2060099999999991,0.05308527131782949,0.03801291513506842,0.2060099999999991,0.05308527131782949,0.03801291513506842,0.2060099999999991,8.201438848920862,3.703703703703702,91.65467625899281,95.55555555555556,0.14388489208633093,0.7407407407407408
