mad_accel(m/s2),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca
0.0,0.0,200,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,0.0,0.0,99.85611510791367,100.0
0.02,0.02,200,-1.0,-0.1,0.01962,0.01962,0.018091999999999442,0.018091999999999442,9.5,4.6097722286464435,38,4,0.00791683507853375,0.006219653141919241,0.01962,0.00791683507853375,0.006219653141919241,0.01962,0.008449125000000144,0.005329045574431907,0.018091999999999442,0.008449125000000144,0.005329045574431907,0.018091999999999442,2.8776978417266292,0.8264462809917319,54.96402877697841,13.223140495867769,42.15827338129496,85.9504132231405
0.04,0.04,200,-1.0,-0.1,0.0382590000000001,0.0382590000000001,0.03648899999999977,0.03648899999999977,13.666666666666666,14.0909742585655,82,6,0.013390003724394542,0.011139969095838016,0.0382590000000001,0.013390003724394542,0.011139969095838016,0.0382590000000001,0.017652377358490713,0.010887308751826462,0.03648899999999977,0.017652377358490713,0.010887308751826462,0.03648899999999977,6.04316546762589,4.132231404958674,77.26618705035972,43.80165289256198,16.69064748201439,52.066115702479344
0.06,0.06,200,-1.0,-0.1,0.0578790000000001,0.0578790000000001,0.05320300000000022,0.05320300000000022,13.666666666666666,14.0909742585655,82,6,0.017102029999999758,0.0152027889916873,0.0578790000000001,0.017102029999999758,0.0152027889916873,0.0578790000000001,0.02299901562500016,0.015465397219975583,0.053521000000000374,0.02299901562500016,0.015465397219975583,0.053521000000000374,6.043165467625896,4.132231404958674,86.33093525179856,52.892561983471076,7.625899280575539,42.97520661157025
0.08,0.08,200,-1.0,-0.1,0.07706499999999994,0.07706499999999994,0.07706499999999994,0.07706499999999994,13.666666666666666,14.0909742585655,82,6,0.019717631329113697,0.018693072899747844,0.07706499999999994,0.019717631329113697,0.018693072899747844,0.07706499999999994,0.03825272916666677,0.025223260516286913,0.07706499999999994,0.03825272916666677,0.025223260516286913,0.07706499999999994,6.043165467625896,4.13223140495867,90.93525179856115,79.33884297520662,3.0215827338129495,16.528925619834713
0.1,0.1,200,-1.0,-0.1,0.0961380000000003,0.0961380000000003,0.0961380000000003,0.0961380000000003,13.666666666666666,14.0909742585655,82,6,0.02105982015503854,0.02074508011210326,0.0961380000000003,0.02105982015503854,0.02074508011210326,0.0961380000000003,0.043556601851851964,0.02815590702378836,0.0961380000000003,0.043556601851851964,0.02815590702378836,0.0961380000000003,6.043165467625904,4.132231404958673,92.80575539568345,89.25619834710744,1.1510791366906474,6.6115702479338845
0.12,0.12,200,-1.0,-0.1,0.11489900000000029,0.11489900000000029,0.11489900000000029,0.11489900000000029,13.666666666666666,14.0909742585655,82,6,0.021772238461538244,0.022195314553788204,0.1196819999999999,0.021772238461538244,0.022195314553788204,0.1196819999999999,0.04665915044247798,0.031084336296233906,0.1196819999999999,0.04665915044247798,0.031084336296233906,0.1196819999999999,6.043165467625905,4.132231404958677,93.5251798561151,93.38842975206612,0.4316546762589928,2.479338842975207
0.14,0.14,200,-1.0,-0.1,0.11489900000000029,0.11489900000000029,0.11489900000000029,0.11489900000000029,13.666666666666666,14.0909742585655,82,6,0.021772238461538244,0.022195314553788204,0.1196819999999999,0.021772238461538244,0.022195314553788204,0.1196819999999999,0.04665915044247798,0.031084336296233906,0.1196819999999999,0.04665915044247798,0.031084336296233906,0.1196819999999999,6.043165467625905,4.132231404958677,93.5251798561151,93.38842975206612,0.4316546762589928,2.479338842975207
0.16,0.16,200,-1.0,-0.1,0.11489900000000029,0.11489900000000029,0.11489900000000029,0.11489900000000029,11.714285714285714,13.708332041023034,82,7,0.021893270353302397,0.022716062648679033,0.1481309999999989,0.021893270353302397,0.022716062648679033,0.1481309999999989,0.047549254385965016,0.03236183581520091,0.1481309999999989,0.047549254385965016,0.03236183581520091,0.1481309999999989,6.043165467625903,4.132231404958681,93.66906474820144,94.21487603305785,0.28776978417266186,1.6528925619834711
0.18,0.18,200,-1.0,-0.1,0.11489900000000029,0.11489900000000029,0.11489900000000029,0.11489900000000029,13.666666666666666,13.900439641328697,82,6,0.022016158218125744,0.02289260110567547,0.1481309999999989,0.022016158218125744,0.02289260110567547,0.1481309999999989,0.047549254385965016,0.03236183581520091,0.1481309999999989,0.047549254385965016,0.03236183581520091,0.1481309999999989,6.043165467625903,4.132231404958681,93.66906474820144,94.21487603305785,0.28776978417266186,1.6528925619834711
0.2,0.2,200,-1.0,-0.1,0.1338949999999995,0.1338949999999995,0.11489900000000029,0.11489900000000029,13.666666666666666,13.900439641328697,82,6,0.02226224693251512,0.023721124148207498,0.1824659999999995,0.02226224693251512,0.023721124148207498,0.1824659999999995,0.04872244347826098,0.03457004546140085,0.1824659999999995,0.04872244347826098,0.03457004546140085,0.1824659999999995,6.0431654676259,4.13223140495867,93.81294964028777,95.0413223140496,0.14388489208633093,0.8264462809917356
0.22,0.22,200,-1.0,-0.1,0.1382590000000001,0.1382590000000001,0.11489900000000029,0.11489900000000029,16.4,13.937001112147477,82,5,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,6.043165467625897,4.132231404958674,93.9568345323741,95.86776859504133,0.0,0.0
0.24,0.24,200,-1.0,-0.1,0.1382590000000001,0.1382590000000001,0.11489900000000029,0.11489900000000029,16.4,13.937001112147477,82,5,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,6.043165467625897,4.132231404958674,93.9568345323741,95.86776859504133,0.0,0.0
0.26,0.26,200,-1.0,-0.1,0.1382590000000001,0.1382590000000001,0.11489900000000029,0.11489900000000029,16.4,13.937001112147477,82,5,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,6.043165467625897,4.132231404958674,93.9568345323741,95.86776859504133,0.0,0.0
0.28,0.28,200,-1.0,-0.1,0.1382590000000001,0.1382590000000001,0.11489900000000029,0.11489900000000029,16.4,13.937001112147477,82,5,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,6.043165467625897,4.132231404958674,93.9568345323741,95.86776859504133,0.0,0.0
0.3,0.3,200,-1.0,-0.1,0.1382590000000001,0.1382590000000001,0.11489900000000029,0.11489900000000029,16.4,13.937001112147477,82,5,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.022711799387442357,0.025052948318324077,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,0.05016293965517252,0.03772815821342711,0.2158200000000002,6.043165467625897,4.132231404958674,93.9568345323741,95.86776859504133,0.0,0.0
