mad_accel(m/s2),mad_timestamp(s),low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,frechet_lca_euclidean,frechet_lca_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,p2p_mean_lca_euclidean_mean,p2p_mean_lca_euclidean_std,p2p_mean_lca_euclidean_max,p2p_mean_lca_manhattan_mean,p2p_mean_lca_manhattan_std,p2p_mean_lca_manhattan_max,percentage_gaps,percentage_gaps_lca,percentage_matched_snapshots,percentage_matched_snapshots_lca,percentage_mismatched_snapshots,percentage_mismatched_snapshots_lca
0.0,0.0,200,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863336,0.0,0.0,0.0,99.85611510791367,100.0
0.02,0.02,200,-1.0,-0.1,0.01962,0.01962,0.01880599999999988,0.01880599999999988,8.0,9.40744386111339,64,8,0.00844359701492508,0.0061204855473333195,0.01962,0.00844359701492508,0.0061204855473333195,0.01962,0.008508266666666656,0.005872652744903396,0.01880599999999988,0.008508266666666656,0.005872652744903396,0.01880599999999988,4.748201438848916,6.060606060606062,57.84172661870504,22.727272727272727,37.410071942446045,71.21212121212122
0.04,0.04,200,-1.0,-0.1,0.03959300000000049,0.03959300000000049,0.03959300000000049,0.03959300000000049,8.75,9.98436277385793,70,8,0.013636147329649816,0.010558563181645492,0.03959300000000049,0.013636147329649816,0.010558563181645492,0.03959300000000049,0.017047413793103497,0.011262910284209646,0.03959300000000049,0.017047413793103497,0.011262910284209646,0.03959300000000049,5.179856115107917,3.787878787878789,78.12949640287769,43.93939393939394,16.69064748201439,52.27272727272727
0.06,0.06,200,-1.0,-0.1,0.059966999999999604,0.059966999999999604,0.059966999999999604,0.059966999999999604,7.777777777777778,9.784088872333918,70,9,0.016951577371047993,0.01452874211469678,0.059966999999999604,0.016951577371047993,0.01452874211469678,0.059966999999999604,0.021678071428571494,0.015140386077660377,0.059966999999999604,0.021678071428571494,0.015140386077660377,0.059966999999999604,5.1798561151079205,3.030303030303031,86.47482014388488,53.03030303030303,8.345323741007196,43.93939393939394
0.08,0.08,200,-1.0,-0.1,0.0765180000000003,0.0765180000000003,0.0765180000000003,0.0765180000000003,7.777777777777778,9.784088872333918,70,9,0.01938765451664001,0.017941862212414464,0.07977100000000048,0.01938765451664001,0.017941862212414464,0.07977100000000048,0.035631770000000035,0.025044649455264873,0.07977100000000048,0.035631770000000035,0.025044649455264873,0.07977100000000048,5.179856115107913,3.0303030303030383,90.79136690647482,75.75757575757575,4.028776978417266,21.21212121212121
0.1,0.1,200,-1.0,-0.1,0.0912330000000008,0.0912330000000008,0.0912330000000008,0.0912330000000008,10.0,10.085350054127309,70,7,0.021265306027820473,0.0209229570224855,0.0993350000000004,0.021265306027820473,0.0209229570224855,0.0993350000000004,0.04387852991452995,0.02965504206349348,0.0993350000000004,0.04387852991452995,0.02965504206349348,0.0993350000000004,5.179856115107913,3.0303030303030276,93.09352517985612,88.63636363636364,1.7266187050359711,8.333333333333332
0.12,0.12,200,-1.0,-0.1,0.1196819999999999,0.1196819999999999,0.1196819999999999,0.1196819999999999,10.0,10.099504938362077,70,7,0.022477706870228775,0.02295420085126439,0.1196819999999999,0.022477706870228775,0.02295420085126439,0.1196819999999999,0.04852491129032262,0.03280663965473572,0.1196819999999999,0.04852491129032262,0.03280663965473572,0.1196819999999999,5.179856115107906,3.7878787878787894,94.24460431654677,93.93939393939394,0.5755395683453237,2.272727272727273
0.14,0.14,200,-1.0,-0.1,0.1196819999999999,0.1196819999999999,0.1196819999999999,0.1196819999999999,10.0,10.099504938362077,70,7,0.022477706870228775,0.02295420085126439,0.1196819999999999,0.022477706870228775,0.02295420085126439,0.1196819999999999,0.04852491129032262,0.03280663965473572,0.1196819999999999,0.04852491129032262,0.03280663965473572,0.1196819999999999,5.179856115107906,3.7878787878787894,94.24460431654677,93.93939393939394,0.5755395683453237,2.272727272727273
0.16,0.16,200,-1.0,-0.1,0.1481309999999989,0.1481309999999989,0.1432259999999995,0.1432259999999995,10.0,10.099504938362077,70,7,0.022852747336377238,0.023903437636208287,0.1481309999999989,0.022852747336377238,0.023903437636208287,0.1481309999999989,0.05006703174603178,0.03473804454748592,0.1481309999999989,0.05006703174603178,0.03473804454748592,0.1481309999999989,5.179856115107915,3.787878787878789,94.53237410071942,95.45454545454545,0.28776978417266186,0.7575757575757576
0.18,0.18,200,-1.0,-0.1,0.1481309999999989,0.1481309999999989,0.1432259999999995,0.1432259999999995,10.0,10.099504938362077,70,7,0.023076664133738364,0.02456516085429797,0.1701900000000011,0.023076664133738364,0.02456516085429797,0.1701900000000011,0.05006703174603178,0.03473804454748592,0.1481309999999989,0.05006703174603178,0.03473804454748592,0.1481309999999989,5.1798561151079126,3.787878787878789,94.67625899280576,95.45454545454545,0.14388489208633093,0.7575757575757576
0.2,0.2,200,-1.0,-0.1,0.1481309999999989,0.1481309999999989,0.1432259999999995,0.1432259999999995,10.0,10.099504938362077,70,7,0.023076664133738364,0.02456516085429797,0.1701900000000011,0.023076664133738364,0.02456516085429797,0.1701900000000011,0.05006703174603178,0.03473804454748592,0.1481309999999989,0.05006703174603178,0.03473804454748592,0.1481309999999989,5.1798561151079126,3.787878787878789,94.67625899280576,95.45454545454545,0.14388489208633093,0.7575757575757576
