dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2),operation
0.0,0.0,-,-,Deletion
0.1,0.0,-,-,Deletion
0.2,0.0,-,-,Deletion
0.3,0.0,-,-,Deletion
0.4,0.0,-,-,Deletion
0.5,0.0,-,-,Deletion
0.6,0.0,-,-,Deletion
0.7,0.0,-,-,Deletion
0.8,0.0,-,-,Deletion
0.9,0.0,-,-,Deletion
1.0,0.0,-,-,Deletion
1.1,0.0,-,-,Deletion
1.2,0.0,-,-,Deletion
1.3,0.0,0.0,-0.0049049999999994,Match
1.4,0.0,0.0879999999961,-0.0049049999999994,Match
1.5,0.0,0.2039999999979045,-0.0049049999999994,Match
1.6,0.0,0.2860000000000582,0.0,Match
1.7,0.0,0.4060000000026775,0.0049049999999994,Match
1.8,0.0,0.4830000000001746,-0.0049049999999994,Match
1.9,0.0,0.5820000000021537,0.0,Match
2.0,0.0,0.6809999999968568,0.0049049999999994,Match
2.1,0.0,0.7790000000022701,-0.00981,Match
2.2,0.0,0.8779999999969732,-0.0049049999999994,Match
2.3,0.0,0.9769999999989524,-0.0049049999999994,Match
2.4,0.0,1.076000000000931,-0.00981,Match
2.5,0.0,1.1750000000029104,-0.0049049999999994,Match
2.6,0.0,1.2739999999976137,-0.0049049999999994,Match
2.7,0.0,1.3729999999995923,0.0,Match
2.8,0.0,1.47099999999773,-0.00981,Match
2.9,0.0,1.569999999999709,0.0,Match
3.0,0.0,1.669000000001688,0.0049049999999994,Match
3.1,0.0,1.7679999999963911,0.0,Match
3.2,0.0,1.8660000000018044,-0.0049049999999994,Match
3.3,0.0,1.9649999999965075,-0.0049049999999994,Match
3.4,0.0,2.063000000001921,-0.0049049999999994,Match
3.5,0.0,2.1630000000004657,-0.0049049999999994,Match
3.6,0.0,2.2620000000024447,0.0,Match
3.7,0.0,2.360000000000582,-0.0049049999999994,Match
3.8,0.0,2.459000000002561,-0.0147149999999994,Match
3.9,0.0,2.557999999997264,0.0,Match
4.0,0.0,2.6569999999992437,0.0049049999999994,Match
4.1,0.0,2.7549999999973807,0.0,Match
4.2,0.0,2.853000000002794,0.0049049999999994,Match
4.3,0.0,2.9530000000013388,-0.00981,Match
4.4,0.0,3.050999999999476,-0.00981,Match
4.5,0.0,3.150000000001455,0.0,Match
4.6,0.0,3.2560000000012224,0.0098099999999989,Match
4.7,0.0,3.3479999999981374,-0.0147149999999994,Match
4.8,0.0,3.4579999999987194,0.01962,Match
4.9,0.0,3.5449999999982538,0.01962,Match
5.0,0.0,3.6739999999990687,0.0147150000000005,Match
5.1,0.0,3.74199999999837,-0.0049049999999994,Match
5.2,0.0,3.841000000000349,0.0,Match
5.3,0.0,3.940000000002328,0.0049049999999994,Match
5.4,0.0,4.046000000002096,0.0,Match
5.5,0.0,4.1379999999990105,-0.0049049999999994,Match
5.6,0.0,4.245999999999185,-0.00981,Match
5.7,0.0,4.334999999999127,-0.0147149999999994,Match
5.8,-0.1,4.459999999999127,-0.1010429999999997,Match
5.9,-0.2,4.533000000003085,-0.2060100000000002,Match
6.0,-0.3,4.631000000001222,-0.3207869999999995,Match
6.1,-0.4,4.7299999999959255,-0.4404690000000005,Match
6.2,-0.5,4.8289999999979045,-0.5797710000000005,Match
6.3,-0.6,4.926999999996042,-0.622935,Match
6.4,-0.7,5.025999999998021,-0.7759709999999995,Match
6.5,-0.7,5.125,-0.7141679999999998,Match
6.6,-0.7,5.224000000001979,-0.7475220000000005,Match
6.7,-0.7,5.322999999996682,-0.7279020000000005,Match
6.8,-0.7,5.421999999998661,-0.7180920000000005,Match
6.9,-0.7,5.519999999996799,-0.6945479999999998,Match
7.0,-0.7,5.620000000002619,-0.7092630000000003,Match
7.1,-0.7,5.718000000000757,-0.6994530000000003,Match
7.2,-0.628571,5.815999999998894,-0.6278399999999995,Match
7.3,-0.528571,5.921000000002096,-0.5120820000000003,Match
7.4,-0.428571,6.014000000002852,-0.4885379999999996,Match
7.5,-0.328571,6.135000000002037,-0.2874329999999999,Match
7.6,-0.228571,6.211999999999534,-0.2393639999999998,Match
7.7,-0.128571,6.309999999997672,-0.0814229999999997,Match
7.8,-0.028571,6.408999999999651,-0.0382590000000001,Match
7.9,0.0,-,-,Deletion
8.0,0.0,6.50800000000163,-0.0235439999999995,Match
8.1,0.0,6.606999999996333,-0.00981,Match
8.2,0.0,6.7260000000023865,-0.00981,Match
8.3,0.0,6.803999999996449,0.0,Match
8.4,0.0,6.902999999998428,0.0049049999999994,Match
8.5,0.0,7.002000000000408,-0.0431639999999996,Match
8.6,0.0,7.127999999996973,0.028448999999999,Match
8.7,0.0,7.199000000000524,0.0235439999999995,Match
8.8,0.0,7.296999999998661,-0.0049049999999994,Match
8.9,0.0,7.396999999997206,0.0235439999999995,Match
9.0,0.0,7.504000000000815,-0.0049049999999994,Match
9.1,0.0,7.595000000001164,-0.01962,Match
9.2,0.0,7.718999999997322,0.0049049999999994,Match
9.3,0.0,7.790999999997439,0.01962,Match
9.4,0.0,7.889999999999418,-0.0235439999999995,Match
9.5,0.0,7.989999999997963,0.0431639999999996,Match
9.6,0.0,8.0879999999961,-0.0333539999999995,Match
9.7,0.0,8.18699999999808,0.0235439999999995,Match
9.8,0.0,8.286000000000058,-0.0147149999999994,Match
9.9,0.0,8.385000000002037,0.0529740000000007,Match
10.0,0.0,8.48399999999674,-0.0284490000000001,Match
10.1,0.0,8.582000000002154,0.0235439999999995,Match
10.2,0.0,8.680999999996857,0.0431639999999996,Match
10.3,0.0,8.779999999998836,0.0147150000000005,Match
