timestamp(s),s1,s2,s3,s4,s5,s6,x,y,z,distance_zero
10600,0.0,55.0,170.0,86.0,90,65.30000000000004,-0.0,132.91,386,408.2414335904674
10620,0.0,55.0,170.0,86.0,90,64.20000000000005,-0.0,132.91,386,408.2414335904674
10640,0.0,55.0,170.0,86.0,90,63.100000000000044,-0.0,132.91,386,408.2414335904674
10660,0.0,55.0,170.0,86.0,90,62.00000000000004,-0.0,132.91,386,408.2414335904674
10680,0.0,55.0,170.0,86.0,90,60.90000000000004,-0.0,132.91,386,408.2414335904674
10700,0.0,55.0,170.0,86.0,90,59.80000000000004,-0.0,132.91,386,408.2414335904674
10720,0.0,55.0,170.0,86.0,90,58.70000000000004,-0.0,132.91,386,408.2414335904674
10740,0.0,55.0,170.0,86.0,90,57.60000000000004,-0.0,132.91,386,408.2414335904674
10760,0.0,55.0,170.0,86.0,90,56.500000000000036,-0.0,132.91,386,408.2414335904674
10780,0.0,55.0,170.0,86.0,90,55.400000000000034,-0.0,132.91,386,408.2414335904674
10800,0.0,55.0,170.0,86.0,90,54.30000000000003,-0.0,132.91,386,408.2414335904674
10820,0.0,55.0,170.0,86.0,90,53.20000000000003,-0.0,132.91,386,408.2414335904674
10840,0.0,55.0,170.0,86.0,90,52.10000000000003,-0.0,132.91,386,408.2414335904674
10860,0.0,55.0,170.0,86.0,90,51.00000000000003,-0.0,132.91,386,408.2414335904674
10880,0.0,55.0,170.0,86.0,90,49.90000000000003,-0.0,132.91,386,408.2414335904674
10900,0.0,55.0,170.0,86.0,90,48.800000000000026,-0.0,132.91,386,408.2414335904674
10920,0.0,55.0,170.0,86.0,90,47.700000000000024,-0.0,132.91,386,408.2414335904674
10940,0.0,55.0,170.0,86.0,90,46.60000000000002,-0.0,132.91,386,408.2414335904674
10960,0.0,55.0,170.0,86.0,90,45.50000000000002,-0.0,132.91,386,408.2414335904674
10980,0.0,55.0,170.0,86.0,90,44.40000000000002,-0.0,132.91,386,408.2414335904674
11000,0.0,55.0,170.0,86.0,90,43.30000000000002,-0.0,132.91,386,408.2414335904674
11020,0.0,55.0,170.0,86.0,90,42.20000000000002,-0.0,132.91,386,408.2414335904674
11040,0.0,55.0,170.0,86.0,90,41.100000000000016,-0.0,132.91,386,408.2414335904674
11060,0.0,55.0,170.0,86.0,90,40.000000000000014,-0.0,132.91,386,408.2414335904674
11080,0.0,55.0,170.0,86.0,90,38.90000000000001,-0.0,132.91,386,408.2414335904674
11100,0.0,55.0,170.0,86.0,90,37.80000000000001,-0.0,132.91,386,408.2414335904674
11120,0.0,55.0,170.0,86.0,90,36.70000000000001,-0.0,132.91,386,408.2414335904674
11140,0.0,55.0,170.0,86.0,90,35.60000000000001,-0.0,132.91,386,408.2414335904674
11160,0.0,55.0,170.0,86.0,90,34.50000000000001,-0.0,132.91,386,408.2414335904674
11180,0.0,55.0,170.0,86.0,90,33.400000000000006,-0.0,132.91,386,408.2414335904674
11200,0.0,55.0,170.0,86.0,90,32.300000000000004,-0.0,132.91,386,408.2414335904674
11220,0.0,55.0,170.0,86.0,90,31.200000000000003,-0.0,132.91,386,408.2414335904674
11240,0.0,55.0,170.0,86.0,90,30.1,-0.0,132.91,386,408.2414335904674
11260,0.0,55.0,170.0,86.0,90,29.0,-0.0,132.91,386,408.2414335904674
11280,0.0,55.0,170.0,86.0,90,27.9,-0.0,132.91,386,408.2414335904674
11300,0.0,55.0,170.0,86.0,90,26.799999999999997,-0.0,132.91,386,408.2414335904674
11320,0.0,55.0,170.0,86.0,90,25.699999999999996,-0.0,132.91,386,408.2414335904674
11340,0.0,55.0,170.0,86.0,90,24.599999999999994,-0.0,132.91,386,408.2414335904674
11360,0.0,55.0,170.0,86.0,90,23.499999999999993,-0.0,132.91,386,408.2414335904674
11380,0.0,55.0,170.0,86.0,90,22.39999999999999,-0.0,132.91,386,408.2414335904674
11400,0.0,55.0,170.0,86.0,90,21.29999999999999,-0.0,132.91,386,408.2414335904674
11420,0.0,55.0,170.0,86.0,90,20.19999999999999,-0.0,132.91,386,408.2414335904674
11440,0.0,55.0,170.0,86.0,90,19.099999999999987,-0.0,132.91,386,408.2414335904674
11460,0.0,55.0,170.0,86.0,90,17.999999999999986,-0.0,132.91,386,408.2414335904674
11480,0.0,55.0,170.0,86.0,90,16.899999999999984,-0.0,132.91,386,408.2414335904674
11500,0.0,55.0,170.0,86.0,90,15.799999999999985,-0.0,132.91,386,408.2414335904674
11520,0.0,55.0,170.0,86.0,90,14.699999999999985,-0.0,132.91,386,408.2414335904674
11540,0.0,55.0,170.0,86.0,90,13.599999999999985,-0.0,132.91,386,408.2414335904674
11560,0.0,55.0,170.0,86.0,90,12.499999999999986,-0.0,132.91,386,408.2414335904674
11580,0.0,55.0,170.0,86.0,90,11.399999999999986,-0.0,132.91,386,408.2414335904674
11600,0.0,55.0,170.0,86.0,90,10.299999999999986,-0.0,132.91,386,408.2414335904674
11620,0.0,55.0,170.0,86.0,90,10.0,-0.0,132.91,386,408.2414335904674
11640,0.42,55.163333333333334,170.04666666666665,86.40133333333333,90,10.0,-0.99,134.81,385,407.92121322627975
