mad_timestamp(s),mad_s1,mad_s2,mad_s3,mad_s4,mad_s5,mad_s6,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-1.0999999999999992,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.9999999999999991,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.899999999999999,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.7999999999999989,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.6999999999999988,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.5999999999999988,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.49999999999999867,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.3999999999999986,0.22360679774994083,0.2999999999999545,48.666666666666664,35.72425257751689,146,3,0.0004996849340945566,0.009375038165663162,0.22360679774994083,0.0005608974358974609,0.010948867601659976,0.2999999999999545,5.423522242535039,76.05118829981718,18.525289457647776
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.2999999999999985,0.22360679774994083,0.2999999999999545,43.5,36.67764987018661,174,4,0.0004941416780903381,0.00932303904129445,0.22360679774994083,0.0005546751188589788,0.010888126080905369,0.2999999999999545,6.276660572821449,76.9043266301036,16.819012797074954
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.1999999999999984,0.22360679774994083,0.2999999999999545,44.5,36.67764987018661,178,4,0.0004933598083465243,0.009315681003296598,0.22360679774994083,0.0005537974683544551,0.010879530984374379,0.2999999999999545,6.398537477148082,77.02620353443022,16.575258988421695
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,-0.09999999999999831,0.22360679774994083,0.2999999999999545,45.0,36.68787265568828,180,4,0.0004929698005928907,0.009312008511315403,0.22360679774994083,0.0005533596837944911,0.010875241062115988,0.2999999999999545,6.459475929311399,77.08714198659354,16.453382084095065
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.5,1.7763568394002505e-15,0.22360679774994083,0.2999999999999545,46.0,36.72873534441391,184,4,0.0004921916320047409,0.009304676538565837,0.22360679774994083,0.0005524861878453285,0.010866676419569649,0.2999999999999545,6.581352833638032,77.20901889092016,16.209628275441805
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-2.0,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.9,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.7999999999999998,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.6999999999999997,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.5999999999999996,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.4999999999999996,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.3999999999999995,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.2999999999999994,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.1999999999999993,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-1.0999999999999992,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-0.9999999999999991,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
0.2,0.2,0.2,0.2,0.2,0.2,0.2,50,-2.0,-0.899999999999999,0.0,0.0,15.0,6.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.8890920170627545,72.0292504570384,26.081657525898844
