timestamp(s),temperature(degrees)
1038,24.27674734
1041,24.26149009
1044,24.24588646
1047,24.23075778
1050,24.21528726
1053,24.20028918
1056,24.18495329
1059,24.17008722
1062,24.15488744
1065,24.13935082
1068,24.12392601
1071,24.10975792
1074,24.09486896
1077,24.0804256
1080,24.09449848
1083,24.13566579
1086,24.20237514
1089,24.28996893
1092,24.40055367
1095,24.52902911
1098,24.67744705
1101,24.83895704
1104,25.02015982
1107,25.21103287
1110,25.41909936
1113,25.6618283
1116,25.920956
1119,26.18048686
1122,26.48417961
1125,26.78445772
1128,27.09551802
1131,27.4021872
1134,27.71907443
1137,28.03074677
1140,28.35213588
1143,28.66842841
1146,28.9931668
1149,29.31220915
1152,29.64013455
1155,29.96106517
1158,30.28971344
1161,30.61102714
1164,30.91175153
1167,31.17897617
1170,31.42748164
1173,31.64683683
1176,31.85063642
1179,32.0327987
1182,32.19598876
1185,32.34178701
1188,32.47480457
1191,32.58976976
1194,32.69437061
1197,32.78487668
1200,32.86628155
1203,32.93514028
1206,32.9959858
1209,33.04634186
1212,33.08962682
1215,33.12338111
1218,33.15171196
1221,33.17283004
1224,33.18838308
1227,33.19801107
1230,33.20267475
1233,33.20252239
1236,33.19792341
1239,33.18867333
1242,33.17543492
1245,33.15919934
1248,33.13936411
1251,33.11802271
1254,33.09257404
1257,33.06618505
1260,33.03679974
1263,33.00616036
1266,32.97194159
1269,32.93597124
1272,32.89941524
1275,32.86043836
1278,32.8219982
1281,32.78128516
1284,32.74054965
1287,32.69769306
1290,32.65491792
1293,32.61044566
1296,32.5661153
1299,32.52021352
1302,32.47477803
1305,32.42756939
1308,32.38113063
1311,32.33220458
1314,32.28501645
1317,32.23616937
1320,32.18842102
1323,32.13908105
1326,32.09066761
1329,32.04110122
1332,31.99253635
1335,31.94174023
1338,31.89301475
1341,31.84290525
1344,31.7939057
1347,31.74389605
1350,31.6950395
1353,31.64487854
1356,31.59590492
1359,31.54599218
1362,31.49729283
1365,31.4463888
1368,31.39805607
1371,31.34834491
1374,31.30004629
1377,31.25056018
1380,31.20249913
1383,31.15327376
1386,31.10548061
1389,31.05654575
1392,31.00904989
1395,30.95962486
1398,30.91169423
1401,30.86347971
1404,30.81670928
1407,30.76884222
1410,30.72162048
1413,30.67414902
1416,30.62810983
1419,30.58101111
1422,30.5353333
1425,30.48861085
1428,30.44330442
1431,30.39696714
1434,30.35203974
1437,30.30609477
1440,30.26155242
1443,30.21600525
1446,30.17185204
1449,30.12670725
1452,30.08293285
1455,30.03820673
1458,29.9936722
