timestamp(s),temperature(degrees)
0,22.8125
3,22.807046
6,22.8014633
9,22.79604359
12,22.84297602
15,23.44039199
18,23.9975943
21,24.03299638
24,24.5881152
27,24.62167725
30,25.17491278
33,25.20664741
36,25.75801521
39,25.78792563
42,26.33741299
45,26.37726263
48,26.91300088
51,26.93932131
54,27.53762156
57,28.07209832
60,28.10232704
63,28.68315522
66,29.22340759
69,29.25420115
72,29.78097629
75,29.80996762
78,30.38731402
81,30.91599148
84,30.93405361
87,31.46265742
90,31.47885677
93,32.00591714
96,31.96811761
99,31.93322018
102,31.89934822
105,31.86467061
108,31.83101249
111,31.79655351
114,31.76310746
117,31.72886583
120,31.69563047
123,31.6616032
126,31.6285792
129,31.59476645
132,31.56195072
135,31.52835032
138,31.49574248
141,31.46235464
144,31.4299514
147,31.39677418
150,31.36457522
153,31.33160732
156,31.2996115
159,31.26685149
162,31.23505729
165,31.20250314
168,31.17091027
171,31.13856197
174,31.10716779
177,31.07502339
180,31.04382614
183,31.0118847
186,30.98088557
189,30.9491452
192,30.91834104
195,30.88669871
198,30.85619103
201,30.82484977
204,30.79443288
207,30.76328933
210,30.73306347
213,30.70211859
216,30.67208238
219,30.64133043
222,30.61148513
225,30.58092613
228,30.55127
231,30.52090461
234,30.4914347
237,30.46126037
240,30.43197638
243,30.40199267
246,30.37289308
249,30.34309867
252,30.31418249
255,30.2845752
258,30.25584201
261,30.226422
264,30.19786933
267,30.16863494
270,30.14026232
273,30.1112123
276,30.0830184
279,30.05415144
282,30.02613569
285,29.99745022
288,29.96961165
291,29.94110727
294,29.91344186
297,29.88511899
300,29.8576301
303,29.82948446
306,29.80216524
309,29.77420022
312,29.74705661
315,29.71926416
318,29.69229211
321,29.66467537
324,29.63787325
327,29.61043033
330,29.58379707
333,29.55652743
336,29.53006225
339,29.50296575
342,29.47595642
345,29.44974053
348,29.42360659
351,29.39685085
354,29.37088169
357,29.34429478
360,29.31848894
363,29.29207
366,29.26642402
369,29.24017477
372,29.21400039
375,29.18860637
378,29.16251301
381,29.13736325
384,29.11152379
387,29.08646255
390,29.06096719
393,29.03604284
396,29.01052735
399,28.98576166
402,28.96040708
405,28.93581699
408,28.91080374
411,28.88634711
414,28.86131069
417,28.8370102
420,28.81213129
423,28.78798415
426,28.76326207
429,28.7391861
432,28.71470117
435,28.69085734
438,28.66644643
441,28.64275284
444,28.61849592
447,28.59495176
450,28.57084762
453,28.54747121
456,28.52370047
459,28.5003707
462,28.47664843
465,28.45354621
468,28.42989448
471,28.40693827
474,28.38343569
477,28.36062399
480,28.33726956
483,28.31460178
486,28.29139484
489,28.26886987
492,28.24580913
495,28.2234456
498,28.20071173
501,28.17846762
504,28.1550979
507,28.13359386
510,28.11096634
513,28.08900345
516,28.06651822
519,28.04469395
522,28.0223719
525,28.00086415
528,27.97865985
531,27.95710925
534,27.93504619
537,27.91363056
540,27.8917076
543,27.87042816
546,27.84864226
549,27.82749681
552,27.80584837
555,27.78483621
558,27.76332461
561,27.74244478
564,27.72106872
567,27.70032063
570,27.6791007
573,27.65866243
576,27.63755298
579,27.61706527
582,27.59609022
585,27.57573169
588,27.55488898
591,27.53467818
594,27.51414799
597,27.49404248
600,27.4734617
603,27.45348518
606,27.43303366
609,27.4131832
612,27.39288174
615,27.37333533
618,27.35316046
621,27.33367137
624,27.31368905
627,27.29440863
630,27.27466761
633,27.25550674
636,27.23589012
639,27.21683125
642,27.19713558
645,27.17802011
648,27.15845001
651,27.1394741
654,27.12020865
657,27.10133134
660,27.08202778
663,27.06344983
666,27.04424501
669,27.025103
672,27.00654481
675,26.98772679
678,26.96943862
681,26.95053414
684,26.93218697
687,26.9134033
690,26.89519342
693,26.87670802
696,26.85858863
699,26.84004077
702,26.82205904
705,26.80380782
708,26.78593684
711,26.76782469
714,26.75024311
717,26.73224257
720,26.71477263
723,26.69688631
726,26.67950439
729,26.66155134
732,26.64428146
735,26.62641769
738,26.60904366
741,26.59153167
744,26.57430101
747,26.55668614
750,26.53976467
753,26.52243825
756,26.50562128
759,26.48840429
762,26.47169333
765,26.45456125
768,26.43777865
771,26.42078046
774,26.40428026
777,26.38736378
780,26.37076927
783,26.35378209
786,26.33731561
789,26.32061538
792,26.30422873
795,26.28747661
798,26.27139521
801,26.25492771
804,26.23894418
807,26.22258043
810,26.20667651
813,26.19021267
816,26.17423446
819,26.15789981
822,26.14219906
825,26.12594203
828,26.11016402
831,26.09403442
834,26.07855437
837,26.06268028
840,26.04706663
843,26.03137058
846,26.01608342
849,26.00043281
852,25.98522105
855,25.96948938
858,25.95439744
861,25.9388934
864,25.92392386
867,25.90836483
870,25.89328611
873,25.87803019
876,25.86321951
879,25.84805954
882,25.83334252
885,25.818278
888,25.80365482
891,25.78866052
894,25.77355977
897,25.75907847
900,25.7446186
903,25.72965678
906,25.71531217
909,25.70062393
912,25.68636744
915,25.67177184
918,25.6576054
921,25.64310193
924,25.62900321
927,25.61441147
930,25.60042588
933,25.58610521
936,25.57220572
939,25.55797547
942,25.54414202
945,25.52982184
948,25.51609976
951,25.50204897
954,25.48841132
957,25.47444864
960,25.46089739
963,25.44702333
966,25.43319358
969,25.41977025
972,25.40602794
975,25.39232925
978,25.37903344
981,25.36577906
984,25.35218335
987,25.33848117
990,25.32533025
993,25.31204407
996,25.29844484
999,25.28524517
1002,25.27175735
1005,25.25881615
1008,25.2454108
1011,25.23255159
1014,25.21923035
1017,25.20645269
1020,25.19321493
1023,25.18054186
1026,25.16753908
1029,25.15476824
1032,25.14187592
1035,25.12936036
1038,25.11654722
1041,25.10411052
1044,25.09137817
1047,25.07901984
1050,25.06636777
1053,25.05408743
1056,25.041515
1059,25.02931219
1062,25.01679325
1065,25.00449223
1068,24.99175356
1071,24.98003093
1074,24.96769647
1077,25.02784346
1080,25.56015517
1083,25.61070473
1086,26.14112932
1089,26.18966522
1092,26.71809114
1095,26.76500914
1098,27.29156428
1101,27.33654146
1104,27.8614761
1107,27.90485375
1110,28.50706111
1113,29.01282898
1116,29.05988541
1119,29.64379172
1122,30.15451096
1125,30.1905469
1128,30.70614277
1131,30.74045846
1134,31.25429687
1137,31.28690868
1140,31.79901984
1143,31.83010698
1146,32.34048089
1149,32.36990945
1152,32.87872909
1155,32.90644904
1158,33.413353
1161,33.36712062
1164,33.32777255
1167,33.28973079
1170,33.2506024
1173,33.2126254
1176,33.17377139
1179,33.13570105
1182,33.09759802
1185,33.06017085
1188,33.0220805
1191,32.98481344
1194,32.94668868
1197,32.90985767
1200,32.87214836
1203,32.83554717
1206,32.79807566
1209,32.76170533
1212,32.72444394
1215,32.68812802
1218,32.65113019
1221,32.61521783
1224,32.57845107
1227,32.54276491
1230,32.50623033
1233,32.4707692
1236,32.43443845
1239,32.39900318
1242,32.36272634
1245,32.32751633
1248,32.29149461
1251,32.25668145
1254,32.22088438
1257,32.18631501
1260,32.1509209
1263,32.11654355
1266,32.08116857
1269,32.04590935
1272,32.01168645
1275,31.97667756
1278,31.94286943
1281,31.90825432
1284,31.8746564
1287,31.84025923
1290,31.80676027
1293,31.77269311
1296,31.73940534
1299,31.7055534
1302,31.67258695
1305,31.63883651
1308,31.60605255
1311,31.57233918
1314,31.53979072
1317,31.50643215
1320,31.47411963
1323,31.44100419
1326,31.40875283
1329,31.37595561
1332,31.34399034
1335,31.31111504
1338,31.27938079
1341,31.24688887
1344,31.21524473
1347,31.18306427
1350,31.15172615
1353,31.11964237
1356,31.08839625
1359,31.05662036
1362,31.0256497
1365,30.99368963
1368,30.96304808
1371,30.93156828
1374,30.90101331
1377,30.86973191
1380,30.8393698
1383,30.80828569
1386,30.77811436
1389,30.7472263
1392,30.71722053
1395,30.68632319
1398,30.65636205
1401,30.62586467
1404,30.59626365
1407,30.56592914
1410,30.53634048
1413,30.50622835
1416,30.47699873
1419,30.44707427
1422,30.41802893
1425,30.38829303
1428,30.35943097
1431,30.32988244
1434,30.30120247
1437,30.27184019
1440,30.24334115
1443,30.21416398
1446,30.18584441
1449,30.15685152
1452,30.12870146
1455,30.09990031
1458,30.07118216
1461,30.04330761
1464,30.01552114
1467,29.98707175
1470,29.9594612
1473,29.93119225
1476,29.90375459
1479,29.87566407
1482,29.84839922
1485,29.82048591
1488,29.79339307
1491,29.76565593
1494,29.73873239
1497,29.71117144
1500,29.68441901
1503,29.65703055
1506,29.63044689
1509,29.60323094
1512,29.57681512
1515,29.54977092
1518,29.52352144
1521,29.49664752
1524,29.47056365
1527,29.44315774
1530,29.41794005
1533,29.39140417
1536,29.36564775
1539,29.33858686
1542,29.31368413
1545,29.28748373
1548,29.26205141
1551,29.23601439
1554,29.21074266
1557,29.18486958
1560,29.1597571
1563,29.13404746
1566,29.10842015
1569,29.08354501
1572,29.05807981
1575,29.03336245
1578,29.0080571
1581,28.98349546
1584,28.95834972
1587,28.93394294
1590,28.90895579
1593,28.88470301
1596,28.85986816
1599,28.83577356
1602,28.81110042
1605,28.78715256
1608,28.76263485
1611,28.73883816
1614,28.71447522
1617,28.69082841
1620,28.66598317
1623,28.64312137
1626,28.61906476
1629,28.59571514
1632,28.57184035
1635,28.54880626
1638,28.52504874
1641,28.50199214
1644,28.47838709
1647,28.45547573
1650,28.43201972
1653,28.4092527
1656,28.3859445
1659,28.36332119
1662,28.34015997
1665,28.31767931
1668,28.29466421
1671,28.2723254
1674,28.24944903
1677,28.22725717
1680,28.20453076
1683,28.18247327
1686,28.15989062
1689,28.13797184
1692,28.11553169
1695,28.09375089
1698,28.07145228
1701,28.04980885
1704,28.0276507
1707,28.00614387
1710,27.9841254
1713,27.96275427
1716,27.94087461
1719,27.91963805
1722,27.89789655
1725,27.87679378
1728,27.85518943
1731,27.83421981
1734,27.81275041
1737,27.79191424
1740,27.7705802
1743,27.74987544
1746,27.72867594
1749,27.70810162
1752,27.68703589
1755,27.66659129
1758,27.64565839
1761,27.62534267
1764,27.60454167
1767,27.58435421
1770,27.56368542
1773,27.54362428
1776,27.5230858
1779,27.50315092
1782,27.48274214
1785,27.46293298
1788,27.44265286
1791,27.42296862
1794,27.40281616
1797,27.38325617
1800,27.36323083
1803,27.34379422
1806,27.3238941
1809,27.30458087
1812,27.28480748
1815,27.265615
1818,27.24596616
1821,27.22689493
1824,27.20736987
1827,27.1884188
1830,27.16901699
1833,27.15018545
1836,27.1309059
1839,27.11168805
1842,27.09303521
1845,27.0744403
1848,27.05540324
1851,27.03642506
1854,27.01800745
1857,26.99915179
1860,26.98084856
1863,26.9621117
1866,26.94392356
1869,26.92530529
1872,26.90723219
1875,26.88873078
1878,26.87077159
1881,26.85238724
1884,26.83454099
1887,26.81627264
