timestamp(s),temperature(degrees)
0,22.5935
3,22.66131102
6,23.24854448
9,23.85945107
12,24.45241272
15,25.05945508
18,25.64867032
21,26.25189481
24,26.7848075
27,26.76518773
30,26.74800196
33,26.73041116
36,26.71332862
39,26.69585405
42,26.67888581
45,26.66151574
48,26.64465368
51,26.62739177
54,26.61063738
57,26.65237419
60,27.24035489
63,27.83848297
66,28.41903676
69,29.01339991
72,29.59029639
75,30.18090787
78,30.70157665
81,30.66942453
84,30.64007648
87,30.61002971
90,30.58088735
93,30.55120592
96,30.52222453
99,30.49255564
102,30.46375763
105,30.434277
108,30.45824317
111,31.04798765
114,31.61854521
117,32.20266526
120,32.76961946
123,33.35005917
126,33.91355646
129,34.43132902
132,34.38653097
135,34.34394123
138,34.30369753
141,34.26191562
144,34.22140318
147,34.18007701
150,34.13981449
153,34.09874124
156,34.05868143
159,34.01772111
162,33.97793988
165,33.93721609
168,33.89768292
171,33.85720617
174,33.81793183
177,33.77773157
180,33.73887962
183,33.69891695
186,33.66012246
189,33.62043817
192,33.58196009
195,33.54280864
198,33.50450538
201,33.465165
204,33.42725104
207,33.38846618
210,33.35064453
213,33.31192519
216,33.2743429
219,33.23586778
222,33.19852219
225,33.16029127
228,33.12317507
231,33.08518771
234,33.04730706
237,33.0105619
240,32.97292859
243,32.93642181
246,32.89920613
249,32.86290856
252,32.82577027
255,32.78987914
258,32.75295255
261,32.71711192
264,32.68041964
267,32.6448052
270,32.60834351
273,32.57297284
276,32.53694106
279,32.5019481
282,32.46596378
285,32.43119593
288,32.39542008
291,32.36070754
294,32.3253341
297,32.29082245
300,32.25456738
303,32.22122436
306,32.18629655
309,32.15223927
312,32.11755367
315,32.08386762
318,32.04919215
321,32.01555222
324,31.98110454
327,31.94767882
330,31.9136309
333,31.88042803
336,31.84657544
339,31.81359228
342,31.77998099
345,31.74724411
348,31.71377753
351,31.68136686
354,31.64818988
357,31.6159932
360,31.58299218
363,31.5508047
366,31.51786216
369,31.48606793
372,31.45351277
375,31.42190783
378,31.38955637
381,31.35729474
384,31.32579284
387,31.29442635
390,31.26246961
393,31.22980901
396,31.19973975
399,31.16893431
402,31.13737277
405,31.10647931
408,31.07524382
411,31.04482646
414,31.0136598
417,30.98325594
420,30.95231155
423,30.92227374
426,30.891523
429,30.86167575
432,30.83111852
435,30.80065916
438,30.77108736
441,30.74162279
444,30.71144219
447,30.68216339
450,30.65178676
453,30.62305995
456,30.59308484
459,30.5641722
462,30.53376552
465,30.50563701
468,30.47621575
471,30.44766473
474,30.41763876
477,30.38986192
480,30.36080261
483,30.33260293
486,30.30353898
489,30.27533057
492,30.24645109
495,30.21843945
498,30.18994167
501,30.16228028
504,30.13396096
507,30.10573237
510,30.07833328
513,30.05026521
516,30.02285894
519,29.99496426
522,29.96771522
525,29.93984535
528,29.91296324
531,29.8854417
534,29.85872905
537,29.83135795
540,29.80463954
543,29.77746628
546,29.75109204
549,29.72408654
552,29.6978556
555,29.67011218
558,29.64460616
561,29.61794505
564,29.59206594
567,29.5655712
570,29.53985457
573,29.51352774
576,29.48797563
579,29.46181209
582,29.43641237
585,29.4104224
588,29.38518367
591,29.35935577
594,29.33428397
597,29.30861407
600,29.28369873
603,29.2581907
606,29.23343022
609,29.28031022
612,29.86321468
615,30.45315232
618,31.02590281
621,31.61197171
624,32.18096269
627,32.76348415
630,33.26344334
633,33.21989422
636,33.18279186
639,33.14480814
642,33.10793974
645,33.07019796
648,33.03355967
651,32.996053
654,32.95964797
657,32.92237803
660,32.95164251
663,33.5370057
666,34.10014159
669,34.67637748
672,35.23586636
675,35.80868186
678,36.37947924
681,36.86138944
684,36.80629281
687,36.75671394
690,36.70858002
693,36.6593257
696,36.61150738
699,36.56255204
702,36.51503485
705,36.46639167
708,36.41917084
711,36.37083071
714,36.32391123
717,36.27587598
720,36.22925222
723,36.18151978
726,36.13519008
729,36.0877586
732,36.041715
735,35.9945875
738,35.94882999
741,35.90200636
744,35.8565483
747,35.81000765
750,35.76483607
753,35.71858919
756,35.673702
759,35.6277507
762,35.58313913
765,35.53747275
768,35.49315469
771,35.44777791
774,35.40254056
777,35.35864342
780,35.31369147
783,35.2700711
786,35.22540317
789,35.18205722
792,35.13767602
795,35.09459878
798,35.05048987
801,35.0076798
804,34.96386729
807,34.92133154
810,34.87778418
813,34.8355162
816,34.79224384
819,34.750243
822,34.70724293
825,34.66551003
828,34.62277816
831,34.58130509
834,34.53884568
837,34.49761638
840,34.45544262
843,34.41449125
846,34.37256563
849,34.33184653
852,34.29001276
855,34.24957907
858,34.20763712
861,34.16800018
864,34.12686325
867,34.08693526
870,34.0460579
873,34.00638183
876,33.96577099
879,33.92580438
882,33.88597277
885,33.84679852
888,33.80668634
891,33.76775608
894,33.72790028
897,33.68921525
900,33.64961061
903,33.61117246
906,33.57181466
909,33.53361412
912,33.49450916
915,33.45552734
918,33.41769136
921,33.37997307
924,33.34135668
927,33.30387739
930,33.26550525
933,33.22826163
936,33.18988326
939,33.15312258
942,33.11523307
945,33.07845986
948,33.04080633
951,33.004263
954,32.96684952
957,32.93053608
960,32.89335892
963,32.85727409
966,32.82033157
969,32.78447439
972,32.74776435
975,32.71213394
978,32.67565538
981,32.64024938
984,32.60399927
987,32.56881725
990,32.53279818
993,32.49783722
996,32.46204452
999,32.42730393
1002,32.39173686
1005,32.35721782
1008,32.32186805
1011,32.28756855
1014,32.25243579
1017,32.21836365
1020,32.18345828
1023,32.14958996
1026,32.11491441
1029,32.08125266
1032,32.04679294
1035,32.01334601
1038,31.97909938
1041,31.94586774
1044,31.91183724
1047,31.87870588
1050,31.84499959
1053,31.81218515
1056,31.77858644
1059,31.74509521
1062,31.71258975
1065,31.67930808
1068,31.64700628
1071,31.61393612
1074,31.58183845
1077,31.54897153
1080,31.51710685
1083,31.48462818
1086,31.45292991
1089,31.42048078
1092,31.38898556
1095,31.35674088
1098,31.32544415
1101,31.29340297
1104,31.26230357
1107,31.23044394
1110,31.19956096
1113,31.16792246
1116,31.13721338
1119,31.10577529
1122,31.07525877
1125,31.0440195
1128,31.0136971
1131,30.98265322
1134,30.95252222
1137,30.92167423
1140,30.89173311
1143,30.86107953
1146,30.83132731
1149,30.80086683
1152,30.77130214
1155,30.74103402
1158,30.79089478
1161,31.38563247
1164,31.96296507
1167,32.53856832
1170,33.11994296
1173,33.68423637
1176,34.24676177
1179,34.73621026
1182,34.68459332
1185,34.64292783
1188,34.60139229
1191,34.55886832
1194,34.5175949
1197,34.47533901
1200,34.4343282
1203,34.39233626
1206,34.35158182
1209,34.30985745
1212,34.34858886
1215,34.93193949
1218,35.49058684
1221,36.06254878
1224,36.61783726
1227,37.18616631
1230,37.73778393
1233,38.21606361
1236,38.15473283
1239,38.1008502
1242,38.04852949
1245,37.9949753
1248,37.94299524
1251,37.88838459
1254,37.83812727
1257,37.78524661
1260,37.73391886
1263,37.67999155
1266,37.63036942
1269,37.57815364
1272,37.52747251
1275,37.47558644
1278,37.425225
1281,37.37366491
1284,37.32362155
1287,37.27238657
1290,37.22265857
1293,37.17174709
1296,37.12233254
1299,37.07174958
1302,37.02263935
1305,36.97236753
1308,36.92357427
1311,36.87362019
1314,36.82513436
1317,36.77552349
1320,36.7275164
1323,36.67818682
1326,36.63030958
1329,36.58129391
1332,36.53371873
1335,36.48501205
1338,36.43773674
1341,36.38933698
1344,36.33986087
1347,36.29446723
1350,36.24652347
1353,36.19999115
1356,36.15235264
1359,36.10614186
1362,36.05900792
1365,36.01322749
1368,35.96621435
1371,35.92072577
1374,35.87398564
1377,35.82860698
1380,35.78215702
1383,35.73707152
1386,35.69094474
1389,35.64631222
1392,35.6004447
1395,35.55592557
1398,35.51034755
1401,35.46610935
1404,35.42081892
1407,35.3768908
1410,35.33208686
1413,35.2885716
1416,35.24384671
1419,35.20043823
1422,35.15599804
1425,35.11286298
1428,35.06870319
1431,35.0258406
1434,34.98195903
1437,34.93936571
1440,34.89576215
1443,34.85343834
1446,34.81013927
1449,34.76828142
1452,34.72539505
1455,34.68362651
1458,34.64101393
1461,34.59948172
1464,34.55696424
1467,34.51572461
1470,34.47364864
1473,34.43266573
1476,34.39088671
1479,34.3503305
1482,34.30881356
1485,34.26848633
1488,34.22705621
1491,34.18701539
1494,34.14601954
1497,34.10619877
1500,34.06525835
1503,34.02552203
1506,33.98487207
1509,33.94555745
1512,33.90512984
1515,33.86592117
1518,33.82582622
1521,33.78713283
1524,33.74724269
1527,33.70869695
1530,33.66919974
1533,33.63072366
1536,33.59147861
1539,33.55321755
1542,33.51407841
1545,33.47625867
1548,33.43754008
1551,33.39992525
1554,33.36127438
1557,33.32390284
1560,33.28549491
1563,33.24835953
1566,33.21016265
1569,33.1731172
1572,33.13537008
1575,33.09872776
1578,33.06121286
1581,33.02480257
1584,32.98752564
1587,32.95134368
1590,32.9143019
1593,32.87834816
1596,32.84153963
1599,32.80581264
1602,32.76924142
